最大値 = 14.78
最小値 = 0.50
平均値 = 5.044
単位 = N
データ数 = 47
記録レート = 0.5
ファイル作成日時 = 2024/10/02 15:54:23
コメント = 
マーク点 ON = ---
マーク点 OFF = ---
しきい値 = ---
1st ピーク荷重 = ---
2nd ピーク荷重 = ---
0.50
0.55
0.62
0.69
0.77
0.85
0.95
1.05
1.15
1.27
1.39
1.52
1.66
1.79
1.95
2.10
2.28
2.45
2.64
2.84
3.05
3.28
3.50
3.74
4.01
4.27
4.56
4.85
5.18
5.51
5.86
6.23
6.62
7.03
7.47
7.91
8.40
8.90
9.45
10.00
10.60
11.22
11.86
12.53
13.25
13.99
14.78
