"// DN: 108, SN: 35"
Timestamp,P1,P2,P3,P4,P5,P6,P7,P8,P9,P10,P11,P12,P13,P14,P15,P16,P17,P18,P19,P20,P21,P22,P23,P24,P25,Mag_x,Mag_y,Mag_z,Gyro_x,Gyro_y,Gyro_z,Acc_x,Acc_y,Acc_z
1722405421.921,20799.999999999996,17142.857142857138,4204.851752021563,5200.0,10129.870129870129,3138.8329979879272,21081.08108108108,25161.290322580644,19999.999999999996,12093.023255813952,15918.36734693878,20259.740259740258,6446.280991735536,5756.457564575647,6446.280991735536,7609.756097560975,119999.9999999999,519999.99999999953,222857.14285714267,13448.275862068966,8432.432432432433,47272.72727272731,26896.55172413793,119999.9999999999,11386.861313868612,-18.0,13.0,7.0,1.2817381620407104,2.38037109375,0.2441406100988388,0.0728759765625,0.80029296875,-0.565673828125
1722405421.931,21081.08108108108,17142.857142857138,4193.548387096774,5200.0,10064.516129032256,3138.8329979879272,21369.86301369863,25573.77049180328,19259.259259259255,12093.023255813952,16250.000000000004,20259.740259740258,6446.280991735536,5735.2941176470595,6473.029045643152,7609.756097560975,111428.57142857133,519999.99999999953,311999.9999999997,13220.338983050848,8342.245989304813,47272.72727272731,26896.55172413793,119999.9999999999,11555.555555555555,-18.0,13.0,7.0,1.7700194120407104,2.50244140625,0.1831054538488388,0.0660400390625,0.803466796875,-0.56298828125
1722405421.941,20799.999999999996,17333.33333333333,4204.851752021563,5200.0,10064.516129032256,3145.1612903225805,21081.08108108108,25161.290322580644,19746.83544303797,12187.5,15918.36734693878,19999.999999999996,6446.280991735536,5735.2941176470595,6446.280991735536,7572.815533980582,111428.57142857133,389999.99999999965,311999.9999999997,13220.338983050848,8432.432432432433,47272.72727272731,26896.55172413793,119999.9999999999,11386.861313868612,-18.0,13.0,7.0,1.8920897245407104,2.01416015625,0.4272460639476776,0.058349609375,0.808837890625,-0.5657958984375
1722405421.951,20799.999999999996,17142.857142857138,4193.548387096774,5182.724252491695,10129.870129870129,3138.8329979879272,20799.999999999996,25161.290322580644,18795.18072289156,12000.0,16250.000000000004,20799.999999999996,6446.280991735536,5714.285714285715,6446.280991735536,7609.756097560975,119999.9999999999,inf,311999.9999999997,13109.243697478993,8432.432432432433,48750.000000000044,28363.636363636368,119999.9999999999,11304.347826086956,-18.0,13.0,7.0,1.3427733182907104,0.6713866591453552,0.6713866591453552,0.0556640625,0.809814453125,-0.5738525390625
1722405421.961,20799.999999999996,16774.19354838709,4182.305630026809,5182.724252491695,9936.305732484077,3138.8329979879272,21081.08108108108,24761.904761904763,18795.18072289156,12000.0,15918.36734693878,20259.740259740258,6473.029045643152,5693.430656934307,6473.029045643152,7609.756097560975,119999.9999999999,389999.99999999965,311999.9999999997,13109.243697478993,8432.432432432433,48750.000000000044,26440.677966101695,111428.57142857133,11304.347826086956,-18.0,13.0,7.0,0.4272460639476776,-1.2817381620407104,0.6713866591453552,0.0621337890625,0.804443359375,-0.581298828125
1722405421.971,20526.31578947368,17142.857142857138,4193.548387096774,5165.562913907285,9999.999999999998,3138.8329979879272,21081.08108108108,24761.904761904763,18795.18072289156,12000.0,16250.000000000004,20259.740259740258,6446.280991735536,5735.2941176470595,6446.280991735536,7572.815533980582,111428.57142857133,inf,259999.99999999977,12580.645161290322,8432.432432432433,47272.72727272731,26896.55172413793,119999.9999999999,11304.347826086956,-18.0,13.0,7.0,-0.3662109076976776,-2.807616949081421,0.4272460639476776,0.0755615234375,0.7962646484375,-0.58544921875
1722405421.981,20526.31578947368,17142.857142857138,4193.548387096774,5182.724252491695,9936.305732484077,3138.8329979879272,21369.86301369863,25573.77049180328,18795.18072289156,12000.0,15918.36734693878,20526.31578947368,6419.7530864197515,5735.2941176470595,6446.280991735536,7572.815533980582,111428.57142857133,389999.99999999965,222857.14285714267,13220.338983050848,8432.432432432433,48750.000000000044,26896.55172413793,141818.18181818168,11223.021582733812,-18.0,13.0,7.0,-0.7324218153953552,-3.234863042831421,0.2441406100988388,0.088134765625,0.7900390625,-0.5848388671875
1722405421.991,20526.31578947368,17142.857142857138,4182.305630026809,5165.562913907285,10064.516129032256,3138.8329979879272,21081.08108108108,24761.904761904763,19259.259259259255,12000.0,16082.474226804128,19999.999999999996,6473.029045643152,5735.2941176470595,6446.280991735536,7572.815533980582,111428.57142857133,779999.9999999993,389999.99999999965,13220.338983050848,8432.432432432433,47272.72727272731,26896.55172413793,141818.18181818168,11304.347826086956,-18.0,13.0,7.0,-0.7324218153953552,-2.563476324081421,0.30517578125,0.0943603515625,0.7879638671875,-0.5810546875
1722405422.001,20526.31578947368,16421.05263157895,4182.305630026809,5200.0,10064.516129032256,3164.3002028397564,20799.999999999996,25573.77049180328,18795.18072289156,11641.791044776119,16250.000000000004,20259.740259740258,6419.7530864197515,5693.430656934307,6446.280991735536,7572.815533980582,111428.57142857133,779999.9999999993,311999.9999999997,13448.275862068966,8478.260869565218,47272.72727272731,26896.55172413793,119999.9999999999,11223.021582733812,-18.0,13.0,7.0,-0.4882812201976776,-1.0986328125,0.4272460639476776,0.09423828125,0.7889404296875,-0.57666015625
1722405422.011,20799.999999999996,16774.19354838709,4193.548387096774,5182.724252491695,10064.516129032256,3164.3002028397564,20799.999999999996,25161.290322580644,18795.18072289156,11641.791044776119,15757.575757575762,20259.740259740258,6419.7530864197515,5693.430656934307,6446.280991735536,7536.23188405797,119999.9999999999,inf,259999.99999999977,13220.338983050848,8571.428571428572,47272.72727272731,26896.55172413793,119999.9999999999,11223.021582733812,-16.0,16.0,9.0,-0.0610351525247097,0.8544921278953552,0.3662109076976776,0.089599609375,0.7923583984375,-0.572509765625
