"// DN: 108, SN: 35"
Timestamp,P1,P2,P3,P4,P5,P6,P7,P8,P9,P10,Mag_x,Mag_y,Mag_z,Gyro_x,Gyro_y,Gyro_z,Acc_x,Acc_y,Acc_z
1744787371.911,0,0,0,0,0,0,0,0,0,0,-7.0,21.0,7.0,0.6103515625,0.7324218153953552,-0.0610351525247097,-0.981689453125,-0.02392578125,-0.0352783203125
1744787371.921,0,0,0,0,0,0,0,0,0,0,-7.0,21.0,7.0,0.6103515625,0.7324218153953552,-0.0610351525247097,-0.9818115234375,-0.024658203125,-0.034912109375
1744787371.931,0,0,0,0,0,0,0,0,0,0,-7.0,21.0,7.0,0.6103515625,0.6713866591453552,-0.0610351525247097,-0.9815673828125,-0.024658203125,-0.0357666015625
1744787371.941,0,0,0,0,0,0,0,0,0,0,-7.0,21.0,7.0,0.6103515625,0.6713866591453552,-0.0610351525247097,-0.9813232421875,-0.0250244140625,-0.03662109375
1744787371.951,0,0,0,0,0,0,0,0,0,0,-7.0,21.0,7.0,0.6103515625,0.7324218153953552,-0.0610351525247097,-0.9815673828125,-0.0252685546875,-0.0364990234375
1744787371.961,0,0,0,0,0,0,0,0,0,0,-7.0,21.0,7.0,0.6103515625,0.7934569716453552,-0.0610351525247097,-0.981689453125,-0.024658203125,-0.036376953125
1744787371.971,0,0,0,0,0,0,0,0,0,0,-7.0,21.0,7.0,0.6103515625,0.7934569716453552,-0.1220703050494194,-0.981201171875,-0.024169921875,-0.037353515625
1744787371.981,0,0,0,0,0,0,0,0,0,0,-7.0,21.0,7.0,0.6713866591453552,0.7934569716453552,-0.1220703050494194,-0.9808349609375,-0.024169921875,-0.0377197265625
1744787371.991,0,0,0,0,0,0,0,0,0,0,-7.0,21.0,7.0,0.6103515625,0.7324218153953552,-0.1220703050494194,-0.98095703125,-0.02392578125,-0.03662109375
1744787372.001,0,0,0,0,0,0,0,0,0,0,-7.0,21.0,7.0,0.6103515625,0.7324218153953552,-0.1220703050494194,-0.98095703125,-0.0233154296875,-0.035888671875
1744787372.011,0,0,0,0,0,0,0,0,0,0,-6.0,26.0,13.0,0.6103515625,0.7324218153953552,-0.1220703050494194,-0.9814453125,-0.0230712890625,-0.0361328125
1744787372.021,0,0,0,0,0,0,0,0,0,0,-6.0,26.0,13.0,0.6103515625,0.6713866591453552,-0.1220703050494194,-0.982421875,-0.0230712890625,-0.0367431640625
1744787372.031,0,0,0,0,0,0,0,0,0,0,-6.0,26.0,13.0,0.54931640625,0.6713866591453552,-0.0610351525247097,-0.98291015625,-0.0233154296875,-0.0369873046875
1744787372.042,0,0,0,0,0,0,0,0,0,0,-6.0,26.0,13.0,0.54931640625,0.6713866591453552,-0.0610351525247097,-0.98291015625,-0.0240478515625,-0.0362548828125
1744787372.051,0,0,0,0,0,0,0,0,0,0,-6.0,26.0,13.0,0.54931640625,0.7324218153953552,-0.0610351525247097,-0.982177734375,-0.0244140625,-0.0355224609375
1744787372.061,0,0,0,0,0,0,0,0,0,0,-6.0,26.0,13.0,0.54931640625,0.6713866591453552,-0.0610351525247097,-0.9813232421875,-0.024169921875,-0.03564453125
1744787372.071,0,0,0,0,0,0,0,0,0,0,-6.0,26.0,13.0,0.6103515625,0.6713866591453552,-0.1220703050494194,-0.9810791015625,-0.0238037109375,-0.0357666015625
1744787372.081,0,0,0,0,0,0,0,0,0,0,-6.0,26.0,13.0,0.54931640625,0.7324218153953552,-0.1220703050494194,-0.9810791015625,-0.0233154296875,-0.0357666015625
1744787372.091,0,0,0,0,0,0,0,0,0,0,-6.0,26.0,13.0,0.54931640625,0.7324218153953552,-0.1220703050494194,-0.9813232421875,-0.023681640625,-0.0361328125
1744787372.101,0,0,0,0,0,0,0,0,0,0,-6.0,26.0,13.0,0.6103515625,0.7324218153953552,-0.1220703050494194,-0.9815673828125,-0.024169921875,-0.035888671875
1744787372.111,0,0,0,0,0,0,0,0,0,0,-3.0,20.0,6.0,0.6103515625,0.7324218153953552,-0.1220703050494194,-0.98193359375,-0.0242919921875,-0.035400390625
1744787372.121,0,0,0,0,0,0,0,0,0,0,-3.0,20.0,6.0,0.6103515625,0.7324218153953552,-0.1220703050494194,-0.98193359375,-0.0242919921875,-0.0355224609375
1744787372.131,0,0,0,0,0,0,0,0,0,0,-3.0,20.0,6.0,0.54931640625,0.7324218153953552,-0.1220703050494194,-0.9818115234375,-0.02392578125,-0.0355224609375
1744787372.141,0,0,0,0,0,0,0,0,0,0,-3.0,20.0,6.0,0.54931640625,0.7324218153953552,-0.1220703050494194,-0.9815673828125,-0.0234375,-0.03515625
1744787372.152,0,0,0,0,0,0,0,0,0,0,-3.0,20.0,6.0,0.54931640625,0.7324218153953552,-0.0610351525247097,-0.981201171875,-0.023193359375,-0.0345458984375
1744787372.161,0,0,0,0,0,0,0,0,0,0,-3.0,20.0,6.0,0.54931640625,0.7324218153953552,-0.0610351525247097,-0.98095703125,-0.0233154296875,-0.034912109375
1744787372.172,0,0,0,0,0,0,0,0,0,0,-3.0,20.0,6.0,0.54931640625,0.6713866591453552,-0.0610351525247097,-0.98095703125,-0.0234375,-0.03515625
1744787372.181,0,0,0,0,0,0,0,0,0,0,-3.0,20.0,6.0,0.54931640625,0.6713866591453552,-0.0610351525247097,-0.981689453125,-0.0230712890625,-0.03515625
1744787372.191,0,0,0,0,0,0,0,0,0,0,-3.0,20.0,6.0,0.6103515625,0.7324218153953552,-0.0610351525247097,-0.98193359375,-0.02392578125,-0.0357666015625
1744787372.201,0,0,0,0,0,0,0,0,0,0,-3.0,20.0,6.0,0.6103515625,0.7324218153953552,-0.1220703050494194,-0.98193359375,-0.02392578125,-0.0357666015625
1744787372.211,0,0,0,0,0,0,0,0,0,0,-3.0,21.0,9.0,0.6103515625,0.7934569716453552,-0.1220703050494194,-0.982177734375,-0.0240478515625,-0.035888671875
1744787372.221,0,0,0,0,0,0,0,0,0,0,-3.0,21.0,9.0,0.6103515625,0.7934569716453552,-0.1220703050494194,-0.982421875,-0.02392578125,-0.0362548828125
1744787372.231,0,0,0,0,0,0,0,0,0,0,-3.0,21.0,9.0,0.6103515625,0.7324218153953552,-0.0610351525247097,-0.981689453125,-0.023681640625,-0.03662109375
1744787372.242,0,0,0,0,0,0,0,0,0,0,-3.0,21.0,9.0,0.6103515625,0.7324218153953552,-0.0610351525247097,-0.9815673828125,-0.0235595703125,-0.0361328125
1744787372.251,0,0,0,0,0,0,0,0,0,0,-3.0,21.0,9.0,0.6103515625,0.7324218153953552,-0.0610351525247097,-0.982421875,-0.02392578125,-0.034423828125
1744787372.261,0,0,0,0,0,0,0,0,0,0,-3.0,21.0,9.0,0.54931640625,0.7934569716453552,-0.1220703050494194,-0.982421875,-0.02392578125,-0.034423828125
1744787372.271,0,0,0,0,0,0,0,0,0,0,-3.0,21.0,9.0,0.54931640625,0.7934569716453552,-0.1220703050494194,-0.9818115234375,-0.02392578125,-0.034423828125
1744787372.281,0,0,0,0,0,0,0,0,0,0,-3.0,21.0,9.0,0.54931640625,0.7324218153953552,-0.1220703050494194,-0.9818115234375,-0.023681640625,-0.0352783203125
1744787372.291,0,0,0,0,0,0,0,0,0,0,-3.0,21.0,9.0,0.6103515625,0.7324218153953552,-0.1831054538488388,-0.9818115234375,-0.023681640625,-0.0352783203125
1744787372.301,0,0,0,0,0,0,0,0,0,0,-3.0,21.0,9.0,0.6103515625,0.7324218153953552,-0.1831054538488388,-0.9818115234375,-0.0234375,-0.0357666015625
1744787372.311,0,0,0,0,0,0,0,0,0,0,-2.0,24.0,8.0,0.6103515625,0.7324218153953552,-0.1220703050494194,-0.981201171875,-0.0238037109375,-0.036376953125
1744787372.321,0,0,0,0,0,0,0,0,0,0,-2.0,24.0,8.0,0.6103515625,0.7324218153953552,-0.1220703050494194,-0.981201171875,-0.0238037109375,-0.036376953125
1744787372.331,0,0,0,0,0,0,0,0,0,0,-2.0,24.0,8.0,0.6103515625,0.7324218153953552,-0.1220703050494194,-0.9815673828125,-0.0245361328125,-0.035888671875
1744787372.341,0,0,0,0,0,0,0,0,0,0,-2.0,24.0,8.0,0.6713866591453552,0.7324218153953552,-0.1220703050494194,-0.9810791015625,-0.0244140625,-0.0343017578125
1744787372.351,0,0,0,0,0,0,0,0,0,0,-2.0,24.0,8.0,0.6103515625,0.6713866591453552,-0.0610351525247097,-0.9810791015625,-0.0244140625,-0.0343017578125
1744787372.361,0,0,0,0,0,0,0,0,0,0,-2.0,24.0,8.0,0.6103515625,0.6713866591453552,-0.0610351525247097,-0.9808349609375,-0.0238037109375,-0.035888671875
1744787372.371,0,0,0,0,0,0,0,0,0,0,-2.0,24.0,8.0,0.6103515625,0.6713866591453552,-0.1220703050494194,-0.9820556640625,-0.0230712890625,-0.0361328125
1744787372.381,0,0,0,0,0,0,0,0,0,0,-2.0,24.0,8.0,0.6103515625,0.7324218153953552,-0.0610351525247097,-0.9820556640625,-0.0230712890625,-0.0361328125
1744787372.391,0,0,0,0,0,0,0,0,0,0,-2.0,24.0,8.0,0.6103515625,0.7324218153953552,-0.0610351525247097,-0.9822998046875,-0.024169921875,-0.0360107421875
1744787372.401,0,0,0,0,0,0,0,0,0,0,-1.0,21.0,9.0,0.6103515625,0.7324218153953552,-0.0610351525247097,-0.98193359375,-0.0240478515625,-0.034912109375
1744787372.411,0,0,0,0,0,0,0,0,0,0,-1.0,21.0,9.0,0.6103515625,0.7324218153953552,-0.1220703050494194,-0.98193359375,-0.0240478515625,-0.034912109375
1744787372.421,0,0,0,0,0,0,0,0,0,0,-1.0,21.0,9.0,0.6103515625,0.7324218153953552,-0.1220703050494194,-0.9825439453125,-0.023193359375,-0.03515625
1744787372.431,0,0,0,0,0,0,0,0,0,0,-1.0,21.0,9.0,0.6103515625,0.7324218153953552,-0.1220703050494194,-0.9825439453125,-0.0228271484375,-0.0357666015625
1744787372.441,0,0,0,0,0,0,0,0,0,0,-1.0,21.0,9.0,0.54931640625,0.6713866591453552,-0.1220703050494194,-0.982421875,-0.0230712890625,-0.0352783203125
1744787372.451,0,0,0,0,0,0,0,0,0,0,-1.0,21.0,9.0,0.54931640625,0.6713866591453552,-0.1220703050494194,-0.9825439453125,-0.023681640625,-0.0347900390625
1744787372.461,0,0,0,0,0,0,0,0,0,0,-1.0,21.0,9.0,0.6103515625,0.6713866591453552,-0.1220703050494194,-0.9815673828125,-0.024658203125,-0.03515625
1744787372.471,0,0,0,0,0,0,0,0,0,0,-1.0,21.0,9.0,0.6103515625,0.7934569716453552,-0.1220703050494194,-0.9815673828125,-0.024658203125,-0.03515625
1744787372.481,0,0,0,0,0,0,0,0,0,0,-1.0,21.0,9.0,0.6103515625,0.7934569716453552,-0.1220703050494194,-0.9815673828125,-0.0245361328125,-0.035888671875
1744787372.491,0,0,0,0,0,0,0,0,0,0,-1.0,21.0,9.0,0.54931640625,0.7324218153953552,-0.1220703050494194,-0.9822998046875,-0.0245361328125,-0.03564453125
1744787372.501,0,0,0,0,0,0,0,0,0,0,-1.0,21.0,9.0,0.54931640625,0.6713866591453552,-0.0610351525247097,-0.9822998046875,-0.0245361328125,-0.03564453125
1744787372.511,0,0,0,0,0,0,0,0,0,0,-4.0,23.0,9.0,0.54931640625,0.6713866591453552,-0.0610351525247097,-0.981689453125,-0.0245361328125,-0.03662109375
1744787372.521,0,0,0,0,0,0,0,0,0,0,-4.0,23.0,9.0,0.54931640625,0.6713866591453552,-0.0610351525247097,-0.9813232421875,-0.023193359375,-0.037841796875
1744787372.531,0,0,0,0,0,0,0,0,0,0,-4.0,23.0,9.0,0.54931640625,0.6713866591453552,-0.0610351525247097,-0.9813232421875,-0.023193359375,-0.037841796875
1744787372.542,0,0,0,0,0,0,0,0,0,0,-4.0,23.0,9.0,0.54931640625,0.6713866591453552,-0.0610351525247097,-0.981689453125,-0.0235595703125,-0.036865234375
1744787372.551,0,0,0,0,0,0,0,0,0,0,-4.0,23.0,9.0,0.54931640625,0.6713866591453552,-0.0610351525247097,-0.9820556640625,-0.024169921875,-0.034912109375
1744787372.561,0,0,0,0,0,0,0,0,0,0,-4.0,23.0,9.0,0.6103515625,0.7324218153953552,-0.1220703050494194,-0.9820556640625,-0.024169921875,-0.034912109375
1744787372.572,0,0,0,0,0,0,0,0,0,0,-4.0,23.0,9.0,0.6103515625,0.7324218153953552,-0.1220703050494194,-0.981689453125,-0.0234375,-0.0355224609375
1744787372.581,0,0,0,0,0,0,0,0,0,0,-4.0,23.0,9.0,0.6103515625,0.7324218153953552,-0.1220703050494194,-0.98095703125,-0.0225830078125,-0.035888671875
1744787372.591,0,0,0,0,0,0,0,0,0,0,-4.0,23.0,9.0,0.54931640625,0.6713866591453552,-0.1220703050494194,-0.9810791015625,-0.0225830078125,-0.03564453125
1744787372.601,0,0,0,0,0,0,0,0,0,0,-4.0,23.0,9.0,0.54931640625,0.6713866591453552,-0.1220703050494194,-0.9818115234375,-0.0234375,-0.034912109375
1744787372.611,0,0,0,0,0,0,0,0,0,0,-1.0,21.0,9.0,0.54931640625,0.6713866591453552,-0.1220703050494194,-0.982177734375,-0.0242919921875,-0.0340576171875
1744787372.621,0,0,0,0,0,0,0,0,0,0,-1.0,21.0,9.0,0.54931640625,0.7324218153953552,-0.1220703050494194,-0.98193359375,-0.024658203125,-0.0343017578125
1744787372.631,0,0,0,0,0,0,0,0,0,0,-1.0,21.0,9.0,0.54931640625,0.7324218153953552,-0.1220703050494194,-0.9814453125,-0.0244140625,-0.03515625
1744787372.641,0,0,0,0,0,0,0,0,0,0,-1.0,21.0,9.0,0.54931640625,0.7324218153953552,-0.1220703050494194,-0.9814453125,-0.023193359375,-0.036376953125
1744787372.651,0,0,0,0,0,0,0,0,0,0,-1.0,21.0,9.0,0.6103515625,0.7324218153953552,-0.0610351525247097,-0.9814453125,-0.023193359375,-0.036376953125
1744787372.661,0,0,0,0,0,0,0,0,0,0,-1.0,21.0,9.0,0.6103515625,0.7324218153953552,-0.0610351525247097,-0.9813232421875,-0.0230712890625,-0.03564453125
1744787372.671,0,0,0,0,0,0,0,0,0,0,-1.0,21.0,9.0,0.6103515625,0.7324218153953552,-0.1220703050494194,-0.98046875,-0.02392578125,-0.0352783203125
1744787372.681,0,0,0,0,0,0,0,0,0,0,-1.0,21.0,9.0,0.54931640625,0.7934569716453552,-0.0610351525247097,-0.98046875,-0.02392578125,-0.0352783203125
1744787372.691,0,0,0,0,0,0,0,0,0,0,-1.0,21.0,9.0,0.54931640625,0.7934569716453552,-0.0610351525247097,-0.9810791015625,-0.0240478515625,-0.035888671875
1744787372.701,0,0,0,0,0,0,0,0,0,0,-1.0,21.0,9.0,0.4882812201976776,0.7324218153953552,-0.1220703050494194,-0.981201171875,-0.023681640625,-0.0361328125
1744787372.711,0,0,0,0,0,0,0,0,0,0,-3.0,19.0,6.0,0.54931640625,0.7324218153953552,-0.1220703050494194,-0.9808349609375,-0.0230712890625,-0.0360107421875
1744787372.721,0,0,0,0,0,0,0,0,0,0,-3.0,19.0,6.0,0.54931640625,0.7934569716453552,-0.1220703050494194,-0.9813232421875,-0.0228271484375,-0.0361328125
1744787372.731,0,0,0,0,0,0,0,0,0,0,-3.0,19.0,6.0,0.6103515625,0.7324218153953552,-0.1220703050494194,-0.9814453125,-0.0240478515625,-0.0362548828125
1744787372.742,0,0,0,0,0,0,0,0,0,0,-3.0,19.0,6.0,0.6103515625,0.6713866591453552,-0.0610351525247097,-0.9814453125,-0.0240478515625,-0.0362548828125
1744787372.751,0,0,0,0,0,0,0,0,0,0,-3.0,19.0,6.0,0.6103515625,0.6713866591453552,-0.0610351525247097,-0.98095703125,-0.024169921875,-0.03515625
1744787372.761,0,0,0,0,0,0,0,0,0,0,-3.0,19.0,6.0,0.54931640625,0.7324218153953552,-0.0610351525247097,-0.981201171875,-0.0235595703125,-0.034912109375
1744787372.771,0,0,0,0,0,0,0,0,0,0,-3.0,19.0,6.0,0.54931640625,0.7324218153953552,-0.1220703050494194,-0.981201171875,-0.0235595703125,-0.034912109375
1744787372.781,0,0,0,0,0,0,0,0,0,0,-3.0,19.0,6.0,0.54931640625,0.7324218153953552,-0.1220703050494194,-0.98095703125,-0.023193359375,-0.034912109375
1744787372.791,0,0,0,0,0,0,50,0,0,0,-3.0,19.0,6.0,0.54931640625,0.7324218153953552,-0.0610351525247097,-0.9808349609375,-0.0230712890625,-0.034912109375
1744787372.801,0,0,0,0,0,0,0,0,0,0,-3.0,19.0,6.0,0.54931640625,0.6713866591453552,-0.0610351525247097,-0.9808349609375,-0.0230712890625,-0.034912109375
1744787372.811,0,0,0,0,0,0,0,0,0,0,-5.0,22.0,2.0,0.6103515625,0.6713866591453552,-0.0610351525247097,-0.98193359375,-0.024169921875,-0.03515625
1744787372.821,0,0,0,0,0,0,0,0,0,0,-5.0,22.0,2.0,0.6103515625,0.7324218153953552,-0.0610351525247097,-0.982666015625,-0.0242919921875,-0.0360107421875
1744787372.831,0,0,0,0,0,0,0,0,0,0,-5.0,22.0,2.0,0.6103515625,0.6713866591453552,-0.0610351525247097,-0.982666015625,-0.0242919921875,-0.0360107421875
1744787372.841,0,0,0,0,0,0,0,0,0,0,-5.0,22.0,2.0,0.6103515625,0.6713866591453552,-0.0610351525247097,-0.982177734375,-0.02392578125,-0.035888671875
1744787372.851,0,0,0,0,0,0,0,0,0,0,-5.0,22.0,2.0,0.54931640625,0.6713866591453552,-0.1220703050494194,-0.9818115234375,-0.0233154296875,-0.0350341796875
1744787372.861,0,0,0,0,0,0,0,0,0,0,-5.0,22.0,2.0,0.6103515625,0.6713866591453552,-0.0610351525247097,-0.9818115234375,-0.0233154296875,-0.0350341796875
1744787372.871,0,0,0,0,0,0,0,0,0,0,-5.0,22.0,2.0,0.6103515625,0.6713866591453552,-0.0610351525247097,-0.9820556640625,-0.023193359375,-0.03515625
1744787372.881,0,0,0,0,0,0,0,0,0,0,-5.0,22.0,2.0,0.6103515625,0.7324218153953552,-0.0610351525247097,-0.9814453125,-0.0244140625,-0.0360107421875
1744787372.891,0,0,0,0,0,0,0,0,0,0,-5.0,22.0,2.0,0.6103515625,0.7934569716453552,-0.1220703050494194,-0.9814453125,-0.0244140625,-0.0360107421875
1744787372.902,0,0,0,0,0,0,0,0,0,0,-4.0,22.0,2.0,0.6103515625,0.7934569716453552,-0.1220703050494194,-0.9813232421875,-0.0244140625,-0.0367431640625
1744787372.911,0,0,0,0,0,0,0,0,0,0,-4.0,22.0,2.0,0.6103515625,0.7934569716453552,-0.1220703050494194,-0.98193359375,-0.02392578125,-0.0364990234375
1744787372.921,0,0,0,0,0,0,0,0,0,0,-4.0,22.0,2.0,0.6103515625,0.7324218153953552,-0.1220703050494194,-0.982421875,-0.0240478515625,-0.0361328125
1744787372.931,0,0,0,0,0,0,0,0,0,0,-4.0,22.0,2.0,0.6103515625,0.7324218153953552,-0.1220703050494194,-0.9820556640625,-0.024658203125,-0.0360107421875
1744787372.941,0,0,0,0,0,0,0,0,0,0,-4.0,22.0,2.0,0.6103515625,0.7324218153953552,-0.1220703050494194,-0.981689453125,-0.025146484375,-0.035400390625
1744787372.951,0,0,0,0,0,0,0,0,0,0,-4.0,22.0,2.0,0.54931640625,0.7324218153953552,-0.1220703050494194,-0.9813232421875,-0.024658203125,-0.0350341796875
1744787372.961,0,0,0,0,0,0,0,0,0,0,-4.0,22.0,2.0,0.54931640625,0.7324218153953552,-0.1220703050494194,-0.98095703125,-0.0234375,-0.035400390625
1744787372.971,0,0,0,0,0,0,0,0,0,0,-4.0,22.0,2.0,0.54931640625,0.6713866591453552,-0.0610351525247097,-0.9818115234375,-0.0233154296875,-0.0364990234375
