"// DN: 108, SN: 35"
Timestamp,P1,P2,P3,P4,P5,P6,P7,P8,P9,P10,Mag_x,Mag_y,Mag_z,Gyro_x,Gyro_y,Gyro_z,Acc_x,Acc_y,Acc_z
1744782903.501,50,0.48880255645205345,0.15362645477833697,0,21.69290317534115,50,27.87561440603741,50,1.6456218630892718,50,16.0,14.0,58.0,-8.6669921875,28.198240280151367,-19.4091796875,-1.05029296875,0.0931396484375,0.10498046875
1744782903.511,50,0.47258782565854934,0.14437167099503237,0,22.410701992769397,50,29.381402821195202,50,1.673631181654176,50,16.0,14.0,58.0,-8.1787109375,33.14208984375,-24.597166061401367,-1.05029296875,0.0931396484375,0.10498046875
1744782903.521,50,0.48880255645205345,0.14437167099503237,0,23.54352106673999,50,27.39522616542557,50,1.8499614984485133,50,16.0,14.0,58.0,-8.1787109375,33.14208984375,-24.597166061401367,-1.064697265625,0.06884765625,0.0701904296875
1744782903.531,50,0.48880255645205345,0.14437167099503237,0,22.78064353357269,50,26.014866737954183,50,1.8807681186744776,50,16.0,14.0,58.0,-4.0283203125,43.029781341552734,-35.15625,-1.070556640625,0.022705078125,0.0726318359375
1744782903.541,50,0.45680718928586295,0.14437167099503237,0,22.410701992769397,50,26.925147119228896,50,1.7895808284050234,50,16.0,14.0,58.0,-5.249022960662842,47.180171966552734,-39.9169921875,-1.070556640625,0.022705078125,0.0726318359375
1744782903.551,50,0.5225701329750537,0.196205078168766,0,22.410701992769397,50,27.39522616542557,50,1.7308152463083373,50,16.0,14.0,58.0,-8.7890625,51.757808685302734,-45.166011810302734,-1.1258544921875,0.0277099609375,0.10009765625
1744782903.561,50,0.5225701329750537,0.196205078168766,0,21.69290317534115,50,26.014866737954183,50,1.7895808284050234,50,17.0,14.0,55.0,-10.986327171325684,58.044429779052734,-51.391597747802734,-1.158935546875,0.0521240234375,0.1337890625
1744782903.571,50,0.5401412015006404,0.24908466632342882,0,22.410701992769397,50,28.366584439270987,50,1.3619205600653852,50,17.0,14.0,55.0,-10.925292015075684,66.58935546875,-58.654781341552734,-1.158935546875,0.0521240234375,0.1337890625
1744782903.581,50,0.6984566803830836,0.29678290562164833,0,25.593972458161904,50,20.61215405421049,50,1.8807681186744776,50,17.0,14.0,55.0,-10.925292015075684,66.58935546875,-58.654781341552734,-1.2203369140625,0.110107421875,0.2188720703125
1744782903.591,50,0.790482106395185,0.4665436025740784,0,19.09175447482833,50,19.642925674438455,50,1.6456218630892718,50,17.0,14.0,55.0,-11.169432640075684,84.83885955810547,-75.1953125,-1.2874755859375,0.1766357421875,0.2542724609375
1744782903.601,50,0.8149417518069797,0.5207270012449497,0.011399008233269198,21.69290317534115,50,17.058008300495,50,2.1773013355661592,50,17.0,14.0,55.0,-15.319823265075684,89.53856658935547,-85.02196502685547,-1.2874755859375,0.1766357421875,0.2542724609375
1744782903.611,50,0.8919838686091345,0.7188055005892622,0.011399008233269198,22.78064353357269,50,17.323311911140422,50,1.6456218630892718,50,17.0,14.0,55.0,-15.319823265075684,89.53856658935547,-85.02196502685547,-1.515380859375,0.29833984375,0.0970458984375
1744782903.621,50,1.0036784357090704,0.8859960522890014,0,22.78064353357269,50,19.332566553550492,50,1.0793473989139042,50,17.0,14.0,55.0,-12.329100608825684,82.09227752685547,-90.63719940185548,-1.6376953125,0.3321533203125,0.0400390625
1744782903.631,50,1.0036784357090704,0.7188055005892622,0,26.030289265503782,50,27.87561440603741,50,0.669550472498558,50,17.0,14.0,55.0,-0.9765624403953552,68.84765625,-89.59960174560547,-1.6376953125,0.3321533203125,0.0400390625
1744782903.641,50,0.5581828117430913,0.332978066114856,0,34.449303003164125,50,39.38170301489839,50,0.4142674223164488,50,17.0,14.0,55.0,-0.9765624403953552,68.84765625,-89.59960174560547,-1.7862548828125,0.1641845703125,0.07666015625
1744782903.651,50,0.19489165627963512,0.1195307614678163,0,45.62721924275785,50,50,50,0.19117539906282774,50,21.0,13.0,51.0,5.737304210662842,39.97802734375,-91.49169158935548,-1.8355712890625,0.246337890625,0.179931640625
1744782903.661,50,0.09324136850014927,0,0,50,50,50,50,0.060723811725944314,50,21.0,13.0,51.0,-2.868652105331421,34.24072265625,-88.80614471435547,-1.8355712890625,0.246337890625,0.179931640625
1744782903.671,50,0,0,0,50,50,50,50,0.04121075800331813,50,21.0,13.0,51.0,-10.375975608825684,42.785640716552734,-90.88134002685548,-1.8963623046875,0.4512939453125,0.10498046875
1744782903.681,50,0,0,0,50,50,50,50,0.020937681250278322,50,21.0,13.0,51.0,-7.446288585662842,64.0869140625,-89.47753143310547,-1.80810546875,0.28125,-0.0888671875
1744782903.691,50,0,0,0,50,50,0,50,0.011467944513890825,50,21.0,13.0,51.0,7.995604991912842,91.24755096435548,-78.857421875,-1.80810546875,0.28125,-0.0888671875
1744782903.701,50,0,0,0,50,50,0,50,0,50,21.0,13.0,51.0,7.995604991912842,91.24755096435548,-78.857421875,-1.44580078125,-0.4986572265625,-0.463134765625
1744782903.711,50,0,0,0,50,50,0,50,0,50,21.0,13.0,51.0,51.818843841552734,119.68993377685548,-67.81005859375,-1.312255859375,-0.8687744140625,-0.5726318359375
1744782903.721,50,0,0,0,50,50,0,50,0,50,21.0,13.0,51.0,68.66455078125,122.13134002685548,-70.1904296875,-1.312255859375,-0.8687744140625,-0.5726318359375
1744782903.731,50,0,0,0,50,50,0,50,0,50,21.0,13.0,51.0,68.66455078125,122.13134002685548,-70.1904296875,-0.8363037109375,-1.5865478515625,-0.64453125
