,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34
R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
507g,3326.143473,5366.9011,5117.159736,2489.21486,2054.294355,5498.941626,3000.226872,4540.738774,2285.316569,3809.839886,3809.901012,3178.974221,7039.521416,4515.340946,4414.703568,4873.942717,4409.705207,8774.148695,9281.686415,3182.008148,3761.102328,3409.84032,7070.152621,10661.04109,6076.166824,2875.304742,7852.147005,3766.115185,4492.499806,2830.396381,2987.499105,5345.926576,4559.853804,7829.249563,3067.510811
1009g,3142.641929,4009.069268,4724.460556,2138.428517,1823.426688,4580.411461,2444.233658,3943.574595,1928.976641,3334.036069,3284.6836,2597.508676,4740.463005,4097.294092,3208.589706,4386.379346,3478.598756,5405.158163,6091.103372,2763.703363,3111.509777,2439.387383,5546.006107,5215.640806,5425.617047,2528.334964,7040.684046,3451.981353,3514.820828,2242.599281,2730.868879,5046.913184,3522.182344,5917.203742,2619.368074
F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
507g,4.967,4.967,4.967,4.967,4.967,4.967,4.967,4.967,4.967,4.967,4.967,4.967,4.967,4.967,4.967,4.967,4.967,4.967,4.967,4.967,4.967,4.967,4.967,4.967,4.967,4.967,4.967,4.967,4.967,4.967,4.967,4.967,4.967,4.967,4.967
1009g,9.888,9.888,9.888,9.888,9.888,9.888,9.888,9.888,9.888,9.888,9.888,9.888,9.888,9.888,9.888,9.888,9.888,9.888,9.888,9.888,9.888,9.888,9.888,9.888,9.888,9.888,9.888,9.888,9.888,9.888,9.888,9.888,9.888,9.888,9.888
