,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34
R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
507g,3027.522173,3483.530625,3185.248012,2835.05566,2842.054064,4201.721892,3035.121899,3794.393563,3601.641592,3546.707993,3542.525233,2635.655807,3238.162145,3729.648612,2637.845373,5318.435326,3695.728932,3783.913078,11107.44899,3348.748326,2871.680297,3994.626782,5790.023366,5553.537325,5692.63582,4505.277672,4521.104809,3134.128732,4076.07269,2876.389412,4552.225702,3307.008177,5152.96536,5278.912731,3564.505245
1009g,2619.527502,2982.60866,2647.971136,2016.356271,2205.850368,3559.906361,2571.856525,3236.365936,3007.751663,3045.499321,3095.351809,2245.93193,2391.396489,2862.023153,2023.636339,5041.047967,3162.442052,3056.589211,8447.686307,2896.031854,2201.705802,3067.446744,4334.031479,3329.615417,4616.615317,3787.46946,2731.658131,2363.955453,2999.33003,2235.239366,3295.674241,2135.659503,3756.772288,2981.76346,2950.938172
F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
507g,4.967,4.967,4.967,4.967,4.967,4.967,4.967,4.967,4.967,4.967,4.967,4.967,4.967,4.967,4.967,4.967,4.967,4.967,4.967,4.967,4.967,4.967,4.967,4.967,4.967,4.967,4.967,4.967,4.967,4.967,4.967,4.967,4.967,4.967,4.967
1009g,9.888,9.888,9.888,9.888,9.888,9.888,9.888,9.888,9.888,9.888,9.888,9.888,9.888,9.888,9.888,9.888,9.888,9.888,9.888,9.888,9.888,9.888,9.888,9.888,9.888,9.888,9.888,9.888,9.888,9.888,9.888,9.888,9.888,9.888,9.888
