"// DN: 108, SN: 35"
Timestamp,P1,P2,P3,P4,P5,P6,P7,P8,P9,P10,P11,P12,P13,P14,P15,P16,P17,P18,P19,P20,P21,P22,P23,P24,P25,Mag_x,Mag_y,Mag_z,Gyro_x,Gyro_y,Gyro_z,Acc_x,Acc_y,Acc_z
1723023922.841,311,311,311,311,310,311,310,311,311,311,311,312,312,312,312,311,311,311,311,312,312,311,311,311,311,28.0,-1.0,-24.0,0.0,0.0,0.0,-0.0321044921875,-0.0330810546875,-1.0023193359375
1723023922.851,310,311,311,310,311,311,311,311,311,311,312,311,311,311,311,312,311,311,312,311,311,311,311,311,312,28.0,-1.0,-24.0,0.0610351525247097,0.0,0.0,-0.0323486328125,-0.033935546875,-1.0018310546875
1723023922.861,311,311,311,311,311,311,311,311,311,311,311,312,312,311,312,312,312,312,312,311,312,311,311,310,311,28.0,-1.0,-24.0,0.0610351525247097,0.0,0.0,-0.0330810546875,-0.0340576171875,-1.0030517578125
1723023922.871,310,310,310,311,311,311,311,311,311,311,311,311,311,311,311,312,312,311,311,312,312,312,311,312,311,28.0,-1.0,-24.0,0.0610351525247097,-0.0610351525247097,0.0,-0.0335693359375,-0.03369140625,-1.0037841796875
1723023922.881,309,309,310,311,311,312,311,311,311,311,311,311,311,312,311,311,300,312,311,312,311,311,312,311,311,28.0,-1.0,-24.0,-0.0610351525247097,-0.0610351525247097,0.0,-0.0321044921875,-0.0335693359375,-1.0030517578125
1723023922.891,311,310,309,310,311,311,311,311,311,311,312,312,312,312,311,311,312,312,312,311,312,311,311,311,312,28.0,-1.0,-24.0,-0.1831054538488388,-0.0610351525247097,0.0,-0.0313720703125,-0.033447265625,-1.0029296875
1723023922.901,309,309,311,311,311,311,311,311,311,311,311,311,311,312,312,311,309,311,312,311,312,312,311,311,311,28.0,-1.0,-24.0,-0.30517578125,0.0,0.0,-0.0322265625,-0.0333251953125,-1.00244140625
1723023922.911,310,311,311,311,311,311,310,311,311,312,312,312,312,311,312,312,311,312,312,312,311,312,311,311,311,28.0,-1.0,-24.0,-0.1831054538488388,-0.0610351525247097,0.0,-0.03271484375,-0.0328369140625,-1.0013427734375
1723023922.921,311,311,311,310,312,311,312,311,311,311,313,311,312,311,311,311,311,312,312,311,311,312,311,312,312,28.0,-1.0,-24.0,0.0610351525247097,0.0,0.0,-0.0330810546875,-0.03271484375,-1.002197265625
1723023922.931,311,311,312,311,310,311,309,312,311,311,312,311,312,312,311,311,312,312,312,312,312,312,312,311,311,28.0,-1.0,-24.0,0.30517578125,-0.0610351525247097,0.0,-0.033447265625,-0.0330810546875,-1.003662109375
1723023922.941,311,311,311,311,311,311,311,311,311,311,312,311,311,312,312,312,311,311,312,312,311,312,312,312,311,28.0,1.0,-25.0,0.30517578125,-0.0610351525247097,0.0,-0.033203125,-0.0338134765625,-1.003173828125
1723023922.951,311,311,311,311,311,311,311,311,311,311,312,311,312,311,311,312,311,312,312,311,312,311,312,312,312,28.0,1.0,-25.0,0.0610351525247097,-0.0610351525247097,0.0,-0.031982421875,-0.033935546875,-1.0025634765625
1723023922.961,311,310,311,311,311,311,311,311,311,311,311,312,312,312,311,311,311,313,311,312,312,312,312,311,311,28.0,1.0,-25.0,-0.30517578125,-0.0610351525247097,0.0,-0.031982421875,-0.033203125,-1.00341796875
1723023922.971,311,311,311,311,311,311,311,311,311,311,311,311,311,312,312,311,311,311,311,311,312,311,312,311,311,28.0,1.0,-25.0,-0.4272460639476776,-0.0610351525247097,0.0,-0.0330810546875,-0.03271484375,-1.005126953125
1723023922.981,311,311,309,311,310,311,312,311,312,311,312,311,311,312,311,311,312,311,312,311,311,312,311,311,311,28.0,1.0,-25.0,-0.30517578125,0.0,0.0,-0.03271484375,-0.0323486328125,-1.005615234375
1723023922.991,310,309,310,311,311,310,311,311,311,311,311,310,312,311,311,311,311,311,312,311,312,312,311,311,311,28.0,1.0,-25.0,0.0,0.0,0.0610351525247097,-0.0323486328125,-0.0322265625,-1.0040283203125
1723023923.001,309,311,311,311,311,310,310,311,311,311,311,311,312,312,311,311,311,311,311,312,311,311,311,311,312,28.0,1.0,-25.0,0.2441406100988388,-0.0610351525247097,0.0610351525247097,-0.0323486328125,-0.0323486328125,-1.00244140625
1723023923.011,311,309,311,311,311,311,312,312,312,311,312,311,312,312,311,311,311,311,312,311,311,311,311,311,312,28.0,1.0,-25.0,0.2441406100988388,-0.0610351525247097,0.0610351525247097,-0.0318603515625,-0.0330810546875,-1.002197265625
1723023923.021,311,311,311,311,311,311,310,311,311,311,311,312,311,312,311,311,311,311,311,311,311,311,311,311,311,28.0,1.0,-25.0,0.0610351525247097,-0.0610351525247097,0.0,-0.0322265625,-0.0338134765625,-1.0035400390625
1723023923.031,311,310,311,310,310,311,311,312,311,311,311,311,311,311,312,312,311,311,311,312,311,311,311,312,312,28.0,1.0,-25.0,-0.1220703050494194,-0.0610351525247097,0.0,-0.0325927734375,-0.0335693359375,-1.00390625
1723023923.041,311,311,310,311,311,310,311,312,311,311,311,312,312,312,311,311,311,311,312,310,312,311,311,311,311,32.0,0.0,-29.0,-0.1831054538488388,0.0,0.0,-0.0322265625,-0.03271484375,-1.0029296875
1723023923.051,310,309,311,309,311,311,311,311,311,311,311,311,312,311,312,311,311,311,312,311,311,312,312,312,311,32.0,0.0,-29.0,-0.1220703050494194,-0.0610351525247097,0.0,-0.0318603515625,-0.032470703125,-1.00341796875
1723023923.061,311,311,311,311,311,312,311,311,312,311,311,311,312,311,312,312,311,312,311,312,311,311,311,311,312,32.0,0.0,-29.0,0.0610351525247097,-0.1220703050494194,0.0610351525247097,-0.0318603515625,-0.0328369140625,-1.003662109375
1723023923.071,311,310,311,311,311,311,311,311,311,311,312,312,312,311,311,311,312,311,311,312,311,312,311,311,310,32.0,0.0,-29.0,0.1220703050494194,-0.1220703050494194,0.0610351525247097,-0.031982421875,-0.0333251953125,-1.003173828125
1723023923.081,310,311,311,311,311,311,311,311,311,311,312,312,312,311,312,311,312,312,312,311,312,311,311,312,312,32.0,0.0,-29.0,0.1220703050494194,-0.1220703050494194,0.0610351525247097,-0.0322265625,-0.033447265625,-1.00341796875
1723023923.091,311,310,311,311,311,312,310,311,312,311,311,311,312,311,311,312,311,312,312,312,311,311,311,311,311,32.0,0.0,-29.0,0.0,-0.1220703050494194,0.0610351525247097,-0.0325927734375,-0.033447265625,-1.003173828125
1723023923.101,309,310,309,311,311,311,310,311,311,311,312,312,311,311,311,311,312,311,312,309,312,311,311,311,311,32.0,0.0,-29.0,-0.1220703050494194,-0.1220703050494194,0.0,-0.0321044921875,-0.0330810546875,-1.0023193359375
1723023923.121,311,311,311,311,311,311,310,311,311,311,311,310,311,311,315,311,311,311,311,312,312,311,311,311,311,32.0,0.0,-29.0,-0.0610351525247097,-0.0610351525247097,0.0,-0.0308837890625,-0.032958984375,-1.0030517578125
1723023923.131,310,310,311,311,310,311,311,312,311,311,312,312,312,311,311,311,311,311,311,311,311,311,311,312,311,32.0,0.0,-29.0,0.0,0.0,0.0,-0.03173828125,-0.0325927734375,-1.0035400390625
1723023923.141,311,310,311,311,310,311,311,311,311,311,311,311,311,311,312,312,310,311,311,312,311,311,311,311,312,28.0,0.0,-26.0,0.0,0.0,0.0610351525247097,-0.03173828125,-0.032470703125,-1.0029296875
1723023923.151,311,310,311,311,312,311,310,311,311,311,312,311,312,312,311,311,311,312,311,312,311,311,312,311,312,28.0,0.0,-26.0,-0.0610351525247097,0.0,0.0610351525247097,-0.0322265625,-0.032470703125,-1.0029296875
1723023923.161,310,311,309,311,311,311,311,311,311,311,311,311,312,311,311,315,312,311,311,311,311,312,311,312,311,28.0,0.0,-26.0,0.0,-0.0610351525247097,0.0610351525247097,-0.033203125,-0.0328369140625,-1.0037841796875
1723023923.171,309,309,311,311,311,311,311,310,311,311,312,309,311,312,311,311,312,311,311,311,311,311,312,312,312,28.0,0.0,-26.0,0.0,-0.0610351525247097,0.0,-0.0335693359375,-0.033935546875,-1.0040283203125
1723023923.181,310,311,311,310,311,311,311,311,311,311,312,312,311,311,312,312,312,311,311,312,311,311,311,311,312,28.0,0.0,-26.0,0.0,0.0,0.0,-0.0338134765625,-0.033935546875,-1.0047607421875
1723023923.191,311,311,311,310,310,311,311,311,311,311,311,312,312,311,311,311,312,311,311,311,312,311,312,311,310,28.0,0.0,-26.0,-0.0610351525247097,0.0610351525247097,-0.0610351525247097,-0.0335693359375,-0.032958984375,-1.006103515625
1723023923.201,310,309,311,310,310,311,311,310,311,311,311,311,311,311,311,311,311,311,311,311,311,311,311,311,312,28.0,0.0,-26.0,-0.0610351525247097,0.0610351525247097,-0.0610351525247097,-0.032958984375,-0.03271484375,-1.0062255859375
1723023923.211,310,311,311,310,311,311,311,311,311,311,311,311,311,312,312,312,311,312,311,312,311,311,311,311,312,28.0,0.0,-26.0,-0.0610351525247097,0.0610351525247097,0.0,-0.0323486328125,-0.033203125,-1.0042724609375
1723023923.221,310,311,311,311,311,311,311,311,311,311,311,312,311,311,311,311,312,311,311,311,311,311,311,312,311,28.0,0.0,-26.0,0.0,0.0,0.0610351525247097,-0.031494140625,-0.0333251953125,-1.001953125
1723023923.231,311,310,311,311,311,311,311,312,311,311,311,315,312,312,312,311,311,311,311,311,313,312,311,311,311,28.0,0.0,-26.0,0.0,0.0,0.0610351525247097,-0.0311279296875,-0.033203125,-1.00146484375
1723023923.241,311,310,312,311,311,311,311,311,311,309,312,312,311,311,311,311,312,312,311,311,311,311,312,311,312,30.0,1.0,-28.0,0.0,0.0,0.0,-0.0313720703125,-0.032958984375,-1.002685546875
1723023923.251,310,311,309,311,311,310,311,312,311,311,312,311,312,312,311,311,312,311,312,310,312,312,311,311,310,30.0,1.0,-28.0,0.0,-0.0610351525247097,0.0,-0.03173828125,-0.0330810546875,-1.0040283203125
1723023923.261,311,311,311,311,311,311,309,311,311,311,311,311,312,311,311,312,310,311,312,311,311,312,311,311,311,30.0,1.0,-28.0,-0.0610351525247097,-0.0610351525247097,0.0,-0.03173828125,-0.033935546875,-1.0037841796875
1723023923.271,311,310,311,311,311,310,311,312,311,311,311,312,311,311,311,312,312,312,312,311,312,311,311,312,312,30.0,1.0,-28.0,0.0,-0.1220703050494194,0.0610351525247097,-0.03173828125,-0.033935546875,-1.0037841796875
1723023923.281,311,310,309,309,311,311,311,311,311,311,311,311,312,311,311,312,312,311,311,312,311,312,311,312,311,30.0,1.0,-28.0,0.0,-0.1220703050494194,0.0610351525247097,-0.03173828125,-0.0341796875,-1.0037841796875
1723023923.291,310,310,311,311,311,310,310,311,311,311,312,311,312,311,311,311,312,311,311,312,312,312,312,311,312,30.0,1.0,-28.0,0.0610351525247097,-0.1220703050494194,0.0610351525247097,-0.03125,-0.034423828125,-1.00341796875
1723023923.301,311,310,311,310,311,311,310,311,311,311,311,311,311,311,311,311,311,312,311,312,311,312,311,311,311,30.0,1.0,-28.0,0.0,-0.0610351525247097,0.0610351525247097,-0.03125,-0.034423828125,-1.00341796875
1723023923.311,310,310,309,311,311,311,311,311,312,310,312,312,312,312,311,311,312,312,311,311,311,312,312,312,312,30.0,1.0,-28.0,0.0,-0.0610351525247097,0.0610351525247097,-0.0318603515625,-0.0343017578125,-1.0025634765625
1723023923.321,311,309,311,311,310,311,311,310,311,311,311,311,311,311,311,311,311,311,311,311,312,311,311,311,311,30.0,1.0,-28.0,-0.1220703050494194,-0.0610351525247097,0.0610351525247097,-0.0322265625,-0.033935546875,-1.0020751953125
1723023923.331,309,311,306,311,310,311,311,310,311,312,311,312,312,311,311,311,311,311,311,312,311,311,311,312,311,30.0,1.0,-28.0,-0.30517578125,-0.0610351525247097,0.0610351525247097,-0.0322265625,-0.033935546875,-1.0020751953125
1723023923.341,310,311,311,310,311,311,311,311,311,311,311,311,311,311,311,311,312,311,312,312,309,311,312,312,311,30.0,1.0,-26.0,-0.30517578125,-0.0610351525247097,0.0610351525247097,-0.0322265625,-0.0341796875,-1.0040283203125
1723023923.351,310,310,311,311,311,311,309,311,311,311,312,312,311,312,312,311,311,311,311,312,311,312,311,311,312,30.0,1.0,-26.0,-0.1220703050494194,-0.0610351525247097,0.0610351525247097,-0.031982421875,-0.033203125,-1.0052490234375
1723023923.361,311,311,311,311,311,312,309,311,311,311,311,311,311,311,311,312,312,311,311,312,311,311,311,312,311,30.0,1.0,-26.0,0.30517578125,0.0610351525247097,0.0610351525247097,-0.031982421875,-0.033203125,-1.0052490234375
1723023923.371,311,311,310,311,311,311,311,311,311,311,312,311,311,312,311,311,311,312,312,311,311,311,312,311,311,30.0,1.0,-26.0,0.30517578125,0.0610351525247097,0.0610351525247097,-0.0323486328125,-0.0333251953125,-1.00341796875
1723023923.381,311,311,311,311,311,311,311,311,311,311,311,311,311,311,312,312,311,311,312,311,311,311,311,311,312,30.0,1.0,-26.0,0.1831054538488388,0.0,0.0,-0.0322265625,-0.0335693359375,-1.0040283203125
1723023923.391,311,311,311,311,310,311,311,311,311,311,311,312,312,312,312,312,311,311,312,312,311,312,312,312,312,30.0,1.0,-26.0,-0.30517578125,0.0,0.0,-0.0322265625,-0.0335693359375,-1.0040283203125
1723023923.401,310,310,311,311,311,311,312,311,311,311,311,311,311,311,311,311,311,311,311,311,311,312,312,312,311,30.0,1.0,-26.0,-0.30517578125,0.0,0.0,-0.0321044921875,-0.03369140625,-1.0052490234375
1723023923.411,310,311,311,311,311,310,309,312,311,311,312,311,311,311,311,312,311,311,311,311,311,311,311,312,311,30.0,1.0,-26.0,-0.3662109076976776,0.0,0.0,-0.0330810546875,-0.0338134765625,-1.002685546875
1723023923.421,311,311,311,311,311,311,311,311,311,311,311,311,312,312,312,311,312,312,312,312,311,312,311,312,312,30.0,1.0,-26.0,0.0610351525247097,0.0,0.0610351525247097,-0.0330810546875,-0.0338134765625,-1.002685546875
1723023923.431,310,311,311,309,311,311,311,311,311,312,312,311,311,312,312,313,309,311,312,312,311,312,311,311,312,30.0,1.0,-26.0,0.0610351525247097,0.0,0.0610351525247097,-0.032470703125,-0.033447265625,-1.002197265625
1723023923.441,312,309,311,311,311,311,311,311,311,311,311,311,311,311,312,311,311,311,312,311,312,311,312,311,312,31.0,0.0,-22.0,0.1831054538488388,-0.0610351525247097,0.0,-0.031005859375,-0.0338134765625,-1.0030517578125
1723023923.451,311,310,311,312,310,311,311,311,311,311,311,311,311,312,312,311,311,312,311,311,311,312,311,312,311,31.0,0.0,-22.0,0.0,-0.0610351525247097,0.0,-0.031005859375,-0.0338134765625,-1.0030517578125
1723023923.461,311,311,311,311,311,312,306,312,310,306,311,312,311,311,312,312,312,311,312,311,311,312,312,311,311,31.0,0.0,-22.0,-0.1220703050494194,-0.1220703050494194,0.0,-0.033203125,-0.0333251953125,-1.0042724609375
1723023923.471,311,311,310,310,311,311,309,311,311,311,311,312,311,312,312,311,311,311,312,312,311,311,311,311,312,31.0,0.0,-22.0,-0.1831054538488388,-0.1220703050494194,0.0,-0.03271484375,-0.032958984375,-1.0045166015625
1723023923.481,310,311,311,311,311,310,310,311,311,311,311,311,312,311,312,311,311,311,312,311,311,311,312,311,312,31.0,0.0,-22.0,-0.1220703050494194,-0.0610351525247097,0.0,-0.03271484375,-0.032958984375,-1.0045166015625
1723023923.491,311,309,311,309,311,311,311,311,311,311,311,312,310,312,311,312,311,311,311,311,311,312,311,311,311,31.0,0.0,-22.0,-0.1220703050494194,-0.0610351525247097,0.0,-0.03173828125,-0.033203125,-1.0020751953125
1723023923.501,309,311,311,311,311,312,310,311,312,311,311,311,312,312,312,311,311,310,311,311,312,311,311,311,311,31.0,0.0,-22.0,0.1220703050494194,-0.0610351525247097,0.0,-0.032470703125,-0.033935546875,-1.0023193359375
1723023923.511,311,310,312,310,311,311,310,311,311,311,311,312,312,312,311,312,311,311,312,312,311,311,311,311,311,31.0,0.0,-22.0,0.1220703050494194,-0.0610351525247097,0.0610351525247097,-0.032470703125,-0.033935546875,-1.0023193359375
1723023923.521,311,311,311,310,311,311,311,311,311,311,311,311,312,311,311,311,311,312,312,311,311,311,311,311,311,31.0,0.0,-22.0,0.1220703050494194,-0.0610351525247097,0.0610351525247097,-0.0313720703125,-0.0343017578125,-1.00439453125
1723023923.531,311,311,311,311,311,311,311,311,312,311,312,311,311,312,312,311,311,311,312,312,311,311,311,312,311,31.0,0.0,-22.0,-0.1220703050494194,0.0,0.0,-0.0313720703125,-0.03369140625,-1.0035400390625
1723023923.541,310,311,311,311,311,311,311,311,312,311,311,311,312,311,311,311,312,311,312,312,311,311,311,312,312,30.0,0.0,-24.0,-0.2441406100988388,0.0610351525247097,0.0,-0.0313720703125,-0.03369140625,-1.0035400390625
1723023923.551,310,311,311,311,309,311,311,311,311,309,311,311,311,312,311,311,311,311,312,311,311,311,311,311,311,30.0,0.0,-24.0,-0.2441406100988388,0.0610351525247097,0.0,-0.0322265625,-0.033203125,-1.003173828125
1723023923.561,309,310,311,311,311,311,311,311,311,311,311,311,312,311,312,311,311,312,312,312,311,311,311,312,311,30.0,0.0,-24.0,0.0,-0.0610351525247097,0.0,-0.032958984375,-0.0330810546875,-1.003662109375
