,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34
R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
507g,3163.548839,5018.879898,4459.236551,2287.381882,2113.305307,4550.369846,2885.58839,3829.086558,2230.701821,3410.759604,3357.399397,2737.987766,6106.809808,3861.981464,3897.336922,4227.441158,3807.32839,8905.100479,8893.424227,3059.032135,3888.188971,3142.66421,5983.52375,8871.929402,5508.974413,2485.96803,7482.901645,3823.679994,4568.06013,2843.905048,3444.453423,5882.87996,5065.931422,8042.191896,2910.084648
1009g,2840.766065,3443.061906,3880.931644,2005.253598,1709.553941,3891.220806,2152.027152,3320.422242,1764.594866,2820.901818,2880.667591,2227.969782,4101.727631,3646.681143,2864.07134,3891.551329,3240.780028,5307.974007,5437.811564,2525.181411,2812.70599,2279.678428,4922.258489,4757.979909,4718.235792,2191.310712,6668.861784,3083.21617,3197.933079,2364.636379,2672.998433,4827.595665,3250.595832,5262.610321,2411.510326
F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
507g,4.967,4.967,4.967,4.967,4.967,4.967,4.967,4.967,4.967,4.967,4.967,4.967,4.967,4.967,4.967,4.967,4.967,4.967,4.967,4.967,4.967,4.967,4.967,4.967,4.967,4.967,4.967,4.967,4.967,4.967,4.967,4.967,4.967,4.967,4.967
1009g,9.888,9.888,9.888,9.888,9.888,9.888,9.888,9.888,9.888,9.888,9.888,9.888,9.888,9.888,9.888,9.888,9.888,9.888,9.888,9.888,9.888,9.888,9.888,9.888,9.888,9.888,9.888,9.888,9.888,9.888,9.888,9.888,9.888,9.888,9.888
