"// DN: 108, SN: 35"
Timestamp,P1,P2,P3,P4,P5,P6,P7,P8,P9,P10,Mag_x,Mag_y,Mag_z,Gyro_x,Gyro_y,Gyro_z,Acc_x,Acc_y,Acc_z
1744782752.022,0,0.4076818330356639,0.14577244334324835,0.43632054913338103,1.3164217697808605,3.323842666753703,2.4674101959341774,1.1131058252622579,3.7440860171961448,0.13084718778513846,-5.0,45.0,-15.0,-16.29638671875,-45.837398529052734,-40.771480560302734,-0.861083984375,-0.064697265625,-0.0411376953125
1744782752.032,0,0.4076818330356639,0.16931441280422807,0.4262303896615744,1.4000917454558783,3.41117349819483,2.6283565164980773,1.1967976979568573,3.8198608185095577,0.22743409773789555,-5.0,45.0,-15.0,-14.587401390075684,-61.279293060302734,-28.930662155151367,-0.973876953125,-0.186767578125,0.3741455078125
1744782752.042,0,0.4076818330356639,0.2065584879272915,0.47295800775376234,1.3440436955223822,3.381944806066043,2.6943723210211363,1.1967976979568573,3.8198608185095577,0.1934011998492526,-5.0,45.0,-15.0,-26.367185592651367,-48.156734466552734,-11.962889671325684,-0.973876953125,-0.186767578125,0.3741455078125
1744782752.062,0,0.32298280000385926,0.14577244334324835,0.3922038023054545,0.23937888511456662,3.440520525315483,2.863534951336224,1.2140651373919897,3.8072202396965817,0,4.0,45.0,-9.0,-27.099607467651367,-37.353515625,-16.05224609375,-1.0074462890625,-0.07958984375,0.383056640625
1744782752.073,0,0.46765461777702344,0.15028535642441032,0.43632054913338103,0.4639102303059801,3.5890286096985764,3.0564676646179394,0.8464792030927225,3.9465149591703907,0.11384009126110384,4.0,45.0,-9.0,-7.690429210662842,-17.51708984375,-17.822265625,-0.9866943359375,-0.1845703125,0.2652587890625
1744782752.083,0,0.5519120495590607,0.304970365334107,0.48381004334686767,0.5397166366512399,3.619084405234256,3.0208519536165164,1.3031098832973458,3.9718993778232643,0,4.0,45.0,-9.0,-2.01416015625,-17.51708984375,-12.634276390075684,-1.00439453125,-0.2890625,0.21142578125
1744782752.093,0,0.5919953308253006,0.3358976777095078,0.5004141936971759,0.7560230630768174,3.6795497103412296,3.2013303855810396,1.3400125837562984,4.022721089437802,0.12498027934191919,4.0,45.0,-9.0,-5.371093273162842,-21.362302780151367,-4.33349609375,-1.00439453125,-0.2890625,0.21142578125
1744782752.102,0,0.6126542438042342,0.3521527752580628,0.4893010819899834,0.6734331979071578,3.709959105032912,3.256647505731892,1.3776632155694226,4.09908453873449,0.028074102153151932,4.0,45.0,-9.0,-5.371093273162842,-21.362302780151367,-4.33349609375,-1.067626953125,-0.089111328125,0.31005859375
1744782752.112,0,0.655218461948404,0.4226836286547439,0.6479614325367298,0,4.0205201356477325,3.275207388273875,1.3400125837562984,3.92114828336599,0,4.0,45.0,-9.0,-11.596678733825684,-16.54052734375,8.48388671875,-1.040771484375,0.0408935546875,0.313720703125
1744782752.122,0,0.699460101188147,0.39517926042657353,0.5004141936971759,0.15670866142685588,3.86377122715268,3.368915388822223,1.53593028962908,4.226700342023962,0,4.0,45.0,-9.0,-8.056640625,-10.864256858825684,7.263183116912842,-1.040771484375,0.0408935546875,0.313720703125
1744782752.132,0,0.7107847720832469,0.4417445752031317,0.5117033443807447,0,3.86377122715268,3.4833704996100288,1.577459868168558,4.277864938661467,0,4.0,45.0,-9.0,-8.056640625,-10.864256858825684,7.263183116912842,-0.998046875,0.0517578125,0.23193359375
