"// DN: 108, SN: 35"
Timestamp,P1,P2,P3,P4,P5,P6,P7,P8,P9,P10,Mag_x,Mag_y,Mag_z,Gyro_x,Gyro_y,Gyro_z,Acc_x,Acc_y,Acc_z
1744782903.492,0,0,0,0,0,0.16316477201554147,0.023209160590344655,0,0.49641083078357773,0,-21.0,39.0,-15.0,44.067378997802734,-21.423337936401367,-210.4492034912109,-1.496826171875,0.5001220703125,0.293701171875
1744782903.523,0,0.043812733285171955,0,0.06453875875530098,0,0.5786018725943918,1.2517124865460598,0,0.6506621251221556,0,-21.0,39.0,-15.0,72.998046875,44.921871185302734,-159.24072265625,-2.5439453125,2.2479248046875,0.3099365234375
1744782903.533,0,0.17164225136127828,0,0.17934733650088192,0,1.7390459400595444,1.684450696911551,0,1.1912409142948848,0,-21.0,39.0,-15.0,79.345703125,9.521484375,-142.63916015625,-2.2718505859375,1.6484375,0.9912109375
1744782903.545,0,0.4327968812188528,0,0.5348161465329553,0,3.2662145903831723,2.005114841517313,0.29363149716092357,2.5322103077426297,0,-21.0,39.0,-15.0,39.36767578125,-58.471675872802734,-216.7968597412109,-1.8992919921875,-0.19580078125,0.4991455078125
1744782903.553,0,0.3524544396140407,0.012182564899404264,0.3426562323681111,0,4.084040456702154,2.4046598549189615,0.5871525702528559,2.971350565084544,0,-21.0,39.0,-15.0,24.047849655151367,-46.752925872802734,-249.2675628662109,-1.6871337890625,-1.48193359375,-0.2486572265625
1744782903.562,0,0.3600578101532376,0.01972775118241549,0.3875039405111151,1.1823475930082723,3.440520525315483,2.4202605701801634,0.6850307506405175,2.9590511610118897,0.09380830064436177,-4.0,45.0,-3.0,49.072261810302734,-41.992183685302734,-199.1576995849609,-1.8009033203125,-1.9847412109375,-0.03662109375
1744782903.572,0,0.32298280000385926,0.01972775118241549,0.3341459715233666,0,3.3528345088453406,2.389116961521881,0.7201207915701036,3.0576004867207955,0,-4.0,45.0,-3.0,73.1201171875,-51.574703216552734,-176.94090270996094,-2.087158203125,-1.785400390625,0.441162109375
1744782903.582,0,0.3600578101532376,0.0586139622447712,0.5231701290595334,0,3.1806624126758325,2.281931084945816,0.6965871175505604,3.13174045891144,0,-4.0,45.0,-3.0,52.307125091552734,-23.376462936401367,-194.2748870849609,-1.8560791015625,-1.0587158203125,0.3348388671875
1744782903.592,0,0.47661600294602896,0.15028535642441032,0.3341459715233666,0,3.323842666753703,2.389116961521881,0.8331742568695766,3.442678161495981,0,-4.0,45.0,-3.0,-0.54931640625,3.417968511581421,-176.45262145996094,-1.397705078125,-0.2943115234375,-0.194091796875
1744782903.623,0,0.5421466776816546,0.14577244334324835,0.3257852291654474,0,2.8491648792781192,2.2518237920307596,1.2140651373919897,3.4802024938530303,0,-4.0,45.0,-3.0,-42.785640716552734,-73.91357421875,-29.235837936401367,-1.0301513671875,-0.1077880859375,0.659423828125
1744782903.634,0,0.6661208892284161,0.4133718404955556,0.47295800775376234,0.017383548553364454,3.41117349819483,2.6777803096224253,1.1967976979568573,3.9592049562128167,0,-4.0,45.0,-3.0,-13.854979515075684,-79.52880859375,-17.333984375,-1.0301513671875,-0.1077880859375,0.659423828125
1744782903.645,0,0.699460101188147,0.4226836286547439,0.4622780402365196,0.15670866142685588,3.440520525315483,2.761328855842755,1.2849361343396801,4.073612719096072,0,-4.0,45.0,-3.0,6.408690929412842,-64.51416015625,-32.40966796875,-1.17431640625,-0.2630615234375,0.80712890625
1744782903.652,0,0.7453975720883329,0.4514962910920848,0.5004141936971759,0.5277052655019483,3.440520525315483,2.6447724608013194,1.2849361343396801,4.073612719096072,0.09854622159789957,-4.0,45.0,-3.0,11.535643577575684,-27.465818405151367,-49.499507904052734,-1.0526123046875,-0.3231201171875,0.5926513671875
