0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34
0.708444171,0.623626044,0.633265,0.762053695,0.72221939,0.611820303,0.650071275,0.612318238,0.59322087,0.635422222,0.675114609,0.752754174,0.646292643,0.655698166,0.780828439,0.528587206,0.606509587,0.653380733,0.358343125,0.658756473,0.728213043,0.688416344,0.514625,0.507339079,0.499698949,0.633373901,0.671532522,0.702874715,0.610311741,0.739193031,0.552043049,0.645612551,0.573004669,0.584996936,0.670654727
3934.980291,5006.000077,4855.804398,3466.253069,3802.84316,5203.116614,4614.411568,5194.489714,5547.241222,4823.416243,4296.164249,3539.387923,4666.569941,4538.866234,3327.443198,7202.641512,5296.941315,4569.677931,33661.95094,4498.834548,3748.080519,4144.347142,7698.951265,7986.113194,8311.181308,4854.158961,4338.967703,3991.048642,5229.428776,3651.744963,6498.834305,4676.08307,5976.904568,5714.349845,4349.587169
0.700269556,0.620864745,0.677169188,0.786432311,0.770461935,0.624130811,0.698107645,0.687829594,0.620788493,0.642144241,0.686466055,0.774435123,0.660002701,0.668868,0.848043709,0.539156307,0.628418627,0.650161818,0.366569686,0.643753207,0.751392523,0.698940321,0.529329536,0.55326069,0.563787645,0.633268459,0.721673299,0.724316945,0.628326,0.752236865,0.583908242,0.681031421,0.606596923,0.567806755,0.592310736
4017.827248,5050.754505,4271.992411,3288.140299,3402.681617,4997.904551,4040.32404,4150.817354,5052.001725,4725.207364,4165.931672,3373.446183,4482.723832,4371.364202,2910.210443,6867.517886,4930.177513,4613.176048,28587.30023,4702.290643,3550.356276,4031.629472,7178.039537,6466.034737,6195.697168,4855.752117,3807.912314,3783.49718,4931.621176,3543.546948,5737.229552,4227.28232,5295.370989,6098.353419,5565.252418
0.746084723,0.663565867,0.670683506,0.783634879,0.834444344,0.625367284,0.730173227,0.67421068,0.617129431,0.66094737,0.673348061,0.755039847,0.628504587,0.575998908,0.812532301,0.537415432,0.62796044,0.638937994,0.355267143,0.640946305,0.754405614,0.701504806,0.517349716,0.505747023,0.557878631,0.633042547,0.722135317,0.721877781,0.622999503,0.747454966,0.588583207,0.658609636,0.603300949,0.598471595,0.638915518
3593.768491,4437.290832,4349.238184,3307.643411,2985.963994,4978.183997,3730.511423,4306.885702,5112.584495,4470.588218,4317.167206,3521.12798,4928.838512,5909.115355,3116.681975,6920.555454,4937.326971,4771.546982,36055.07313,4742.415325,3526.175871,4005.08537,7596.796478,8051.736614,6344.593648,4859.169018,3803.622697,3806.012602,5016.085188,3582.460006,5640.255663,4500.740419,5355.286357,5445.566076,4771.875033
500g-avg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.71826615,0.636018885,0.660372565,0.777373628,0.775708556,0.620439466,0.692784049,0.658119504,0.610379598,0.646171278,0.678309575,0.760743048,0.64493331,0.633521691,0.813801483,0.535052982,0.620962885,0.647493515,0.360059985,0.647818662,0.744670393,0.696287157,0.520434751,0.522115597,0.540455075,0.633228302,0.705113713,0.71635648,0.620545748,0.746294954,0.574844833,0.661751203,0.594300847,0.583758429,0.633960327
3839.847352,4814.534186,4477.964565,3352.145256,3364.182046,5057.718521,4096.810265,4507.113819,5228.239498,4668.264761,4258.692936,3476.376977,4685.623069,4851.9277,3108.799103,6993.854053,5049.150166,4649.866332,32459.43608,4645.364234,3605.515941,4059.464315,7484.356594,7424.484518,6828.476009,4856.359133,3968.317437,3857.981943,5055.976338,3592.028839,5935.060564,4460.313471,5526.019547,5740.392329,4845.317477
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.758504464,0.68733521,0.708119861,0.889087247,0.846303687,0.661526023,0.756848055,0.701773196,0.675780641,0.684762456,0.713910598,0.833118197,0.745712975,0.725386867,0.920860539,0.554201738,0.661889945,0.685497681,0.422077431,0.652006648,0.75747108,0.716096967,0.552616102,0.631662865,0.597277771,0.643817554,0.791687473,0.793758512,0.676397378,0.781515391,0.668386767,0.7513537,0.662318834,0.645336042,0.695769169
3493.806059,4156.284727,3938.201931,2703.230765,2919.68788,4463.186998,3506.815381,4002.32755,4288.298563,4184.970815,3881.460222,2993.562705,3596.848811,3773.704785,2562.16309,6440.911663,4458.544818,4176.732758,14171.8424,4588.145582,3501.910835,3860.459565,6483.356623,4880.141455,5468.354555,4701.378753,3252.11745,3238.13687,4281.040689,3322.574786,4377.266899,3550.669993,4453.086295,4679.961966,4064.943529
0.758960854,0.678624272,0.699096037,0.8303332,0.93387969,0.63256956,0.737865048,0.6783756,0.656107273,0.690051228,0.696768761,0.804187576,0.711865924,0.681902674,0.888562732,0.538703692,0.639687358,0.674291349,0.420571435,0.638549458,0.739624767,0.699159074,0.537387704,0.579978049,0.575851779,0.644223974,0.748638406,0.793897747,0.674951639,0.781376971,0.649170344,0.729892131,0.640787167,0.643708908,0.690092617
3490.23854,4255.037426,4030.007676,3009.647076,2508.523795,4866.338519,3663.132269,4257.925473,4533.470007,4126.424903,4054.383194,3169.523322,3901.307678,4217.325558,2705.68997,6881.228925,4760.635281,4305.926722,14368.4202,4777.224277,3648.058113,4029.351511,6921.406855,5821.372337,5912.410395,4695.627409,3572.750311,3237.201273,4298.093283,3323.554619,4626.741438,3733.020758,4744.710737,4702.918627,4125.973185
0.782941219,0.686783241,0.693674043,0.865290041,0.884327822,0.660496712,0.73110033,0.68706271,0.662106147,0.663327026,0.705479052,0.799219954,0.746842459,0.717571168,0.903096063,0.545970672,0.652058296,0.680062847,0.397387645,0.657035739,0.747898455,0.687262474,0.552019502,0.604198889,0.577131933,0.654669804,0.789703629,0.779813901,0.677092467,0.794413754,0.626329209,0.730791778,0.646409079,0.653791822,0.675075036
3312.515316,4162.405969,4087.257246,2819.497704,2725.71058,4476.369345,3722.259057,4159.30445,4455.79152,4440.307423,3964.632911,3201.839309,3587.506159,3846.427267,2639.164929,6667.502337,4587.448732,4238.4066,18269.62202,4521.27076,3578.815166,4157.090322,6499.47187,5338.829336,5883.863116,4552.487503,3265.623085,3334.65935,4272.890134,3233.738647,4962.949536,3725.001499,4664.945117,4564.181765,4296.632498
1kg-avg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.766802179,0.684247574,0.700296647,0.861570163,0.8881704,0.651530765,0.741937811,0.689070502,0.664664687,0.679380236,0.705386137,0.812175242,0.73480712,0.708286903,0.904173111,0.546292034,0.651211867,0.679950626,0.413345504,0.649197282,0.748331434,0.700839505,0.547341103,0.605279934,0.583420494,0.647570444,0.776676503,0.78915672,0.676147161,0.785768705,0.647962107,0.73734587,0.64983836,0.647612257,0.686978941
3430.062723,4190.759342,4017.546925,2838.582052,2707.532356,4594.57628,3628.431741,4137.157353,4423.465286,4246.281768,3965.569328,3118.906872,3689.625666,3936.541903,2634.3648,6658.356986,4598.895717,4239.699273,15392.88814,4626.371811,3575.263847,4011.938036,6628.676343,5319.150128,5747.539456,4648.800354,3357.174274,3269.366089,4283.982321,3292.74598,4643.380815,3667.603499,4617.592863,4648.221174,4160.23363
