Method: 200g-500g
Sensor,1.0N,1.5N,2.0N,2.5N,3.0N,3.5N,4.0N,4.5N,5.0N,5.5N,6.0N,6.5N,7.0N,7.5N,8.0N,8.5N,9.0N,Avg Err
P15,721.9888168616474,535.1871697491077,419.66709441066314,340.22204219806423,282.21593175454586,238.90808709119082,204.6016226401397,176.34659473820204,152.5094143913267,132.36138901204177,115.49393209366923,100.86546691922747,88.36700507527985,77.91593083397726,68.16530539834008,59.409421098624,51.358241008662276,221.50490972204173
P16,30.85428629023739,20.39641724253302,13.957180312698597,9.056388365635595,6.692370249748491,3.0483462097131215,0.1995306467138673,3.1276712906125814,5.15777001604469,6.967653652438876,8.178192579338834,9.400462693479716,10.742589097628976,11.41337211909345,11.953507225340736,12.195743786546673,12.358827432122665,10.33531230646631
P17,62.10364304414233,46.43338627861484,34.742573314926354,26.4648559848958,19.986738276060667,14.065709606590067,9.442532839142672,5.927739178112462,3.9914153801324965,2.1015556127277417,0.002770970786011764,2.004872569315421,3.4637992881543087,4.518735748570786,5.268106616504765,5.523866355503396,5.784685703100529,14.813352162781214
P18,71.00851801677754,53.377578589270506,39.73264152260069,28.513024662916862,19.34619087475963,11.346413259828088,4.419133142249123,1.3985738065990487,5.927448552972969,9.795271211199292,13.184033567155847,16.8921994263927,20.211561148043227,23.128645912360057,26.04482762136893,28.90680304123268,31.794332663072314,23.825129236399974
P19,74.86205789613125,54.09121330156751,39.45425081859413,28.491649706873375,18.6222018486988,10.397261142769132,2.8212419510478317,6.790512601856097,13.302074204080164,18.24775983705662,23.20465357533143,28.154170394242954,32.7381785051827,36.47468037381302,39.71154596766226,42.587846852608095,45.00377918713363,30.29147518615583
P20,64.23676854416847,50.34509191303136,19.92807901918199,2.000461906503274,6.051113316824978,9.819875208908503,14.90586951686254,20.70103680801966,23.331918170502156,26.577150998885603,31.08221820599686,35.41768443975208,39.20930262363988,43.439527706336136,50.38250682595501,54.53310570827537,57.766824220209756,32.336972654885514
P21,63.76329909854937,52.29694256604615,44.90937088560903,38.92742172377488,33.4522192663831,27.398960327674263,22.985175738171712,18.37352491745215,13.351062018315867,9.83361914879658,6.341048426231392,3.1659884246108385,0.43878771592707694,1.935165662544871,4.3292366782075025,6.6935781984160725,8.519808636992167,20.983247613747235
P22,65.76704168356554,47.35734095865611,29.52612304259187,16.7302337918906,10.930591052385862,8.310881972548945,6.309258355372051,4.577648009744343,1.9491255197595585,0.7543688935695478,3.5105399441170237,6.903688911540702,10.451110999261033,12.639607239708164,13.533870448978275,14.621887220041666,15.849706532706945,15.866060269202247
P23,58.191519525793055,20.49735102679124,12.54164299519628,22.93437344194485,29.13126217142374,34.07390939705637,35.80489320609508,36.36950518516683,39.50081356897583,46.31219506639374,51.62568911565666,58.60200733237049,65.2118130044722,70.18420484979049,73.54507099670379,76.1717370326291,77.4994553822912,47.54102607639712
P24,71.73941496962877,82.2291964503804,87.54816186597502,90.42156676908091,87.72203159242724,82.18659379290486,74.7845215535412,66.05117707940357,58.80855242160522,53.005762181055765,47.1827980502457,41.61759667843803,36.18981890148675,31.57345792255693,27.97663072740853,24.471543897055458,21.150280875826287,57.921123866412984
P25,42.6497186038307,19.714821656368994,5.8824360325467975,1.6459377550635859,3.498579359188119,5.6239578681267055,6.457687948462952,6.338865144599738,4.5135558566069545,1.011144474411273,4.794866035312871,8.883231898050896,12.042633450115952,15.378029569349266,18.274998503652206,19.314450365337628,18.758967177755697,11.457875394045901
P26,44.80535507719702,29.336572811073264,17.585616295717955,8.288822930078037,0.8076356249892745,8.785707707778265,15.383429371944228,22.89146347697372,29.883516689252286,36.501419267133066,42.13000836085197,47.80218670215792,52.9230116574361,59.02232463754023,64.61065781247223,69.85616688462935,74.84609937982626,36.79176439335595
P27,55.672611047312,49.644276154849614,44.158473687052165,39.5766154765927,33.6533620059047,27.470666116057057,22.813598534589232,17.947854908450328,13.757865991634498,10.944655306778259,8.57006117947335,6.771369083538545,5.20890682377766,3.923736486480605,2.0839332136232938,0.1517839989745619,1.847111868771763,20.24687540493296
P28,10.551345621228387,17.942999950710334,26.917127799879555,36.37335360089069,44.80576356514946,49.6213586025479,51.298474505133235,51.58313425610758,51.49919648847608,50.94183781541114,50.80563211631737,50.00737493472086,49.149664384942255,47.676236969934216,46.653698180591206,46.081345354659256,45.528374046672106,42.79040695255127
P29,76.28589776081839,69.77265913821292,56.09033854694962,41.62357740490234,31.957336760760843,22.427957589885484,10.544051159039494,0.4538975748503524,13.653796712249767,25.924415107078598,36.28277904914645,45.69372467682588,53.95834730630037,61.41963765698821,67.55837083757405,73.77526614079578,80.46145357622588,45.16961805874144
P30,22.83591649871313,21.326249337015565,19.893125977724896,17.079707461603128,13.12034484166061,13.652951615011265,16.58915055458996,21.545288468616423,23.359653318109597,25.034984835856033,27.863881023010517,31.067280579724358,34.13579460204747,37.65246909972817,40.03702547339826,40.82601669947014,41.23575854173422,26.309152878118457
P31,71.39091501366575,59.85439159643019,50.05295824700075,41.88424487370845,34.80299402275092,27.92802793064119,21.941554463616725,16.276382848130805,11.349794650804093,6.963389725850805,2.8220090589294244,1.9111184877517589,6.278507272505289,9.725077081536627,14.392922434406449,17.4185250988672,19.609272674948382,24.388357969502636
P32,63.88439274713773,51.07906744432415,39.858958016479114,28.864626474598246,20.438865406547386,13.497567313355413,7.698407832506842,3.8825406433372125,1.0583497919953802,1.3517548268481976,3.3147984123556986,4.792554396045914,5.90442172911385,6.762581177880378,7.575845040752708,8.44375753989936,8.972603761508122,16.31653485615798
P33,31.753311010389755,10.457704507944266,8.537591903033421,23.207089209097177,33.51682608240977,41.85936722738998,49.641317529836236,55.64371155132707,60.94812312653828,64.59872074989596,68.63043713528262,72.26089902861571,74.80219477462855,76.50255824730769,78.23117425063685,80.03572154213212,81.55976627690166,53.65803024431572
P34,208.87206567187224,122.2845907696338,73.21632195764134,39.1523248042921,18.82878115017046,9.269355884586233,4.534402515749256,9.06250520049454,7.424933302431515,0.4620506292960012,7.333193512208111,14.007236288495452,19.46917723647641,24.509588056560286,29.202040029977237,33.22334191839362,37.669469303056445,38.73655166066676
P35,0.7616285589005435,2.2246130047976727,5.131714074719394,5.883267609191777,3.950963020470596,7.293297554923431,12.180279931549896,13.504637825125963,14.804700192879551,14.847164928637287,13.51471642069304,11.688091251313312,9.866366175212736,8.211352408922382,6.520085447552175,4.6658745967445885,2.6207085210049033,8.09820361897878

Method: True Value
Sensor,1.0N,1.5N,2.0N,2.5N,3.0N,3.5N,4.0N,4.5N,5.0N,5.5N,6.0N,6.5N,7.0N,7.5N,8.0N,8.5N,9.0N,Avg Err
P1,11.148282020220629,3.192783931810385,1.5090568934041158,3.147028978478982,3.350445556909306,3.3973970365969866,2.6964809981105575,2.368643173138478,1.950776658229644,2.0049216853509226,2.132113887930775,1.45054628996428,0.7879164429893851,0.06041808254835673,0.7207716791824119,1.6499171099926448,2.6885823030118194,2.6032989839923344
P2,16.09770946339111,10.971965172198878,5.639017028464915,0.6334109522308008,7.3387001557684375,9.473684862109032,8.668475336084029,6.722148343807433,4.172295290853519,1.9252902342468878,0.30216279386513695,2.5488163492809055,4.64935399311376,6.725979224830685,8.7674326289421,10.761142811763225,12.739173593115533,6.94922107259214
P3,27.904706145434183,9.915359474155519,1.5725824938009374,1.561833543827305,3.657701379485499,4.201642301759811,4.414664294696813,3.647618429095637,2.6405649410028067,1.4442332813366041,0.5440161249348001,0.12974704255446262,1.0025513945894944,2.1525330121277895,3.4590154131528927,4.715573238514487,6.153650829936667,4.653999608259159
P4,7.161973564294103,3.373793195036572,1.5917642030174919,0.43417761532887633,0.5036232088194914,1.3563384088124757,2.2629702788859705,3.5630851817396865,3.477599279994104,2.775598171065772,2.041025545414206,1.502152636506913,0.811876538480527,0.3632506765043051,1.8192181841563413,3.038426560928832,4.282738671133884,2.3740948188305615
P5,9.505361428847381,2.9125665236141103,0.2741156268324327,1.0421124504241779,1.5237134863105126,2.1941307243617567,2.1263979221179983,1.7556134569161983,1.6429313666595586,1.5284451153562677,1.196001760142362,0.5860722592087114,0.02140384987114658,0.78584954279152,1.6329396656291182,2.480261451597211,3.3174933407871694,2.0309064689098606
P6,35.270559664364484,9.514785964997705,2.1202914696503097,5.676623249429601,7.318709976179947,9.047593643044044,7.973515036660842,5.860738862722365,3.509575726061755,1.399931685876696,0.7440917764788572,2.8955843146953812,4.952058021792482,6.857275380679133,8.899762523545846,11.110560292040628,13.143473233657533,8.017360636581037
P7,6.5322096888449055,1.9003876189745226,1.5335315252693984,0.9587596350045152,0.8421908305590593,2.8650041993092334,2.174848758238329,1.7407916623865072,1.7450956440910925,1.152088094066984,0.2394411099949379,0.24449492289557584,0.8143265839037596,1.1670417253641534,1.5199162254963732,2.212652529102564,2.94715739267381,1.7994081262456305
P8,47.168795752616994,9.648109742441164,21.809590427124164,31.705873844023742,29.925890833916228,20.98500545525533,13.026368589590497,6.627451559579667,2.4732029759982077,0.1413863839714016,2.9764508247771904,6.030561870987893,9.05093321110879,12.011666271573914,15.160081594247632,18.402722990055768,21.70543010710762,15.814677790257425
P9,21.79164746383345,9.472662037094851,3.356279142106983,0.4031801500177551,1.8694138565328358,1.3099972788798273,1.6880382016725615,2.060135540478577,1.7036004319924476,1.0670582012851564,0.40137575481270465,0.2350872265237757,0.9701996227347448,1.8088593528043593,2.7511006346920217,3.9076905427460495,5.275492909621672,3.5336363734017517
P10,18.09578397054478,10.14975743138723,1.7786725380089088,1.798244493011662,1.770193563624804,1.703745530735094,1.2774981444780482,0.5236914245019106,0.022734231795525,0.05381948371475048,0.05642699889648592,0.1360021751229613,0.07593870766962924,0.4186001566462752,0.4293423770673437,0.21219554749175393,0.17051403492898365,2.27489181233095
P11,5.431537501314686,1.4840723475442832,1.541027324974736,2.9456043869116493,3.54276685696017,3.54872132973068,3.3851780847612964,3.435461300744762,3.834924930900473,3.6738451565548487,3.04373673867261,2.1593578861451332,1.192648336302471,0.3186203284685497,0.6416694688796621,1.6274682494071275,2.5594905201797498,2.609772396967817
P12,0.4335157645145583,0.2784979654210858,3.8297863463010398,6.122788458198534,6.469509460978547,5.524193351572713,4.35586581747406,2.962760282806961,1.921796680946918,2.7022642223926647,3.556835633097425,3.9202447991857707,3.8362428416662953,3.2539627361758336,2.9783457035324608,2.7190668102464364,2.6392287528470515,3.3826415074916683
P13,10.033772237698114,2.6377095434764857,3.197996263326582,5.6826588499921575,5.055876194047193,4.628216578886919,4.9261689974008185,5.0744560984271345,4.483088622208677,3.850526116555603,2.984066471480189,1.7431363700156675,0.6724433676512594,0.5629917863178363,1.7734248088606726,2.816778854074207,3.8997428989449796,3.766062003492029
P14,1.8846215129042847,8.27165734258508,3.3124737970199702,12.001501605139502,12.262141973375812,10.846797930566954,10.20726328440679,10.399556193429692,8.515419682904328,5.969192882014674,3.482574281511408,1.6212003640909531,0.08919436174589425,2.1615110311358627,4.252350918949274,6.171229720311826,7.990515985925348,6.437600168706921
P15,9.906287152671931,3.44320559191638,0.3690605545199782,1.045726120645143,1.631968900331816,2.0491419196730494,2.1507716155359278,1.9126787435917136,1.382774254335123,0.7492856317863281,0.22983855400489414,0.34254297711065934,0.7860616709151179,0.9273043733173936,1.3524574540549203,1.8018357030086094,2.3616114382371096,1.9083854503327113
P16,19.992025698869394,21.696541266200345,20.22857188843971,18.51511108038503,14.859973292337738,13.731552560652913,12.736532925431737,11.836936960396413,10.344027482417548,8.948603373446364,7.225284580029992,5.757438695618615,4.60353270765033,2.991950211885999,1.4244412136153535,0.2640869735307306,1.8877616275004485,10.41437485520051
P17,33.49913215361298,46.733161248124276,49.53818921865316,46.721653847917736,42.5729872948949,39.157951350380905,34.98565977893799,30.34367376808814,24.60932026450551,19.766747770506328,15.9120273673201,12.504786090861854,8.986108753656,5.4842717691540335,2.0707654139133913,1.458130068266246,4.656219247734923,24.64710502391344
P18,4.3033514614053985,14.472304162087454,19.950167480260742,20.897013234930064,19.40509871079999,17.28243992780075,14.704922742483996,11.662956470544884,8.016363224309995,4.436931842332336,1.0358607305663714,1.5751672408571904,4.109560651611624,6.6059025059676335,8.792928773552683,10.759279594507147,12.488243487490484,10.617558367147572
P19,16.151994225958852,43.75170856480168,43.849321447691246,37.1464759111898,31.02384685875913,24.42927683768608,18.719679586965103,16.519156883464035,11.735960163176554,6.420917870106958,1.9996624054003604,1.746927510768563,5.218329831408046,8.793153168749372,12.23711708754356,15.492460187410376,18.64744544960569,18.46373141121679
P20,33.86101195837085,25.47941066960099,3.6184096974397773,13.047563829650048,11.369229011182728,6.523601783658181,4.0482478179610135,2.8618397869314762,0.44833046717652375,2.7238182560075845,3.677078650268938,4.510663817000973,5.513657730243463,6.041686163108068,4.71473189612994,5.095320959099581,5.920531916448259,8.20324320060461
P21,8.482585099109814,0.3581333813554199,0.5697703092448323,0.4281053153767283,0.4763500100511724,1.9819904125831438,1.6245624502944036,1.9299620314342387,2.992806418080425,2.4955597593351033,2.2148977872899,1.7922097615428083,1.089361541709718,0.20934603935269805,0.4903901515897339,1.0836591270492477,2.047737276155893,1.7804368747973696
P22,9.929143993480835,10.210995414088924,25.456833760648863,30.716609054414704,26.16589633194146,19.068547908488302,12.846770739657003,7.550088504488196,4.140869461126897,1.41516072765131,0.7971198808756983,2.064769030769627,2.954444408402273,4.806322763052187,7.47817250237637,9.729433123225014,11.655016664657754,10.999187898196787
P23,34.268020859224066,78.25345503991922,95.54605595666284,75.2780824147389,56.64457508329442,41.87310616776872,27.66705316214033,15.49132951164289,7.611485726849176,3.724241756519745,0.4859602796094311,3.0351980522324573,5.414512342429157,8.346450203716792,11.731996217830323,15.083011010447247,18.66888112669682,29.36020087716015
P24,23.326566904228034,10.722685674273269,1.8560593814821236,4.875017226979766,7.79885596758725,8.381462306575814,7.2085441984881875,4.637918386451963,2.519279951309564,0.9540753394034679,0.9323844131293877,2.9139117882322454,5.036003877988079,6.793076030143014,7.990462001545994,9.258684885106465,10.51560474557617,6.807093710500046
P25,13.380859270800658,10.561058717641659,21.388605982029596,20.5659280990245,13.482644422352084,7.153858490737072,3.025391695532201,0.42541856884844975,0.04536430710920634,1.395518165646891,5.236083171591189,7.366124079597581,8.63212872436527,10.121680929207493,11.239250425326649,10.677853226412715,8.737557878644324,9.025607420874561
P26,4.617396683983524,0.04765968977188991,1.2977879304692697,1.0140568610332659,1.5150386697093754,1.5547440308051879,0.8707169253715572,1.390830645647959,1.750910307514249,2.0409066364665454,1.7999244486650388,1.7781985623070753,1.537375878692644,2.066299996349995,2.3538854981708974,2.514515611238623,2.6024264421137824,1.808980871665346
P27,8.157515700097639,2.911922408287071,0.6386198669994602,1.2234040731786393,0.15176505529147685,2.350887422193234,2.7474435999836655,3.7437449944876877,4.1337098753168515,3.142941379507006,1.94148492139642,0.3731764902012005,1.1974178773154576,2.8326751443071823,3.7264402402640098,4.103303213628103,4.8861986361804615,2.8389794646256212
P28,10.176658396042056,8.344243527210809,4.437485897384377,0.19697352287291547,4.283495799162834,5.942816227332426,5.570854778325412,4.410221571953226,3.1519802764351357,1.7024239678892865,0.6443621222907072,0.7644973688949619,2.131629584294663,3.829857575012757,5.1702370429065265,6.167114246267836,7.107218121678168,4.354827648585535
P29,12.909699344409852,5.358366173037321,2.113067564755137,7.78879496718524,4.054354818638993,1.1521041421423988,1.6078196335247479,1.0190945022846845,2.498322826883151,2.9084883589570905,1.7926941857121315,0.17966611284720682,1.9450309924234503,4.270255128274525,7.043298247616231,9.45096803100876,11.362438053886876,4.556144887269871
P30,13.563976556539668,9.23390234258865,5.932368016275076,1.9483533126479413,2.666447800212405,3.188777153042407,1.5509088813643932,1.8468116048536736,2.6575518234965707,3.40537785836395,5.145069233156891,7.216748092528432,9.196532870509555,11.555047286591853,13.009675104050086,13.196840075763843,13.102746660518743,6.965713804264949
P31,13.37145975732112,4.785240322829763,0.3898980960861414,1.3214788102881851,1.8428322858496156,2.59716799972448,2.529796802005797,2.437743382104333,1.7944184170905055,0.8695282352342717,0.021338634612538272,0.08800590638572717,0.35603550981941096,1.3131430908417878,1.0385754521889132,2.064342258122771,3.6141117325624568,2.378536276062813
P32,26.37476098082543,15.956682190040553,8.494717749300776,1.4951190648814736,2.0123729640420485,3.9258973354145406,4.816059763796431,3.855817940224445,2.257390110886646,0.6180971373329439,1.1315250082736286,3.048710624343287,5.037317166514189,7.015344740235751,8.82477913882553,10.411165723506297,12.120152174645394,6.90564175371114
P33,24.47589889245256,13.85764887682902,5.459170534338987,0.641334599133393,1.10199957114152,1.8499430542673763,2.594953209888348,2.4565770197230035,2.1624304847078126,1.0965268253157021,0.5066872916851928,0.12882896617029108,1.2163881597600406,2.6040668521704298,3.81809142998678,4.857325978155973,5.927404482651582,4.397369189904588
P34,28.935074776899242,16.8354403464371,7.2153172899552445,2.2239419802097324,7.38902353277434,7.042354296237527,4.059308918969315,7.02594925499807,11.92387273295052,10.495138314802904,7.087947792731938,4.000071564973721,1.5837983903775665,0.9664767723182021,3.652616832685612,5.939644367861845,9.30360557230793,7.981151925734754
P35,4.140214189832804,2.6409466770272,0.8709188259476309,0.9355553409960295,3.359338463337878,0.7864048745214628,3.25102334640179,4.04207999908222,4.848121178096094,4.539139456161488,3.0134792308085094,1.0735358211096688,0.8314725774369068,2.5598710095030546,4.298253965262788,6.162588043823165,8.179228520087445,3.2665983246727137

Method: True-200-500g
Sensor,1.0N,1.5N,2.0N,2.5N,3.0N,3.5N,4.0N,4.5N,5.0N,5.5N,6.0N,6.5N,7.0N,7.5N,8.0N,8.5N,9.0N,Avg Err
P1,14.156251417119877,5.399182205661363,9.886120193880037e-09,2.2522759328997264,2.9797600603339522,3.473435708452796,3.1580519086067915,3.169371433487251,3.0526493427480914,3.383678130917638,3.765792152369974,3.3052350709239455,2.844268532350661,2.299909890735921,1.685335358676675,0.9052889545123579,2.5486531569125634e-08,3.284146243245275
P2,14.232056406495351,7.0527911399132135,1.02897435018549e-08,7.892178015775672,16.177562684696714,19.442125315357046,19.389870476183116,17.971981484848516,15.786083465261553,13.851535566201248,11.86855539836432,9.803798618734447,7.851897233381185,5.88226292413076,3.913067979695427,1.9632385049195558,2.5607743342948292e-08,10.181117955873859
P3,28.34410562614387,9.306605686897097,3.409403651448981e-09,3.916684942754178,6.675671485003619,7.760539046903906,8.438702106862987,8.04459361258789,7.352630264109975,6.422303015071254,5.769133070670359,5.327164342389169,4.652136292551168,3.6628500435792306,2.4881002420712823,1.348644496974739,1.5173380274774618e-08,6.441756723126678
P4,6.858049168857519,2.3301792638274,2.5408249760219315e-08,1.5933445783963645,2.8954810457013997,4.06377571485455,5.253387119187467,6.823202153731899,6.942526720004728,6.4037989087066824,5.812876750151834,5.409500935310336,4.835769905351498,3.7455974296746413,2.3512821742335595,1.1933091089633465,8.074003807864813e-08,3.9124753578295004
P5,10.543484687186787,3.221105638492113,3.038990115388509e-10,1.7867935163788926,2.65689098374141,3.6635461898404977,3.880275981925376,3.754632918501179,3.864987828291543,3.9519544906875503,3.797511891947647,3.342209269556657,2.875064065184018,2.2337096392608005,1.4957250025667888,0.7472303050936612,2.8993483970480335e-08,3.0479483787030763
P6,37.41131608267373,9.643373645781237,2.1028604815486822e-08,9.896698109061472,13.232526565459954,16.474268563339905,16.55688635124999,15.350397888132825,13.736434618029707,12.26513834158768,10.653584482444392,8.945562963104317,7.2679517952517925,5.6954862589703215,3.9090972018976435,1.8769095365005581,5.2067838884574296e-08,10.759743086857764
P7,5.7069991610898265,0.6477410792625553,3.4127218109466335e-09,0.7997416017400177,2.812728083360698,5.0306123107768155,4.459946167875616,4.134034874640931,4.243981082484398,3.7314176995720794,2.881527484701588,2.463656039887637,1.9509675542037153,1.655825671989931,1.3557425690272296,0.7014554237274782,2.969479564145147e-09,2.5044927535719244
P8,64.62065222105986,31.838070967740418,4.14398831626319e-10,15.451921267488034,20.15989440881045,17.076044204363875,13.751595380161,11.090822442263008,10.119831027383627,10.358098767199966,10.001902647762243,9.074867126740841,7.8931676163970685,6.518645764318362,4.673601948580034,2.48244694346194,1.6500078680263456e-08,13.83009192650854
P9,19.820205641921596,6.68748050858411,4.1015748820762955e-08,4.199641675516649,5.978686052304217,5.613597035068928,6.196641963577579,6.752788902702541,6.529439465939205,5.997337025540285,5.4214401161144234,4.865033018441981,4.1952669291750615,3.4079633680286667,2.5038476147864257,1.3666813937552496,9.688436687596728e-08,5.266826520550414
P10,15.986163446819576,8.238083473771187,3.032156193034014e-08,3.392278837697976,3.160505883515742,2.921700893524199,2.3426848910435196,1.4518457811497056,0.8314893743904838,0.7590806476820946,0.5535424346454321,0.38668411760341576,0.5192688194868392,0.7883382232156216,0.7289023926428005,0.4453356342959444,8.009421813728944e-08,2.500347350700019
P11,8.61925017901608,3.7411176948702622,2.8211920158567998e-08,2.005169057630923,3.110807340787153,3.553292535381874,3.7687977093213147,4.154934824667949,4.859524355310729,4.970689180687541,4.581791869606114,3.911909964283599,3.1378779605210645,2.44056269967107,1.6395768399960025,0.7984803772291119,5.5202399569306e-08,3.252575451317359
P12,4.614352856465693,4.168371313018228,1.557857425117819e-08,2.383450241026977,2.8616513322983934,2.068939401733226,1.0422681409318235,0.21652706958656973,1.145519081969591,0.3157167437837142,0.5808245387121586,0.9957558275457715,0.9714766680844228,0.45839074203946195,0.23982800586183603,0.03393372846844017,6.666577357292505e-08,1.2998238690453328
P13,15.638053040681594,6.931996636500628,1.886787701564113e-08,3.4960304090620955,3.774730957048633,4.109838534299478,5.0689044162896915,5.806159096735167,5.737153824187677,5.572630384601708,5.1242609447579195,4.252129819751968,3.5178424355086797,2.582243897331285,1.6438347604312062,0.8534348181180051,7.004195972710327e-08,4.359367297895034
P14,9.968496068305727,13.158734842295743,3.390415492712145e-08,10.290101962628114,12.11035743257748,12.019287132837558,12.52454738908618,13.74829984864003,12.718179270711943,10.88449395638804,9.010781838138138,7.712088489094326,6.505474418554933,4.852169570057372,3.1228706254014953,1.5292425944228263,1.0649926667543347e-07,8.244419151737842
P15,10.410528220868617,3.4592875304525483,4.881775510072624e-08,1.7244547200613876,2.565495713942064,3.199952445410436,3.4881706642905024,3.410426813367065,3.018418005415494,2.5058488642666736,2.096595122675702,1.6227483685051936,1.2712366005781168,1.2208207137199791,0.873853843655093,0.496132504706935,1.1939200033281241e-07,2.4331747235367978
P16,9.12191078779484,2.639110134877378,3.0963371515301136e-08,1.593014694105658,0.9161142438650435,2.02836461704503,2.9775358504494815,3.795032701023417,3.878210820671253,3.8942943517733877,3.460488776190857,3.1540994396959285,3.0556529185083523,2.418499456853348,1.7433314816582082,0.8726356358885041,8.625715748204387e-08,2.6793115310365425
P17,27.447965526782568,9.969235913343235,3.264843130200287e-08,4.891507264484938,7.640731599249621,10.022067056662134,11.073957483926296,11.10173934960452,9.61585333304083,8.403914856611973,7.682374384336219,7.050556555316714,6.027775530966908,4.761584913547721,3.3481515284838563,1.60159076588648,8.661406861214705e-08,7.68464742244156
P18,31.009347594233443,10.152009520652689,2.647546088351395e-08,5.616114079252334,8.376827407906962,9.946337040042305,10.582604904859794,10.341047846519567,9.121362928750097,7.634520415030233,6.0461057686956545,5.0536451238894,3.951006565597578,2.7197799571652417,1.6807842958981773,0.7610863920304071,8.765921193167534e-08,7.234857644391679
P19,37.90698703062052,10.389411329391399,2.0493777661157006e-08,3.753114531205347,6.21180277625654,6.933720084037327,7.32255844815245,10.141254707099721,9.922241142236153,8.543913995771897,7.521988517424247,6.762291386445493,5.923561527625483,4.628573138317575,3.1704444340813036,1.6523213426487469,9.062708437238875e-09,7.693187318874747
P20,38.94913627012722,29.39797184354692,1.814629234768826e-08,10.674297098609724,10.315089077624824,6.564887373981061,4.984856548636273,4.575662390129904,1.8973578355021605,0.17945629461018495,0.24649524588397287,0.6002186676476632,1.1751564452815944,1.2911211739961996,0.5186064303198591,0.50759386457473,3.604390271816955e-08,6.581053330274264
P21,10.100302599975281,1.4211368750138034,1.6085437302116243e-08,0.2505965210782281,0.6198942507578911,2.4040870269394614,2.284372755404576,2.803839191760699,4.067864843745577,3.7386411267902444,3.6125258424571447,3.328969894606524,2.7489317967731486,1.977754479221454,1.3803244703375261,0.8830792314583215,4.8598045192800105e-08,2.448371821823727
P22,38.92021753746069,17.851793093966148,3.883089490204516e-08,9.757292037288494,10.536988006860868,8.136667872659093,5.727338164322351,3.5705763498426806,2.7818179742791647,2.3410087170968654,2.160360232407469,2.7549422299957946,3.5962564804982033,3.2673829998352426,1.890771508798279,0.8268158584805169,7.528520658501384e-08,6.712954657523997
P23,54.170516459595724,22.924347929190525,2.0098675181879814e-08,2.0944713397613324,1.4782977166297777,0.5553619246945107,2.184352027741729,5.220574768482891,6.090008326764935,4.30789361234045,3.4125424977569585,1.3888970667163707,0.44035215152289864,1.3233033095601439,1.32377698742955,0.9855538881843984,9.350416605341365e-09,6.347073531518899
P24,25.132374696842234,10.627341228243699,4.523539268860005e-09,8.33284639649809,12.606918099116573,14.292406128033349,13.986460191481736,12.060982123379835,10.504767731318912,9.456460770141447,7.9866306753337115,6.348202116869331,4.4981762172600135,3.000197303427445,2.080803107429693,1.0492872011165486,4.789617049885935e-08,8.350814943465432
P25,32.17211160203012,10.817023303072022,5.733472805977523e-09,0.9573608422369476,3.697652752717676,8.03681121321143,10.71181386705152,12.21174325080314,11.947034660011184,10.05258554320263,6.0493582553057905,3.5846809895191662,1.9173597733257752,0.06923159547095355,1.4227612359775939,1.3595570280078395,4.605998928039167e-08,6.765122703749251
P26,5.282454183381873,0.9920706933335652,2.24788202782446e-09,0.4692398731323123,0.13065508480192906,0.22254203099408357,1.0071291618813067,0.5963626614921712,0.3327250659875211,0.12968681775073004,0.43927608525269685,0.5282894079750529,0.826205990455077,0.36809582661841905,0.14221726208846938,0.03707931516863152,3.884909139513053e-09,0.6767076156733312
P27,4.710824413036678,1.1604860253949827,7.798375452044173e-09,1.0245885358156253,1.0425448779205617,3.8605015958854203,4.786854746039047,6.271773986246716,7.093978686439349,6.455248198239338,5.559439542349178,4.248240442204199,2.9028847550211463,1.4622057497371586,0.7727852128148183,0.6070116368830656,4.75831395573733e-08,3.0564334387887535
P28,7.22506423192438,4.606559902502812,2.66600406356381e-08,5.291347643380653,9.962682120777348,12.037249682605065,11.92508935161744,10.940487580392245,9.821312302364134,8.472623155114942,7.520227172360962,6.1750964556134305,4.858649811211603,3.1731352467164275,1.8589172491836707,0.9033216769421034,9.237334087750185e-08,6.1630449236318
P29,3.5916488417858505,9.792033430271282,4.307283745526858e-09,7.798065130424661,5.863953150467767,4.414803069251571,6.211365285401033,6.772764499818046,9.415611151775495,10.843069164012519,10.542590559803987,9.613367964096392,8.039344739157928,6.164324884019062,3.716952531034026,1.6085501382693326,6.259409608589288e-08,6.140496741558255
P30,10.489349067135443,4.416537824589309,3.217173019725352e-08,4.691521013808888,9.725330106455715,10.810483513303002,9.827413742831524,7.192560731446897,6.881982326876015,6.592127739922103,5.379825935273387,3.85123094062273,2.3913180189746472,0.5822202240284433,0.4314971434768164,0.3326093255089954,9.708062959122991e-08,4.917412222559193
P31,14.34116511004953,5.012231974547878,1.1294476912106291e-08,2.215834001836816,3.1523971740041223,4.267457431624816,4.503818919276845,4.6793699030343,4.262004715058188,3.530334638512962,2.8114828312258684,2.9229917184393335,2.8134322533048457,1.9796844175881543,2.4078979869857773,1.480906996801111,2.7494278563097376e-08,3.5518241241811355
P32,21.025015348484455,8.862113190401834,1.5427465965952802e-08,8.296970186983737,12.704074827468723,15.294855403631049,16.70048675234719,15.998008155804346,14.536593660426066,12.989529449451592,11.284737644197188,9.361809284296637,7.3322229600709825,5.291612607325873,3.421936275797446,1.7881891334341484,5.8510115830917245e-08,9.699303232591697
