Method: 100g-500g
Sensor,1.0N,1.5N,2.0N,2.5N,3.0N,3.5N,4.0N,4.5N,5.0N,5.5N,6.0N,6.5N,7.0N,7.5N,8.0N,8.5N,9.0N,9.5N,10.0N,Avg Err
P19,63.012736268888794,49.53946298511635,42.23714575362563,34.09793075036256,27.159895469539933,21.349085302277615,16.454619114063302,12.14166979991462,8.635007988095985,5.388174515600326,2.395861060810709,0.00034616743780700623,2.0540319394363173,4.060654664824276,6.063822325172568,8.100009594899946,10.028645138378536,11.741924992668087,13.27040735048341,17.77533848324194
P20,26.0724754554366,23.029683109982624,19.502458696711646,18.033696308788613,15.907093458388337,12.715553593731624,9.280111221250696,6.268685171608043,3.6132695821652456,1.732122364230136,0.07483404349480922,1.682614515161632,3.5463578599271486,5.597288272114225,7.422950278304598,9.114343897219081,10.630253359279969,12.13312618823531,13.55376430062327,10.521614825087033
P21,19.104949448204056,12.096810065653298,7.652946464759513,5.970160273021524,4.14522441775302,2.736820486490663,2.2062880768783746,1.4669976389817838,0.9805116729682481,0.5050578878730948,0.4904950138934786,0.6582115176931401,0.7600696140159959,0.8972985532850635,1.0969556177128141,1.3007472536847022,1.4756854262460424,1.70299872976051,1.8782706156626694,3.532973619712526
P22,9.903129659556145,0.8165651369568199,3.129993875613817,5.127182084837453,6.586820682231062,7.13245686470036,7.890832131653444,7.3401458694519235,6.442317071089728,5.346222236085091,4.188978428911261,3.096512494865386,2.1768403190086856,1.2681599633905787,0.2077388385501447,0.814982929259477,1.7364960261743434,2.5880591622861115,3.3634292500556437,4.16615068550934
P23,3.004116743641126,8.386624777621956,12.117657204233772,13.41364786800185,14.17105175855835,15.170415448961155,16.387990743749068,17.511868653044402,17.91495606132163,17.829024562832554,17.90168328438771,18.051544149615776,18.268014322043292,18.428868503406044,18.43820103164815,18.31055283367628,18.118332707387296,17.96971055960145,17.93604778418418,15.754226789364001
P24,1.8967772962114071,6.051787307157948,9.645332424128105,12.754867379907964,16.28743424383914,18.83385028110356,21.10890013725799,22.732081558335377,23.365089335816457,23.703915557389532,24.2940031288666,24.748276532844006,25.058008800871576,25.299013325281596,25.510437058082218,25.751997289748225,25.95772997438146,26.231122675692532,26.616995455948338,20.307769461203364
P25,10.330773785137138,14.00101957983655,12.511219470456506,10.79550982523249,9.550841527417802,9.179613047140142,8.788221768965755,7.068919389482009,5.4679456966702125,4.45571668530343,3.440437124409469,2.2314325900599195,0.9288495700842063,0.28280873434456966,1.3249736761056874,2.3996657146363116,3.4484923579165927,4.543532768974455,5.524963063913686,6.11973349347826

Method: 100g-1kg
Sensor,1.0N,1.5N,2.0N,2.5N,3.0N,3.5N,4.0N,4.5N,5.0N,5.5N,6.0N,6.5N,7.0N,7.5N,8.0N,8.5N,9.0N,9.5N,10.0N,Avg Err
P1,45.718720856557646,47.440982463227485,47.7736960603715,46.23138833415928,43.94194079575701,42.155806633918836,41.42305623605199,40.82316010311737,40.37325351417186,39.88418699750862,38.73275350626876,37.40447690704694,36.230462083989394,35.27746154303459,34.28697865168829,33.36698224395821,32.28598703826635,31.249440469137767,30.353200849585992,39.208101857253574
P2,6.5575187483062605,19.848224683643085,23.325506341582003,27.17433286204859,30.33148945763101,30.94023162808028,30.950791653993903,29.524207055770606,28.264918626071495,27.305816173754614,25.830201317081592,24.480854441513898,23.38888105224907,22.69582438851111,21.67992337816423,20.74432008275528,20.07855173259203,19.60661124984983,,
P3,6.827634657680724,9.202205084052258,10.595077066282162,12.215525034078881,12.621552369401332,12.330698766407943,12.28427033359895,12.09937465366863,11.791243863493136,11.526278303045387,11.206614894405854,11.274219462159271,11.53704370279189,11.664491946400073,11.605998355420642,11.590859158272304,11.379471232604686,11.098261424399999,10.929325159957294,11.251586603585338
P4,7.785612933959225,12.159815432080135,14.726789387604386,15.539348189314302,16.70384510663284,17.16486328566882,17.333664223563915,17.354194168052576,17.070680930197234,16.68204888454397,16.20555150106234,15.863295680678489,15.981562960522005,16.219989338299648,16.118081494731907,15.784972756639238,15.369385985684778,14.93708047858509,14.574370388335717,15.451323848745083
P5,30.689550347029176,32.250870211435405,33.413572404767386,36.664529559870914,37.192770123528426,38.59396214375744,39.198782457448075,39.12529792444283,38.72084134719503,38.33962523454329,37.88558059769327,37.55479226078215,37.28853459498093,36.145467175775174,34.90065507642839,34.07202999190271,33.37636474995223,32.83952428560794,32.502451596216325,35.829221162281954
P6,19.905839006301342,22.761079166608173,22.86224945188035,22.972592408329163,22.755774097970864,22.389409686908206,22.073661667729738,21.44526517340485,20.744865928136473,19.979659232969514,19.17460859685234,18.434496856355512,17.765566867846267,17.26868685438245,16.93388258271982,16.615639187855923,16.226918709427284,15.773625893228651,15.428314480403397,19.553270307858437
P7,25.139708798967014,26.01552036105208,24.87114923999625,22.033514229576813,22.28409756811009,19.53697699423943,18.674051250658238,17.711209316503584,17.143259594523567,16.45976182762979,15.96584764694696,15.668027256029427,15.421771489957615,14.55077004482956,13.017625470792975,11.858064061565958,10.781943010255379,9.768112138088036,8.921721472504885,17.148585882748826
P8,15.200745479232667,14.913360415902435,14.549183538793352,14.00665862473461,13.218170874151937,12.486820363389388,11.401153571042803,11.103935990077428,10.133946431979666,9.3299314912476,8.185048453519713,6.941555998618987,6.157828493593801,5.7035888856294505,5.326334772504774,4.859518226089112,4.29695836726205,3.6419987128530504,3.117567918822621,9.18812140049713
P9,21.018457438860676,21.692294643383033,21.183400674217072,19.70617913781392,18.406940554023073,17.068930924581494,16.183423450057685,15.46416239611102,14.517049774697444,13.202318705617502,12.110014499338646,11.370117979897019,10.616174366323108,9.85820904011864,8.951588873607173,7.938320599801798,7.023816326304538,6.128923581079183,5.309253894100176,13.56576720315438
