Method: 100g-500g(new)
Sensor,1.0N,1.5N,2.0N,2.5N,3.0N,3.5N,4.0N,4.5N,5.0N,5.5N,6.0N,6.5N,7.0N,7.5N,8.0N,8.5N,9.0N,9.5N,10.0N,Avg Err
P1,43.23401214714099,41.155635770309516,37.533605859146256,33.81239370415058,30.91904234198652,28.185070214718994,25.407946146166527,23.14549094327776,20.866360659569526,19.159780864466185,17.727981270908213,16.35324291986691,15.36232198343646,14.707345431339318,14.35276697744259,14.272285530223416,14.44674918002939,14.862710477049724,15.511426733855654,23.21137732395182
P2,3.993734816884564,0.6752963039461837,4.213067009054691,4.7922839725365165,6.982196765795915,7.4817843573203024,4.919238198549982,2.4079024676961707,0.8677160322357853,0.6341109417258503,2.1834735925606688,2.723486872967754,2.9417990144189043,2.869265643510482,2.527121456640425,1.9291149292912406,1.0829037414430531,0.009052956932250405,1.3489636355341477,2.8727638267918363
P3,5.865089800607475,6.204040877480842,5.973375082815521,6.160522475405364,5.566084948012017,4.898027346655065,4.359104014649409,3.391982968775912,2.8344891246072303,2.1673165386259323,1.5549230392329216,1.408003742281221,1.1186583645262078,0.8729922370109935,0.8338302082760966,0.9840253120962501,1.3109118862966909,1.805390050664965,2.4612805360721937,3.1457920291627532
P4,5.103282517823327,6.444244862417823,7.295213961610516,6.861786738629013,6.375528307487368,5.194611412815223,3.792807815432864,2.358226811975131,1.695273349544841,1.060869434195636,0.6387050789936954,0.2889227225371876,0.1923104507553865,0.7947016682223422,1.2349129108525283,1.5307456902798973,1.6962876197612238,1.7427505851356715,1.6790786804241893,2.946329506257572
P5,32.241631423214926,24.023817290037382,21.561067835920046,18.80002847872896,17.432919190146908,16.790525904863237,16.81984416598825,16.25626608381513,15.364062724490978,13.901292676580026,12.092937086534164,10.7562130908901,9.453334949504876,8.524485543906883,7.928034017106323,7.633300559847162,7.6180558261669375,7.866811563464933,8.36965171567734,14.391277901414975
P6,18.822441723073872,16.84704341051213,14.23729104929024,12.782114555967972,10.81901193154935,9.043874271113744,7.432116650079063,5.877919030172161,4.275974502088196,2.8258314502706767,1.5732889206281604,0.5290158024567825,0.2960000388618399,1.3267739640910656,2.1999270103037487,2.8824587359679112,3.3947234914522237,3.7528828919051627,3.9698100692457507,6.467815763106844
P7,24.644905708040163,18.85089175270874,11.964246971110706,7.281842378829032,2.932404004549761,0.2294477237094403,3.4265235843787187,5.711668515738733,8.272126075058072,10.88455674436153,12.666421759230925,14.272078153946044,16.00680935880961,17.83068303329225,19.352621353904045,20.6133297909887,21.6445300209306,22.471108502067334,23.11264276899393,13.79835990529728
P8,11.627645007012585,11.217433337862781,7.831170891907505,5.624323126776514,3.6973794669827553,1.7077408727681258,0.0438797089150456,1.5587423820626851,2.7022064729132222,4.219695672945936,5.34554528290235,6.347298319733763,7.387859790137871,8.335685650959414,9.05476372197245,9.570476364042104,9.902454492659315,10.065870813521649,10.072363112015374,6.648028130952182
P9,20.176545489108964,22.612603918359618,23.039102070313046,22.129084296452078,21.116525017969533,20.353854501975356,19.483014722972346,18.776480478195307,18.04313253656796,17.18247792273083,17.36976238569642,16.91332296776493,16.279410599887488,15.419978516588683,14.516556190386064,13.740677336279056,13.077197269440834,12.513695703188915,12.039884944833872,17.620174045721644
P10,42.777146215040645,36.777295707490154,30.903294829815863,25.63499628841539,20.232189357518717,16.277376524855168,12.282893961937365,8.46923693472222,5.196433721744763,2.1006259991715397,0.7700026083715912,3.3090253053660352,5.588449743299577,7.80748035855922,9.681778290520473,11.259384914138227,12.577911323628038,13.667060459370322,14.55042194680862,14.729631815303893
P11,5.568207069154808,3.9644006327869246,2.1280120610892377,1.7460029974530868,0.39245066791255784,0.024900989072417345,0.8627916425394576,1.2492517186126395,1.8730049438538257,2.8330870565869373,3.714076691734657,4.437207583603351,4.988438528724059,5.297954051848508,5.389887990860533,5.282083820769972,4.987504439420264,4.5152083419489415,3.871029009196883,3.3223947493246877
P12,23.435533326935012,22.758018969705155,18.967138276956018,14.9276233869629,12.484574621668532,11.21807946660015,8.996599022628967,5.6946444093541295,2.5172918539943074,0.3197379373848373,1.4245606318809754,3.0860726855101546,4.685734627242311,6.141304602025454,7.361202239080892,8.37594764202088,9.209728124119883,9.881887998510829,10.408001572375259,9.57335165236614
P13,31.31875203326701,33.11048408906035,34.4510404437176,33.29345967402672,31.850917712912434,30.707038418669267,29.486075791905556,27.8985592484375,26.303505081392903,24.760669197063983,23.410760250829636,22.21955953929661,21.05801096773397,19.90319397221133,18.9424517750322,18.151715200043036,17.511655775399195,17.006592839683588,16.62369832972962,25.158323175811187
P14,21.01479333722911,25.01118275124936,20.821400578396023,16.450122766684384,13.125896869357975,10.387721358240505,7.090958510941988,3.7249445676894255,0.9745904927560557,1.5532001663484571,4.078418320516006,6.530202861358916,8.251494395185837,9.601866631539277,10.628969622624066,11.368577001941238,11.847451713581826,12.085316303137589,12.096219236043174,10.875964604464274
P15,31.398044654361442,26.695147495440686,24.62052806134509,23.107048194505055,21.279244599649594,20.568172618454952,19.78721196864655,18.41131787886512,16.947754690086292,15.637293609155249,14.54416485288789,13.868818960954751,13.438191847268275,12.507012684069439,11.590955284519904,10.76844914240031,10.126493764450032,9.64715150100144,9.315979870488873,17.066262193607944
P16,6.456359636163747,6.6426902879318055,5.713464491280664,5.080007796739915,4.2195112228019855,3.361346399384925,2.4307397244642623,1.7499862598781608,1.1094854387396842,0.03699806997317492,0.7160172521641097,1.4540651344081428,2.1569257760772045,2.753860539475382,3.23009882406877,3.5999095195105855,3.8747933219929758,4.0641123695711,4.17555028246469,3.306627491952173
P17,32.26971946366531,27.59924759732802,21.037873305501385,15.729858380379424,10.729809642911825,7.692690575906552,4.930776678631593,3.038570614827927,1.17586634993147,1.1949707777367353,3.3195220764526145,5.006354242020604,6.642794792469349,7.933761746933674,8.923817595608503,9.646722398011441,10.128057511356467,10.387043302174673,10.437814081953936,10.411856375463238
P18,22.30676323306097,19.917501211009387,17.5641293116158,16.395958686441915,14.090430864142322,11.85663369321095,9.675896350554616,8.016882591253541,6.408972042703841,4.831838836225637,3.743828302864355,2.6319151730830024,1.5105789734632846,0.6469308177809374,0.009262910263600063,0.4269003723345866,0.6805462913079036,0.766402343136608,0.6958165973675501,7.483009926411623
P19,34.47165129454009,33.9303639019484,34.16107658394394,31.22323124707732,29.243403673038056,28.067683664644807,26.37698030567196,24.978499088426155,23.340832742375817,21.628060041108114,19.872867173339333,18.272205617547456,17.31540987657226,16.647499079254953,16.23602145828776,16.056286363777588,16.08954356059058,16.32170628959456,16.742443486166792,23.20925081304768
P20,3.2961193677410545,0.9164251012047536,1.3022500528359133,2.433642975880481,1.2865290806893246,0.9729705420151166,0.23391816999221055,0.17154376735512836,0.4421836974258665,0.48785943872358206,1.3506936929380775,2.709433188099515,3.670890569620765,4.303968438062561,4.691132657497069,4.855228766606129,4.813201614188485,4.577325439778953,4.156064065381508,2.456388454001921
P21,9.688790800084615,5.417041198609909,2.8637209540382624,1.0925699963175037,0.030610272502319385,0.5572131000992839,0.8554811800345143,0.31315068451967915,0.1841364639644285,0.38546167385009217,0.617405931100154,0.979553250831929,1.4723680422514345,2.072243416454575,2.5478121128861857,2.9136926606144256,3.1816541601081663,3.3612643809018863,3.460363082757735,2.210238597996163
P22,0.2912191986051381,6.133015739393029,9.512121712940708,9.94132739217336,9.20863814403781,8.071062899092212,6.779772769503325,5.537404196838811,3.7527732992526364,1.967526623690346,0.35382132658048937,0.8778617298289138,1.9475294706873014,2.7734221189065993,3.3856240781863907,3.8073988440943682,4.0568352682116835,4.148008605708285,4.0918135553661354,4.559851419636712
P23,18.40834737423339,18.225431866134592,17.743601052556315,16.095894706373365,14.208525435473883,13.07863620287674,12.12059470970235,10.860238819279358,9.771227101574153,8.881766251635073,8.189740107657864,7.3714895513937435,6.552480213511842,5.778836788659448,5.153764405718984,4.729996579102652,4.488530380135558,4.414564823617282,4.496629203940009,10.030015556504031
P24,19.55817728404439,19.077056172500374,18.228211664275094,17.367020690064383,16.334331293522126,14.309118078728975,12.555684252933293,10.419589316009365,9.272114000886775,7.922232974425353,6.4476561311031295,5.206754412156221,4.137700816408876,3.35879774693602,2.8365377969908923,2.5455284028239973,2.466580090202689,2.585372030910027,2.8915090378252195,9.34315643119722
P25,17.59227849223774,20.100360245625133,18.65934017655792,16.047621813652174,14.551360783430324,13.839919975870727,12.663265625591801,11.006544567278087,9.828737213655064,8.49150734298731,6.936238875376609,5.428796472494199,4.0859001087644415,2.836943940203807,1.6565257940738252,0.6166838393894899,0.26534648402800937,1.0071929712766852,1.6232728109632852,8.801991449129297

Method: 200g-500g(new)
Sensor,1.0N,1.5N,2.0N,2.5N,3.0N,3.5N,4.0N,4.5N,5.0N,5.5N,6.0N,6.5N,7.0N,7.5N,8.0N,8.5N,9.0N,9.5N,10.0N,Avg Err
P1,30.652439026802053,31.793673266874144,30.55363072173653,28.661508949466768,27.20609483008213,25.6585034358265,23.88363507308761,22.47532216176972,20.939037141133674,19.88663555920351,19.04017527726239,18.192826937961705,17.68664617735854,17.483605480663133,17.55587077891117,17.883339986660726,18.45197260006341,19.252645833432954,20.280373896214055,22.501996691290035
P2,23.07310799558639,15.814867189063618,8.07957367891377,4.666139727981345,0.18383594961734528,2.447295059119312,1.8723259882241683,1.0700189982566308,1.0139377470860376,0.8328121234553164,0.4645497038231408,1.0241717674462625,1.8378229984297516,2.892874041154937,4.182824300936067,5.706237112908698,7.4660970837343195,9.469469607846072,11.727393544553973,5.464492348323009
P3,3.8645889621528062,1.1700074630957464,0.3407730791814909,1.8794842840455042,2.4288262727945047,2.7310051754693214,3.029377939395126,2.8020439563603268,2.8993294836976964,2.820907748424366,2.7421906415140374,3.089869985526787,3.2560659534381906,3.4345805703589773,3.797539694389465,4.332815925248087,5.031887104905238,5.889151069474442,6.901448174023843,3.286415446499787
P4,13.842162124950777,12.983040808650019,12.261468094189427,10.56868144093716,9.067740312276465,7.0296433050622085,4.901365060678966,2.844615173792745,1.642181815139197,0.5283769723903154,0.325713123316113,1.068477758434904,1.9069816110034261,2.8344537530022236,3.5769551286294123,4.156446844047708,4.590365021730124,4.892660312640396,5.074550565067783,5.478730485575756
P5,18.083217633931017,13.971427117069112,14.007560112724637,13.192832522168809,13.34435977418177,13.96169276478615,15.073396576946404,15.477490884586159,15.449508852857777,14.757653880309622,13.633784361010038,12.916965231672807,12.175868540285538,11.768698890776564,11.663629610666513,11.83783906670993,12.275571762492508,12.966825137169783,13.90646916019798,13.708673256870691
P6,1.0805384990444573,1.9037002899771864,2.968506642882598,4.291168910773665,4.640485829390057,4.80022901633712,4.844076331185701,4.7321034602094425,4.401035620783985,4.080284950306418,3.8432414457671187,3.723137591391775,3.7496851747439544,3.492489107007897,3.3385091670343976,3.333066671555942,3.4638236727539744,3.721198511081685,4.0978080205544005,3.710794153304304
P7,2.5876034729249366,2.77091719063756,0.26846118442192896,1.2778543856807212,3.1533642115754934,4.3491714482368415,5.8961293883687915,6.795300539955967,8.155252332337803,9.729159539405094,10.591602105979378,11.375604804388676,12.38164918848451,13.560924864640468,14.492440240031103,15.205313986864521,15.722078759259087,16.060185861039113,16.233076260070217,8.979267882331694
P8,15.833826483901985,9.918445591429169,8.109391659975039,6.372212848225085,5.0725597998351555,4.324531725688443,3.6440991426477662,3.1948806954033424,2.522406913649203,2.413927211778065,2.067682592861641,1.7247479076893495,1.5364489612644512,1.3495018899015916,1.0014733004356378,0.5033107766397747,0.13712448759856835,0.9144553359526858,1.825364109190927,3.814020601793046
P9,4.144095831736711,3.5704169215745902,8.245942607440732,10.889859960345769,12.84266446209718,14.60327499622241,15.942848777577877,17.19304523477078,18.21777512323164,18.948279496046055,20.613376983692337,21.511964730919203,22.126291102316053,22.412143164789224,22.567519144506683,22.78523918257663,23.059669425490526,23.386206660914926,23.761063108258373,17.20114089023725
P10,2.96415136141052,7.162375243181268,8.773221650080924,9.268456706326802,8.540830525511147,8.331446842808301,7.505102595943647,6.38488807882288,5.421517048220427,4.3323946389374965,3.218948722946203,2.2372895643970327,1.3511111649387364,0.3748478975891865,0.359723236585671,0.879199532221655,1.204172980101603,1.350578482604853,1.3306576123712561,4.262679678157875
P11,8.351960043410154,6.0039242544184175,3.645026917736362,2.8829689461874595,1.2134687049293453,0.5901955273590438,0.5189776835578962,1.0965796543678195,1.8897020125676907,3.0002247361111105,4.015741014056032,4.860644237594586,5.52346825931612,5.9369363904362285,6.126918340320028,6.112649755405569,5.9082371978755575,5.523701521898547,4.9657060156051305,4.114054274376478
P12,4.247915681815869,8.21381256730951,8.108727766992084,6.929513908406743,6.692122834699607,7.223089073599639,6.574486241469745,4.6400677772262275,2.6305959589051406,1.4470981146348525,0.6038651659867934,0.25179914863509856,1.1270737825071153,1.924646234265805,2.5370011744813357,2.985143052047186,3.2856525427670014,3.451692408699696,3.493734806122086,4.0193704337142915
P13,0.08493671556425479,8.546288835577295,15.165422918047346,18.612696019366386,21.042975820139052,23.196487807450666,24.863276588506423,25.840542934720393,26.529402853108238,27.036587379235705,27.544924621521293,28.053838196267264,28.45369601302016,28.73756880575447,29.122600129716933,29.600207072228834,30.16361307901668,30.80745678864303,31.52750547714785,23.94368568710696
P14,21.96566458744489,9.901847113740086,5.768891922035101,3.443245244778413,1.3874433682523883,0.3832537528066625,1.019775188307052,1.058569262995218,1.26467433445631,1.3457867888431423,1.1322510812516478,0.7357040297799224,0.9119640126204037,1.3269764071557222,1.9655618756023057,2.8180068703049375,3.8790489849550918,5.147212929822781,6.6243960283294046,3.7936986201832354
P15,2.2344360470404974,1.6054512171716342,5.401870103145413,8.50774035366597,10.561833600312719,13.091554338745363,15.167756866656411,16.35149934362774,17.174041992549565,17.920992296772923,18.700744100039447,19.760320141200047,20.953520032747114,21.500799799357505,21.95824568828838,22.424004384444775,23.007701564242247,23.702819736917665,24.504456645469585,16.027883592231316
P16,0.9864217869977356,2.5254212057407095,2.601189335262826,2.7399054899856625,2.5133008124082825,2.1875199911857295,1.7145574906962637,1.4319187896384515,1.1443625387130234,0.31239038480507203,0.08260753293983303,0.5631434718710113,1.030698066356399,1.410367621051299,1.684086602402573,1.8637336516609948,1.958875391235505,1.9772874001556406,1.9253354860537182,1.6133222657453017
P17,10.596367889910494,4.747234438105976,3.0483160533873477,2.091981786974082,2.0434737681796316,1.0640517605745703,0.39610957007988556,0.6707716685994987,1.4352986449123353,1.3982945767169543,1.3554142395929658,1.5588873316411875,1.637758145573303,1.9406336686539303,2.4513238640470236,3.158761680335055,4.055979787767236,5.1394195095017565,6.408472054232056,2.9051868651992256
P18,21.778162768705187,14.101602450763542,8.735267916806782,3.826261280504152,0.8021351896149549,1.538164305281044,3.345115776985384,5.188847258948616,6.720403276205656,7.977537633268545,9.487864787133427,10.765274463459981,11.848323668329979,13.056281820795817,14.385138496741327,15.832773206879502,17.39861974363744,19.083438064907888,20.889161885889,10.8821249470978
P19,4.898894531063726,3.414939350643784,10.254976569592955,13.182042537794429,15.965674650339134,18.813108248581933,20.685885142864453,22.43505547028222,23.62050550467731,24.447152520720905,24.985261904037905,25.47340003951069,26.47267507696257,27.646372186422226,28.98704154953415,30.490250590074133,32.1540328104951,33.97851454587421,35.96566695460404,22.30902369389873
P20,14.52331014026419,9.635840110798384,5.53815287750941,2.823893982373344,2.55046178833816,1.6894343801293665,1.398028643961327,0.9001022311076545,0.36182028566505636,0.3277761042075734,0.1280321541777905,0.6391439853229129,1.056753638213973,1.1822171261579,1.0905589598202234,0.7977693879726823,0.31515922493046467,0.34974198141370916,1.1925666308263354,2.4474086122731817
P21,13.330184594734398,8.278428409035284,5.102269179377582,2.81536022530805,1.2494188003762765,0.3349014723646616,0.30487028401621286,0.0684079735877336,0.15727389834772088,0.11391611173273018,0.12306170777480618,0.2817821021823229,0.5886281291373122,1.0182689145093455,1.3351956590363478,1.5521301826059224,1.6793076830123665,1.7250381402378092,1.6961168393493264,2.1976084371961164
