,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34
R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
507g,1173.001538,1046.29075,2143.007752,1027.975275,1403.860928,1740.887042,1140.883539,1190.177231,897.0633511,1256.169133,958.106039,1073.33901,1112.098137,1903.871036,952.1733725,1369.772357,1361.380484,1509.507838,2061.440538,1101.960113,1357.000762,1294.450184,2078.314782,1438.188533,1160.210398,1274.647948,1214.443255,1768.059342,1589.255487,966.9904605,1240.11359,1175.835144,1644.849643,992.3424731,1078.061656
1009g,1045.98736,911.8375788,1495.317463,919.6349683,1138.754648,1571.493231,989.3879301,1043.275386,777.3131976,993.943143,886.2207266,1019.136666,988.6638526,1566.790786,778.4323415,1077.568161,1071.198823,1226.705573,1642.133239,991.1502346,1121.904306,966.2160065,1742.429239,1174.140351,939.2769916,1061.449637,947.9610635,1318.432165,1266.149142,850.1168365,1122.650552,962.1799838,1391.226953,893.1481097,961.7254144
F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
507g,4.967,4.967,4.967,4.967,4.967,4.967,4.967,4.967,4.967,4.967,4.967,4.967,4.967,4.967,4.967,4.967,4.967,4.967,4.967,4.967,4.967,4.967,4.967,4.967,4.967,4.967,4.967,4.967,4.967,4.967,4.967,4.967,4.967,4.967,4.967
1009g,9.888,9.888,9.888,9.888,9.888,9.888,9.888,9.888,9.888,9.888,9.888,9.888,9.888,9.888,9.888,9.888,9.888,9.888,9.888,9.888,9.888,9.888,9.888,9.888,9.888,9.888,9.888,9.888,9.888,9.888,9.888,9.888,9.888,9.888,9.888
