最大値 = 14.47
最小値 = 0.50
平均値 = 4.864
単位 = N
データ数 = 55
記録レート = 0.5
ファイル作成日時 = 2024/10/01 17:44:11
コメント = 
マーク点 ON = ---
マーク点 OFF = ---
しきい値 = ---
1st ピーク荷重 = ---
2nd ピーク荷重 = ---
0.50
0.54
0.58
0.63
0.68
0.74
0.80
0.86
0.93
1.00
1.08
1.17
1.27
1.36
1.48
1.58
1.71
1.83
1.97
2.10
2.25
2.42
2.57
2.74
2.93
3.12
3.32
3.52
3.75
3.98
4.22
4.47
4.74
5.02
5.30
5.61
5.93
6.26
6.59
6.95
7.32
7.71
8.12
8.53
8.98
9.44
9.92
10.42
10.94
11.48
12.04
12.62
13.21
13.83
14.47
