最大値 = 448.2,3.228
最小値 = 1.0,1.387
平均値 = 107.95,
単位 = N,mm
データ数 = 570,
記録レート = 0.1,
ファイル作成日時 = 2025/04/01 15:06:22,
コメント = ,
マーク点 ON = ---,---
マーク点 OFF = ---,---
しきい値 = ---,
1st ピーク荷重 = ---,---
2nd ピーク荷重 = ---,---
1.0,1.387
1.0,1.390
1.0,1.393
1.0,1.397
1.0,1.400
1.1,1.403
1.1,1.406
1.1,1.410
1.1,1.413
1.2,1.416
1.2,1.420
1.2,1.423
1.3,1.426
1.3,1.429
1.3,1.433
1.4,1.436
1.4,1.439
1.4,1.443
1.5,1.446
1.5,1.450
1.5,1.453
1.6,1.457
1.6,1.460
1.6,1.463
1.7,1.467
1.7,1.470
1.7,1.474
1.8,1.477
1.8,1.480
1.9,1.484
1.9,1.487
1.9,1.490
2.0,1.494
2.0,1.497
2.1,1.500
2.1,1.504
2.2,1.507
2.2,1.510
2.3,1.514
2.3,1.517
2.3,1.520
2.4,1.524
2.4,1.527
2.5,1.530
2.5,1.533
2.6,1.537
2.6,1.540
2.7,1.543
2.7,1.547
2.8,1.550
2.9,1.553
2.9,1.556
3.0,1.560
3.0,1.563
3.1,1.566
3.1,1.569
3.2,1.573
3.2,1.576
3.3,1.579
3.4,1.582
3.4,1.585
3.5,1.589
3.6,1.592
3.6,1.595
3.7,1.599
3.8,1.602
3.8,1.605
3.9,1.609
4.0,1.612
4.0,1.615
4.1,1.619
4.2,1.622
4.2,1.625
4.3,1.629
4.4,1.632
4.4,1.635
4.5,1.639
4.6,1.642
4.7,1.645
4.7,1.649
4.8,1.652
4.9,1.655
5.0,1.659
5.1,1.662
5.1,1.665
5.2,1.669
5.3,1.672
5.4,1.675
5.5,1.679
5.5,1.682
5.6,1.685
5.7,1.689
5.8,1.692
5.9,1.695
6.0,1.699
6.1,1.702
6.2,1.705
6.3,1.709
6.4,1.712
6.5,1.716
6.6,1.719
6.7,1.722
6.8,1.726
6.9,1.729
7.0,1.732
7.1,1.735
7.2,1.739
7.3,1.742
7.4,1.745
7.5,1.748
7.6,1.752
7.7,1.755
7.9,1.758
8.0,1.762
8.1,1.765
8.2,1.768
8.3,1.771
8.4,1.774
8.6,1.778
8.7,1.781
8.8,1.784
8.9,1.787
9.1,1.791
9.2,1.794
9.3,1.797
9.5,1.801
9.6,1.804
9.7,1.807
9.9,1.810
10.0,1.814
10.1,1.817
10.3,1.820
10.4,1.823
10.5,1.826
10.7,1.830
10.8,1.833
11.0,1.836
11.1,1.839
11.2,1.843
11.4,1.846
11.5,1.849
11.7,1.853
11.8,1.856
12.0,1.860
12.1,1.863
12.3,1.866
12.5,1.869
12.6,1.873
12.8,1.876
12.9,1.879
13.1,1.883
13.2,1.886
13.4,1.890
13.6,1.893
13.7,1.896
13.9,1.900
14.1,1.903
14.2,1.906
14.4,1.910
14.6,1.913
14.8,1.917
14.9,1.920
15.1,1.923
15.3,1.926
15.5,1.930
15.6,1.933
16.0,1.936
16.2,1.940
16.3,1.943
16.5,1.946
16.7,1.950
16.9,1.953
17.1,1.957
17.2,1.960
17.4,1.963
17.6,1.967
17.8,1.970
17.9,1.973
18.1,1.977
18.3,1.980
18.4,1.983
18.7,1.987
18.9,1.990
19.1,1.993
19.3,1.997
19.4,2.000
