最大値 = 448.8,3.482
最小値 = 1.0,1.949
平均値 = 101.16,
単位 = N,mm
データ数 = 477,
記録レート = 0.1,
ファイル作成日時 = 2025/04/01 15:09:10,
コメント = ,
マーク点 ON = ---,---
マーク点 OFF = ---,---
しきい値 = ---,
1st ピーク荷重 = ---,---
2nd ピーク荷重 = ---,---
1.0,1.949
1.0,1.952
1.0,1.956
1.0,1.959
1.0,1.962
1.1,1.965
1.1,1.969
1.1,1.972
1.1,1.975
1.1,1.978
1.2,1.982
1.2,1.985
1.2,1.988
1.2,1.991
1.3,1.994
1.3,1.998
1.3,2.001
1.3,2.004
1.4,2.007
1.4,2.011
1.4,2.014
1.4,2.017
1.5,2.021
1.5,2.024
1.5,2.027
1.6,2.031
1.6,2.034
1.6,2.037
1.6,2.040
1.7,2.044
1.7,2.047
1.7,2.050
1.8,2.054
1.8,2.057
1.8,2.060
1.9,2.064
1.9,2.067
1.9,2.070
2.0,2.074
2.0,2.077
2.0,2.081
2.1,2.084
2.1,2.087
2.2,2.091
2.2,2.094
2.2,2.098
2.3,2.101
2.3,2.104
2.3,2.108
2.4,2.111
2.4,2.115
2.5,2.118
2.5,2.121
2.6,2.125
2.6,2.128
2.6,2.131
2.7,2.134
2.7,2.138
2.8,2.141
2.8,2.144
2.9,2.147
2.9,2.151
3.0,2.154
3.0,2.157
3.1,2.160
3.1,2.164
3.2,2.167
3.2,2.170
3.3,2.173
3.3,2.176
3.4,2.180
3.4,2.183
3.5,2.186
3.5,2.189
3.6,2.193
3.6,2.196
3.7,2.199
3.8,2.202
3.8,2.206
3.9,2.209
3.9,2.212
4.0,2.216
4.1,2.219
4.1,2.222
4.2,2.226
4.3,2.229
4.3,2.232
4.4,2.235
4.5,2.239
4.5,2.242
4.6,2.246
4.7,2.249
4.7,2.252
4.8,2.256
4.9,2.259
5.0,2.262
5.0,2.266
5.1,2.269
5.2,2.272
5.3,2.276
5.3,2.279
5.4,2.283
5.5,2.286
5.6,2.289
5.7,2.293
5.7,2.296
5.8,2.299
5.9,2.303
6.0,2.306
6.1,2.309
6.2,2.313
6.3,2.316
6.4,2.319
6.5,2.323
6.6,2.326
6.7,2.329
6.8,2.333
6.9,2.336
7.0,2.339
7.1,2.342
7.2,2.346
7.3,2.349
7.4,2.352
7.5,2.355
7.6,2.359
7.7,2.362
7.8,2.365
7.9,2.369
8.0,2.372
8.1,2.375
8.3,2.378
8.4,2.381
8.5,2.384
8.6,2.388
8.7,2.391
8.9,2.394
9.0,2.397
9.1,2.401
9.2,2.404
9.4,2.407
9.5,2.411
9.6,2.414
9.8,2.417
9.9,2.421
10.1,2.424
10.2,2.427
10.3,2.430
10.5,2.434
10.6,2.437
10.8,2.440
10.9,2.444
11.1,2.447
11.2,2.451
11.4,2.454
11.6,2.457
11.7,2.461
11.9,2.464
12.0,2.467
12.2,2.471
12.4,2.474
12.5,2.477
