最大値 = 449.2,3.215
最小値 = 1.0,1.190
平均値 = 106.32,
単位 = N,mm
データ数 = 624,
記録レート = 0.1,
ファイル作成日時 = 2025/04/01 15:03:26,
コメント = ,
マーク点 ON = ---,---
マーク点 OFF = ---,---
しきい値 = ---,
1st ピーク荷重 = ---,---
2nd ピーク荷重 = ---,---
1.0,1.190
1.1,1.198
1.2,1.201
1.2,1.204
1.2,1.208
1.2,1.211
1.2,1.214
1.2,1.218
1.3,1.221
1.3,1.224
1.3,1.228
1.3,1.231
1.4,1.234
1.4,1.238
1.4,1.241
1.4,1.244
1.5,1.248
1.5,1.251
1.5,1.254
1.6,1.258
1.6,1.261
1.6,1.265
1.6,1.268
1.7,1.271
1.7,1.275
1.7,1.278
1.8,1.281
1.8,1.285
1.8,1.288
1.9,1.292
1.9,1.295
1.9,1.298
2.0,1.302
2.0,1.305
2.0,1.309
2.1,1.312
2.1,1.315
2.1,1.319
2.2,1.322
2.2,1.326
2.3,1.329
2.3,1.332
2.3,1.335
2.4,1.339
2.4,1.342
2.4,1.345
2.5,1.348
2.5,1.351
2.6,1.355
2.6,1.358
2.7,1.361
2.7,1.365
2.7,1.368
2.8,1.371
2.8,1.374
2.9,1.378
2.9,1.381
3.0,1.384
3.0,1.387
3.1,1.390
3.1,1.394
3.2,1.397
3.2,1.400
3.3,1.404
3.3,1.407
3.4,1.410
3.4,1.414
3.5,1.417
3.5,1.420
3.6,1.423
3.6,1.427
3.7,1.430
3.7,1.433
3.8,1.437
3.8,1.440
3.9,1.443
4.0,1.447
4.0,1.450
4.1,1.454
4.1,1.457
4.2,1.461
4.3,1.464
4.3,1.467
4.4,1.471
4.5,1.474
4.5,1.477
4.6,1.481
4.7,1.484
4.7,1.487
4.8,1.491
4.9,1.494
4.9,1.497
5.0,1.501
5.1,1.504
5.1,1.507
5.2,1.511
5.3,1.514
5.4,1.517
5.4,1.521
5.5,1.524
5.6,1.527
5.7,1.531
5.7,1.534
5.8,1.537
5.9,1.540
6.0,1.544
6.1,1.547
6.1,1.550
6.2,1.554
6.3,1.557
6.4,1.560
6.5,1.563
6.6,1.567
6.7,1.570
6.8,1.573
6.8,1.576
6.9,1.579
7.0,1.583
7.1,1.586
7.2,1.589
7.3,1.592
7.4,1.595
7.5,1.599
7.6,1.602
7.7,1.605
7.8,1.609
7.9,1.612
