最大値 = 448.2,3.449
最小値 = 1.0,1.643
平均値 = 100.70,
単位 = N,mm
データ数 = 559,
記録レート = 0.1,
ファイル作成日時 = 2025/04/01 15:16:37,
コメント = ,
マーク点 ON = ---,---
マーク点 OFF = ---,---
しきい値 = ---,
1st ピーク荷重 = ---,---
2nd ピーク荷重 = ---,---
1.0,1.643
1.0,1.647
1.0,1.650
1.0,1.653
1.0,1.657
1.0,1.660
1.1,1.663
1.1,1.667
1.1,1.670
1.1,1.673
1.1,1.677
1.2,1.680
1.2,1.683
1.2,1.687
1.2,1.690
1.2,1.693
1.3,1.697
1.3,1.700
1.3,1.704
1.3,1.707
1.4,1.710
1.4,1.714
1.4,1.717
1.4,1.720
1.4,1.724
1.5,1.727
1.5,1.730
1.5,1.734
1.5,1.737
1.6,1.740
1.6,1.743
1.6,1.747
1.6,1.750
1.7,1.753
1.7,1.757
1.7,1.760
1.7,1.763
1.8,1.766
1.8,1.770
1.8,1.773
1.9,1.776
1.9,1.780
1.9,1.783
2.0,1.786
2.0,1.789
2.0,1.793
2.0,1.796
2.1,1.799
2.1,1.803
2.1,1.806
2.2,1.809
2.2,1.813
2.2,1.816
2.3,1.819
2.3,1.822
2.3,1.826
2.4,1.829
2.4,1.832
2.4,1.835
2.5,1.839
2.5,1.842
2.5,1.845
2.6,1.849
2.6,1.852
2.7,1.855
2.7,1.859
2.7,1.862
2.8,1.866
2.8,1.869
2.9,1.872
2.9,1.875
2.9,1.879
3.0,1.882
3.0,1.886
3.1,1.889
3.1,1.892
3.2,1.896
3.2,1.899
3.2,1.903
3.3,1.906
3.3,1.909
3.4,1.913
3.4,1.916
3.5,1.919
3.5,1.923
3.6,1.926
3.6,1.929
3.7,1.933
3.7,1.936
3.8,1.939
3.8,1.942
3.9,1.946
3.9,1.949
4.0,1.952
4.0,1.956
4.1,1.959
4.1,1.962
4.2,1.966
4.2,1.969
4.3,1.972
4.3,1.975
4.4,1.978
4.5,1.982
4.5,1.985
4.6,1.988
4.6,1.991
4.7,1.994
4.8,1.998
4.8,2.001
4.9,2.004
4.9,2.007
5.0,2.011
5.1,2.014
5.1,2.017
5.2,2.021
5.3,2.024
5.3,2.027
5.4,2.030
5.5,2.034
5.5,2.037
5.6,2.040
5.7,2.044
5.7,2.047
5.8,2.050
5.9,2.054
6.0,2.057
6.0,2.060
6.1,2.064
6.2,2.067
6.3,2.070
6.4,2.074
6.4,2.077
6.5,2.081
6.6,2.084
6.7,2.087
6.8,2.091
6.8,2.094
6.9,2.097
7.0,2.101
7.1,2.104
7.2,2.108
7.3,2.111
7.4,2.114
7.5,2.118
7.5,2.121
7.6,2.124
7.7,2.128
7.8,2.131
7.9,2.134
8.0,2.138
8.1,2.141
8.2,2.144
8.3,2.147
8.4,2.151
8.5,2.154
8.6,2.157
8.7,2.160
8.8,2.164
8.9,2.167
9.0,2.170
9.2,2.173
9.3,2.176
9.4,2.180
9.5,2.183
9.6,2.186
9.7,2.189
9.8,2.193
9.9,2.196
10.1,2.199
10.2,2.202
10.3,2.206
10.4,2.209
10.5,2.212
10.7,2.216
10.8,2.219
10.9,2.222
11.0,2.226
11.2,2.229
11.3,2.232
11.4,2.235
11.6,2.239
11.7,2.242
11.8,2.246
12.0,2.249
12.1,2.253
12.3,2.256
12.4,2.259
12.5,2.263
12.7,2.266
12.8,2.269
13.0,2.273
13.1,2.276
13.3,2.280
13.4,2.283
13.6,2.287
13.7,2.290
13.9,2.293
14.0,2.297
14.2,2.300
14.3,2.303
14.5,2.307
14.7,2.310
14.8,2.314
15.0,2.317
15.1,2.321
15.3,2.324
15.5,2.327
15.6,2.331
15.8,2.334
16.0,2.337
16.1,2.341
16.3,2.344
16.5,2.347
16.6,2.351
16.8,2.354
17.2,2.357
17.4,2.361
17.5,2.364
17.7,2.367
17.9,2.370
18.2,2.374
18.4,2.377
18.6,2.380
18.9,2.383
19.1,2.386
19.3,2.389
19.4,2.393
19.7,2.396
19.9,2.399
20.1,2.402
20.4,2.406
20.7,2.409
20.9,2.412
21.2,2.416
21.4,2.419
21.7,2.422
21.8,2.425
22.2,2.429
22.3,2.432
22.7,2.435
23.0,2.438
23.1,2.441
23.4,2.445
23.7,2.448
23.9,2.451
24.2,2.455
24.5,2.458
24.7,2.461
25.0,2.464
25.4,2.468
25.6,2.471
25.9,2.474
26.2,2.477
26.5,2.480
26.8,2.484
27.0,2.487
27.4,2.490
27.7,2.494
28.0,2.497
28.3,2.500
28.7,2.503
28.9,2.507
29.3,2.510
29.6,2.513
30.0,2.516
30.2,2.519
30.6,2.523
31.0,2.526
31.4,2.529
31.6,2.532
32.1,2.535
32.5,2.538
32.8,2.541
33.2,2.545
33.6,2.548
34.0,2.551
34.3,2.554
34.7,2.557
35.1,2.560
35.5,2.563
35.9,2.567
36.3,2.570
36.8,2.573
37.2,2.576
37.6,2.579
38.0,2.582
38.5,2.585
38.9,2.588
39.3,2.591
39.9,2.595
40.3,2.598
40.7,2.601
41.2,2.604
41.8,2.607
42.2,2.610
42.7,2.614
43.3,2.617
43.7,2.620
44.2,2.623
44.7,2.626
45.2,2.629
45.7,2.633
46.3,2.636
46.8,2.639
47.4,2.642
48.0,2.645
48.5,2.649
49.0,2.652
49.7,2.655
50.1,2.658
50.8,2.662
51.3,2.665
51.9,2.668
52.5,2.671
53.2,2.674
53.7,2.678
54.4,2.681
55.0,2.684
55.7,2.687
56.3,2.691
57.0,2.694
57.7,2.697
58.3,2.700
59.0,2.704
59.6,2.707
60.3,2.710
61.1,2.713
61.7,2.717
62.5,2.720
63.1,2.723
63.9,2.726
64.6,2.729
65.4,2.733
66.1,2.736
