最大値 = 449.8,3.489
最小値 = 1.0,2.011
平均値 = 101.48,
単位 = N,mm
データ数 = 460,
記録レート = 0.1,
ファイル作成日時 = 2025/04/01 15:10:17,
コメント = ,
マーク点 ON = ---,---
マーク点 OFF = ---,---
しきい値 = ---,
1st ピーク荷重 = ---,---
2nd ピーク荷重 = ---,---
1.0,2.011
1.0,2.014
1.0,2.018
1.0,2.021
1.0,2.024
1.1,2.027
1.1,2.031
1.1,2.034
1.1,2.037
1.2,2.041
1.2,2.044
1.2,2.047
1.2,2.051
1.2,2.054
1.3,2.058
1.3,2.061
1.3,2.064
1.4,2.067
1.4,2.071
1.4,2.074
1.4,2.078
1.5,2.081
1.5,2.084
1.5,2.088
1.6,2.091
1.6,2.095
1.6,2.098
1.7,2.101
1.7,2.105
1.7,2.108
1.7,2.112
1.8,2.115
1.8,2.118
1.8,2.122
1.9,2.125
1.9,2.128
2.0,2.132
2.0,2.135
2.0,2.138
2.1,2.141
2.1,2.145
2.1,2.148
2.2,2.151
2.2,2.154
2.3,2.158
2.3,2.161
2.3,2.164
2.4,2.167
2.4,2.171
2.5,2.174
2.5,2.177
2.5,2.180
2.6,2.183
2.6,2.187
2.7,2.190
2.7,2.193
2.8,2.196
2.8,2.200
2.9,2.203
2.9,2.206
3.0,2.210
3.0,2.213
3.1,2.216
3.1,2.219
3.2,2.223
3.2,2.226
3.3,2.229
3.3,2.233
3.4,2.236
3.4,2.239
3.5,2.243
3.6,2.246
3.6,2.249
3.7,2.253
3.7,2.256
3.8,2.260
3.9,2.263
3.9,2.266
4.0,2.270
4.1,2.273
4.1,2.276
4.2,2.280
4.3,2.283
4.3,2.286
4.4,2.290
4.5,2.293
4.5,2.296
4.6,2.300
4.7,2.303
4.8,2.306
4.8,2.310
4.9,2.313
5.0,2.316
5.1,2.320
5.1,2.323
5.2,2.326
5.3,2.330
5.4,2.333
5.5,2.336
5.5,2.339
5.6,2.343
5.7,2.346
5.8,2.349
5.9,2.352
6.0,2.356
6.1,2.359
6.2,2.362
6.3,2.365
6.4,2.369
6.5,2.372
6.6,2.375
6.7,2.378
6.8,2.381
6.9,2.385
7.0,2.388
7.1,2.391
7.2,2.394
7.3,2.398
7.4,2.401
7.5,2.404
7.6,2.408
7.8,2.411
7.9,2.414
8.0,2.417
8.1,2.421
8.2,2.424
8.3,2.427
8.5,2.431
8.6,2.434
8.7,2.437
8.9,2.441
9.0,2.444
9.1,2.447
9.3,2.451
9.4,2.454
9.5,2.457
9.7,2.461
9.8,2.464
10.0,2.467
10.1,2.471
10.2,2.474
10.4,2.477
10.5,2.480
10.7,2.484
10.8,2.487
11.0,2.490
11.2,2.494
11.3,2.497
11.5,2.501
11.6,2.504
11.8,2.507
12.0,2.511
12.1,2.514
12.3,2.518
12.5,2.521
12.6,2.524
12.8,2.528
13.0,2.531
13.1,2.534
13.3,2.538
13.5,2.541
13.8,2.544
14.0,2.548
14.2,2.551
14.3,2.554
14.5,2.558
14.7,2.561
15.0,2.565
15.2,2.568
15.3,2.571
15.5,2.574
15.8,2.578
16.0,2.581
16.2,2.584
16.5,2.587
16.7,2.590
16.9,2.594
17.2,2.597
17.4,2.600
17.7,2.603
18.0,2.607
18.3,2.610
18.5,2.613
18.7,2.616
19.1,2.619
19.3,2.622
19.5,2.626
19.9,2.629
20.1,2.632
20.4,2.635
20.7,2.638
21.1,2.642
21.3,2.645
21.7,2.648
21.9,2.651
22.2,2.655
22.6,2.658
22.8,2.661
23.1,2.665
23.5,2.668
23.7,2.671
24.0,2.674
24.5,2.678
24.7,2.681
25.1,2.684
25.5,2.687
25.8,2.691
26.2,2.694
26.6,2.697
26.9,2.700
27.3,2.704
27.7,2.707
28.1,2.710
28.5,2.713
28.9,2.717
29.3,2.720
29.8,2.723
30.2,2.726
30.6,2.729
31.0,2.732
31.5,2.736
31.9,2.739
32.3,2.742
32.8,2.745
33.3,2.748
33.8,2.751
34.3,2.755
34.7,2.758
35.2,2.761
35.8,2.764
36.3,2.767
36.7,2.770
37.3,2.773
37.8,2.776
38.3,2.779
38.9,2.782
39.4,2.785
39.9,2.788
40.6,2.792
41.2,2.795
41.7,2.798
42.4,2.801
43.0,2.804
43.6,2.807
44.2,2.810
44.9,2.813
45.5,2.817
46.1,2.820
46.8,2.823
47.5,2.826
48.1,2.829
48.8,2.832
49.6,2.836
50.2,2.839
51.0,2.842
51.7,2.845
52.4,2.849
53.2,2.852
54.0,2.855
54.8,2.858
55.5,2.861
56.4,2.865
57.1,2.868
57.9,2.871
58.7,2.874
59.6,2.878
60.5,2.881
61.3,2.884
62.2,2.887
63.1,2.891
64.0,2.894
64.8,2.897
65.8,2.901
66.7,2.904
67.6,2.907
68.5,2.910
69.5,2.914
70.4,2.917
71.4,2.920
72.4,2.923
73.4,2.926
74.4,2.929
75.5,2.933
76.4,2.936
77.5,2.939
78.6,2.942
79.7,2.945
80.7,2.948
81.9,2.951
83.0,2.955
84.0,2.958
85.1,2.961
86.3,2.964
87.4,2.967
88.5,2.970
89.7,2.973
90.8,2.976
92.0,2.979
93.3,2.982
94.5,2.985
95.7,2.988
97.0,2.992
98.2,2.995
99.5,2.998
100.8,3.001
102.1,3.004
103.4,3.007
104.8,3.010
106.1,3.013
107.3,3.016
108.8,3.020
110.1,3.023
111.5,3.026
112.9,3.029
114.3,3.032
115.9,3.035
117.2,3.039
118.7,3.042
120.2,3.045
121.6,3.048
123.1,3.051
124.6,3.055
126.2,3.058
127.8,3.061
129.2,3.064
130.8,3.068
132.4,3.071
133.9,3.074
135.5,3.077
137.3,3.080
138.9,3.083
140.5,3.087
142.2,3.090
143.9,3.093
145.6,3.096
147.4,3.099
149.0,3.103
150.8,3.106
152.7,3.109
154.4,3.112
156.1,3.115
158.0,3.118
159.8,3.122
161.6,3.125
163.6,3.128
165.4,3.131
167.3,3.134
169.2,3.137
171.1,3.140
173.0,3.143
174.9,3.147
176.9,3.150
178.7,3.153
180.7,3.156
182.7,3.159
184.7,3.162
186.8,3.165
188.8,3.168
190.7,3.171
192.9,3.174
195.0,3.178
197.0,3.181
199.1,3.184
201.2,3.187
203.3,3.190
205.5,3.193
207.6,3.196
209.7,3.199
211.8,3.202
214.0,3.205
216.1,3.208
218.4,3.212
220.6,3.215
222.8,3.218
225.1,3.221
227.5,3.224
229.7,3.227
231.9,3.231
234.4,3.234
236.6,3.237
238.9,3.240
241.3,3.243
243.6,3.246
245.9,3.250
248.4,3.253
250.7,3.256
253.0,3.259
255.4,3.262
257.9,3.265
260.3,3.269
262.8,3.272
265.2,3.275
267.6,3.278
270.1,3.281
272.6,3.285
275.0,3.288
277.6,3.291
280.1,3.294
282.6,3.297
285.0,3.301
287.7,3.304
290.0,3.307
292.6,3.310
295.2,3.313
297.7,3.316
300.4,3.319
303.0,3.323
305.5,3.326
308.2,3.329
310.8,3.332
313.4,3.335
316.1,3.338
318.7,3.341
321.2,3.345
324.0,3.348
326.7,3.351
329.3,3.354
332.0,3.357
334.7,3.360
337.3,3.363
340.0,3.366
342.7,3.370
345.4,3.373
348.1,3.376
350.8,3.379
353.5,3.382
