0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34
200g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.737967171,0.588437653,0.729468373,0.745841664,0.983053147,0.548150466,0.735228607,0.490749291,1.046353099,0.622356791,0.872549728,0.579074069,0.762015349,0.546597795,0.768996184,0.875032716,0.582722192,0.796219343,0.519604645,0.378017257,0.656985227,0.415288303,0.462371336,0.415033594,0.393890172,0.337075171,0.550701834,0.685647905,0.318728232,0.402418775,0.353773134,0.405484069,0.369070177,0.35221427,0.576867913
3662.254057,5643.225453,3736.810025,3595.78189,2324.704096,6605.957743,3685.951223,8727.307341,2124.318673,5026.472909,2782.982353,5841.076235,3466.548428,6649.678863,3413.595241,2770.709333,5762.364681,3221.680467,7514.282726,23630.18498,4521.932757,15103.35597,10374.31759,15140.6928,19049.90505,62212.93592,6535.349873,4175.053519,231858.837,17253.05387,37344.57691,16687.3352,27334.76701,38792.19944,5889.728132
500g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.92348304,0.759134428,0.9277951,0.862767846,1.201412636,0.793038058,0.921879054,0.7694767,1.413630125,0.787669472,1.004989159,0.666567939,0.939216562,0.787207217,0.609053427,1.055987602,1.001101972,1.010831578,0.661254111,0.446202081,0.797795174,0.608353723,0.553373164,0.418457189,0.526384311,0.355838085,0.703704702,0.638845797,0.346691132,0.418739186,0.389777474,0.64148601,0.412370842,0.338224478,0.685944416
2551.174602,3488.88366,2533.310189,2832.409354,1753.966535,3242.986652,2557.884205,3410.009734,1416.083279,3279.588229,2251.117466,4399.720983,2487.179221,3282.778425,5251.580552,2096.809135,2263.815898,2232.297522,4466.661817,11624.26092,3211.229924,5263.979761,6463.021707,14653.7779,7276.651879,35585.49641,3982.591972,4772.892945,44968.26462,14615.06368,20057.22112,4734.647163,15542.36232,59486.40797,4171.742995
1kg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.097623283,0.808961054,1.033156996,0.965534364,1.336457686,0.91206937,1.117982356,0.940151702,1.526748163,0.874971468,1.040455405,0.714060155,0.988261911,0.832780071,0.892055853,1.090219335,1.061267551,0.941398852,0.656197667,0.45969143,0.781022751,0.647242301,0.630534622,0.474604834,0.628900673,0.349503501,0.755839038,0.717906579,0.338922398,0.468460074,0.376548066,0.645147868,0.416921671,0.375718957,0.82085927
1985.684532,3139.078982,2163.190552,2387.020615,1522.75689,2599.699433,1935.526241,2483.476514,1284.216801,2771.01077,2141.517503,3880.016412,2306.798555,2995.506331,2689.39619,2004.576255,2082.03331,2478.555522,4532.279406,10562.56275,3326.064669,4653.350715,4897.426823,9593.810697,4922.678087,41596.1171,3514.787719,3843.248871,57944.31811,9970.594794,24168.0363,4682.605377,14868.23435,24482.51015,3065.680613
1.0976232826362484,0.8089610541727673,1.0331569957686884,0.9655343641231592,1.3364576857490866,0.9120693697478991,1.117982356241234,0.9401517024320458,1.5267481627296589,0.8749714676258992,1.0404554050632913,0.7140601550387597,0.9882619113573406,0.8327800710227271,0.8920558526603001,1.090219335071708,1.061267551319648,0.9413988519637463,0.6561976674937966,0.4596914303329223,0.7810227506426735,0.6472423007856342,0.6305346216530849,0.4746048344370861,0.6289006732891833,0.34950350053361795,0.75583903803132,0.7179065786452352,0.33892239810426544,0.46846007407407403,0.3765480659025788,0.6451478684210527,0.4169216714697407,0.37571895652173914,0.8208592704402518
1985.6845316055837,3139.078981947084,2163.190552338996,2387.0206153474987,1522.7568904998973,2599.699432509589,1935.526240642773,2483.476513651195,1284.2168013611367,2771.0107700105277,2141.5175028654785,3880.01641159794,2306.7985551173338,2995.5063313701976,2689.396189772759,2004.5762546573787,2082.0333100672106,2478.5555218805143,4532.279406071558,10562.562746419931,3326.064669277613,4653.350714823782,4897.426822566846,9593.81069696045,4922.678086507073,41596.117103832046,3514.7877188079087,3843.248870729561,57944.31810860273,9970.594793796645,24168.036302659784,4682.605376986464,14868.234351850777,24482.510153281797,3065.680612736659
