Pressure,Resistance
0.16,18159.499214089145
0.3538775510204082,10973.82704666946
0.5477551020408163,6960.632701696959
0.7416326530612244,5631.2497316457875
0.9355102040816327,5009.773799542621
1.1293877551020408,4596.843511537649
1.3232653061224489,4188.887457164719
1.5171428571428571,3886.1724059264593
1.7110204081632652,3665.657379762822
1.9048979591836732,3518.747771100467
2.0987755102040815,3384.9374242057493
2.29265306122449,3252.3232827474076
2.486530612244898,3132.461990495955
2.6804081632653065,3022.7242549518523
2.874285714285714,2914.434849426878
3.0681632653061226,2802.685939030243
3.2620408163265306,2698.1836750357384
3.4559183673469387,2624.1090459204993
3.649795918367347,2565.5168651348754
3.843673469387755,2518.808326812227
4.037551020408163,2476.3149517252355
4.231428571428571,2434.020052170655
4.42530612244898,2390.6823046844106
4.619183673469387,2348.094431561696
4.813061224489796,2307.806423022034
5.006938775510204,2269.6613628782966
5.200816326530612,2236.22699501694
5.3946938775510205,2208.090057717379
5.58857142857143,2182.8368122876595
5.782448979591837,2159.9901977262552
5.976326530612245,2137.5253338984003
6.170204081632652,2113.5441914562093
6.364081632653061,2089.5830754343365
6.5579591836734705,2067.0413514187167
6.751836734693877,2046.5942785356767
6.945714285714286,2026.8631746690344
7.139591836734692,2007.8504078200906
7.333469387755102,1987.886936070976
7.527346938775511,1967.7562651689307
7.721224489795918,1948.3302095191045
7.915102040816326,1931.768168832977
8.108979591836734,1915.3391184544487
8.302857142857142,1901.8160794085616
8.496734693877551,1889.5049794198496
8.69061224489796,1877.2574487021946
8.884489795918368,1865.0601001428074
9.078367346938775,1853.6713165453318
9.272244897959183,1842.7097106332683
9.466122448979592,1831.7481047212048
9.66,1820.7864988091412
