Pressure,Resistance
0.17,48148.787625915975
0.36673469387755103,43401.126928580874
0.563469387755102,36887.14435830012
0.7602040816326531,30589.82208303797
0.9569387755102041,25989.42244348909
1.153673469387755,22537.37502581649
1.350408163265306,20000.51473763982
1.5471428571428572,18341.100242386397
1.743877551020408,16590.329091964202
1.9406122448979588,15393.445218812738
2.13734693877551,14674.99223413689
2.3340816326530613,13785.307003545764
2.530816326530612,13067.065372389543
2.7275510204081628,12618.932642718195
2.9242857142857144,12177.24383898399
3.121020408163265,11769.884507170753
3.3177551020408163,11480.23713462104
3.5144897959183674,11180.134046422712
3.7112244897959186,10868.807783258517
3.9079591836734693,10627.388018384336
4.10469387755102,10417.289820622587
4.301428571428572,10219.046246103304
4.498163265306123,10048.43230338216
4.694897959183673,9878.02642620797
4.891632653061224,9720.845213664443
5.088367346938775,9592.735501565408
5.2851020408163265,9482.311275590999
5.481836734693878,9387.90411605172
5.678571428571428,9288.516983289175
5.875306122448979,9175.103256744243
6.07204081632653,9062.194695097272
6.268775510204082,8961.94331388588
6.465510204081633,8881.071936011766
6.662244897959184,8795.312122841566
6.858979591836735,8729.612950240815
7.055714285714285,8682.30657479266
7.252448979591836,8634.320947046106
7.4491836734693875,8585.981236557649
7.6459183673469395,8539.211613609166
7.84265306122449,8494.092901040474
8.039387755102041,8446.04471415834
8.236122448979591,8397.670529220777
8.432857142857143,8351.803858963583
8.629591836734694,8312.584665505057
8.826326530612246,8273.363383258331
9.023061224489796,8233.487957338157
9.219795918367346,8195.155929408013
9.416530612244898,8158.9933663712045
9.613265306122448,8122.830803334397
9.81,8086.668240297589
