Pressure,Resistance
0.15,98714.97690996506
0.34510204081632656,76167.08272683951
0.5402040816326531,63582.059075717574
0.7353061224489797,52242.64516653787
0.9304081632653062,47954.175136685335
1.1255102040816327,41205.915296485364
1.3206122448979591,37853.90284384118
1.5157142857142858,36065.510243790326
1.7108163265306124,34087.11712808601
1.905918367346939,32141.417842144398
2.1010204081632655,30712.104727649756
2.2961224489795917,29622.31612000136
2.4912244897959184,28740.43364970943
2.686326530612245,28023.549861306343
2.8814285714285712,27262.67692694845
3.076530612244898,26633.008751620877
3.2716326530612245,25944.3993029681
3.466734693877551,25427.915740973272
3.661836734693878,24960.631178458814
3.8569387755102036,24548.641477550293
4.052040816326531,24158.47033410832
4.247142857142857,23782.892543374608
4.442244897959184,23440.681563341186
4.637346938775511,23137.71746271604
4.832448979591837,22882.233825085743
5.027551020408164,22657.244337250173
5.222653061224491,22448.7501047313
5.417755102040817,22257.789462655914
5.612857142857142,22078.67027665554
5.8079591836734705,21912.093547967717
6.003061224489795,21738.539270926864
6.198163265306124,21545.25575699694
6.393265306122449,21314.23707303537
6.588367346938777,21076.120670194217
6.783469387755102,20846.662226528748
6.97857142857143,20732.69588551125
7.173673469387755,20649.59358715398
7.368775510204082,20576.261881791786
7.563877551020409,20388.023722461716
7.758979591836735,20168.330681836233
7.954081632653062,19978.79773264217
8.149183673469388,19897.415319782183
8.344285714285714,19831.107665857344
8.539387755102041,19749.42509725842
8.734489795918368,19700.666564812494
8.929591836734694,19703.828735426807
9.124693877551021,19708.05996166352
9.319795918367348,19710.237841301234
9.514897959183674,19712.41572093895
9.71,19714.593600576667
