Pressure,Resistance
0.16,32682.911042700685
0.36040816326530606,18697.552735248504
0.5608163265306123,12795.233208227151
0.7612244897959185,10437.70712039851
0.9616326530612246,8987.129768412056
1.1620408163265306,8020.182044406688
1.3624489795918369,7190.508817885481
1.562857142857143,6580.426745179039
1.763265306122449,6043.525528743245
1.963673469387755,5602.5892639950425
2.1640816326530614,5215.134655637198
2.3644897959183675,4873.244046687702
2.564897959183674,4527.397387503624
2.76530612244898,4220.719891482707
2.965714285714286,4000.735796820678
3.1661224489795923,3822.656836553404
3.366530612244899,3681.4677721379126
3.5669387755102044,3564.8708695594128
3.7673469387755105,3478.150930966358
3.9677551020408166,3406.011658368636
4.168163265306123,3342.74195038393
4.368571428571429,3290.0355920184834
4.568979591836735,3243.9827393875953
4.769387755102041,3206.3974014799187
4.969795918367348,3173.0302856145695
5.1702040816326535,3140.2783193971386
5.37061224489796,3107.538353133837
5.571020408163267,3075.9072250046174
5.771428571428572,3049.36902351646
5.971836734693878,3024.6061205289193
6.172244897959184,3003.248439433895
6.37265306122449,2982.823099637442
6.573061224489796,2962.458401020038
6.773469387755103,2944.5308421267277
6.973877551020409,2927.0358868199146
7.174285714285715,2909.8560958907224
7.374693877551021,2896.659476053184
7.575102040816328,2883.512679992194
7.775510204081633,2870.4353718138477
7.97591836734694,2860.399642159065
8.176326530612245,2850.5429135777554
8.376734693877552,2840.686184996446
8.577142857142858,2832.642374979521
8.777551020408165,2825.8037611342334
8.97795918367347,2818.965147288947
9.178367346938776,2812.356165324231
9.378775510204083,2806.5272779808515
9.57918367346939,2800.736653719057
9.779591836734696,2794.946029457262
9.98,2789.1554051954668
