Pressure,Resistance
0.16,137565.26933143384
0.3563265306122449,129110.08043099845
0.5526530612244898,118647.08330776967
0.7489795918367347,112665.74187808017
0.9453061224489797,107209.16567500553
1.1416326530612244,101027.11803019764
1.3379591836734692,95956.89070768013
1.5342857142857145,96041.36626486016
1.7306122448979593,86293.2820506648
1.926938775510204,76303.51979285975
2.123265306122449,68664.91188327898
2.319591836734694,63577.53398087687
2.5159183673469387,59650.03994310738
2.712244897959183,56867.16712898075
2.908571428571429,55474.75996989757
3.1048979591836736,54471.18479006927
3.3012244897959184,52878.359863059035
3.4975510204081632,51079.28984665393
3.693877551020408,49258.722386924615
3.8902040816326533,47375.8278835389
4.086530612244898,45803.03197453911
4.282857142857143,44660.46578399587
4.479183673469388,43387.58987535656
4.6755102040816325,41935.65469523505
4.871836734693877,40505.7029102702
5.068163265306122,39299.075090988285
5.264489795918367,38274.06145999481
5.460816326530613,37278.92921840067
5.6571428571428575,36497.78029000893
5.853469387755102,35823.53348098957
6.049795918367347,35274.53195826732
6.246122448979592,34737.60054199069
6.442448979591837,34226.68171214396
6.6387755102040815,33839.52781832932
6.835102040816326,33453.49988040361
7.031428571428571,33117.70236889831
7.227755102040816,32817.93018055553
7.424081632653061,32519.24416642093
7.6204081632653065,32337.578254851716
7.816734693877552,32170.6599111392
8.013061224489796,31997.452642756514
8.20938775510204,31820.66918274557
8.405714285714286,31646.799918871435
8.60204081632653,31461.490654311125
8.798367346938775,31247.937012163817
8.99469387755102,31038.018792532766
9.191020408163265,30829.21280045663
9.38734693877551,30622.8730520892
9.583673469387755,30416.533303721768
9.78,30210.19355535434
