Pressure,Resistance
,
0.3395918367346938,6438.773774883557
0.5291836734693877,5173.571282207909
0.7187755102040816,4353.096342047105
0.9083673469387753,3816.771315779837
1.0979591836734692,3494.4070042500716
1.287551020408163,3242.692173861796
1.4771428571428569,3002.5239748787535
1.6667346938775507,2813.7179332376004
1.8563265306122443,2666.5888844583606
2.0459183673469385,2538.127686237262
2.235510204081632,2430.342118488022
2.425102040816326,2363.312515121162
2.61469387755102,2303.3597124768144
2.804285714285714,2259.3484992441067
2.9938775510204074,2224.312546538593
3.1834693877551015,2185.7432679827084
3.3730612244897955,2148.981196131937
3.562653061224489,2116.2046403458685
3.752244897959183,2081.2598067177573
3.941836734693877,2044.6318679032636
4.131428571428571,2010.614866604934
4.321020408163265,1981.2942166276887
4.510612244897959,1956.42760445704
4.700204081632653,1935.8236512527303
4.889795918367347,1915.8329449557752
5.07938775510204,1897.2733762924474
5.268979591836734,1880.4483260078357
5.458571428571428,1863.506961617056
5.648163265306121,1848.9633895511317
5.837755102040815,1835.1447975223243
6.027346938775509,1823.980662682766
6.2169387755102035,1814.8949062314039
6.4065306122448975,1806.4594543061137
6.5961224489795915,1797.714686488913
6.785714285714285,1788.646564820694
6.97530612244898,1780.411952006452
7.164897959183673,1773.903826403157
7.354489795918366,1767.5405208257362
7.54408163265306,1761.8769364615412
7.733673469387754,1756.383805608859
7.923265306122448,1751.399987309571
8.112857142857141,1746.0516652123522
8.302448979591835,1740.48425898555
8.49204081632653,1735.0155016131466
8.681632653061223,1729.6530598122336
8.871224489795917,1725.4310062069892
9.060816326530611,1722.2058112189368
9.250408163265305,1718.980616230884
9.44,1715.7554212428313
