Pressure,Resistance
0.15,6490.31734893733
0.34714285714285714,4105.290771128838
0.5442857142857143,2696.0998846113193
0.7414285714285714,2249.210484499932
0.9385714285714286,2024.8384771191159
1.1357142857142857,1889.2234742578967
1.3328571428571427,1792.4493436662005
1.53,1713.474506560624
1.727142857142857,1656.875112575471
1.9242857142857142,1615.430387521399
2.1214285714285714,1575.4495610554561
2.3185714285714285,1544.1539816475845
2.5157142857142856,1518.7235555008847
2.7128571428571426,1497.0246344935852
2.91,1476.4301341241262
3.107142857142857,1457.0531732831294
3.304285714285714,1437.5882376582729
3.5014285714285713,1420.316939941945
3.6985714285714284,1406.2127911464693
3.895714285714286,1394.5447590370943
4.092857142857143,1385.287621618736
4.29,1376.6593362768865
4.4871428571428575,1367.7845799611214
4.684285714285715,1358.9283402784029
4.881428571428572,1349.7589499988665
5.078571428571429,1341.10192326187
5.275714285714286,1332.8192373903419
5.472857142857143,1325.523525045373
5.670000000000001,1318.4317761206937
5.8671428571428565,1312.921625666865
6.064285714285714,1307.8267960104408
6.261428571428572,1303.9079299949442
6.458571428571429,1300.520496292536
6.655714285714287,1296.694746547387
6.852857142857143,1293.3587898382757
7.050000000000001,1290.6391674053993
7.247142857142857,1288.3351017343352
7.444285714285715,1286.6159829898097
7.641428571428572,1285.0902853741425
7.83857142857143,1284.039794120568
8.035714285714286,1282.9895307908957
8.232857142857144,1281.950055303925
8.43,1281.3304527158018
8.627142857142857,1280.758686368503
8.824285714285715,1280.1835291661112
9.021428571428572,1279.7435358829973
9.21857142857143,1279.3216744470237
9.415714285714285,1278.9362087989678
9.612857142857143,1278.550743150912
9.81,1278.1652775028563
