Pressure,Resistance
0.16,40511.3175273572
0.35489795918367345,15343.268001860395
0.549795918367347,11727.337840389271
0.7446938775510205,9836.096872065706
0.9395918367346939,8796.216616928557
1.1344897959183673,8075.883422594285
1.3293877551020408,7455.544021036944
1.5242857142857142,6874.1930952865905
1.7191836734693877,6421.3625259294995
1.9140816326530612,6082.094472215096
2.108979591836735,5763.712165902997
2.3038775510204084,5517.254530192261
2.498775510204082,5341.926133082477
2.6936734693877553,5207.68560041878
2.8885714285714292,5088.897848049987
3.0834693877551023,4961.013833833081
3.2783673469387757,4789.553634369665
3.473265306122449,4564.28806612638
3.6681632653061222,4364.528577189499
3.863061224489796,4183.532535125277
4.05795918367347,4048.3341132274413
4.252857142857144,3948.6479409942076
4.447755102040817,3858.572533037299
4.64265306122449,3767.6116286998804
4.8375510204081635,3682.0660424746243
5.0324489795918375,3603.8617295327335
5.2273469387755105,3537.907182803972
5.422244897959184,3484.9473306189393
5.6171428571428565,3435.4015898053017
5.812040816326532,3401.9453169522017
6.006938775510204,3371.417125372862
6.201836734693877,3342.4964161893113
6.396734693877551,3319.3532665245802
6.591632653061225,3297.056636544026
6.786530612244898,3275.355408795429
6.98142857142857,3255.0850276100005
7.176326530612246,3234.7026311994055
7.371224489795918,3215.498490613136
7.566122448979592,3196.4056119566617
7.761020408163265,3178.377596432371
7.955918367346939,3164.5979584414813
8.150816326530613,3150.8183204505913
8.345714285714287,3137.7802195530935
8.54061224489796,3130.123401379888
8.735510204081633,3122.563866958657
8.930408163265307,3115.8117996444857
9.125306122448979,3110.1538599054234
9.320204081632653,3104.649338253033
9.515102040816327,3099.1448166006426
9.71,3093.640294948252
