Pressure,Resistance
0.17,6928.545460920238
0.3691836734693877,5020.943580614267
0.5683673469387756,4395.769594076675
0.7675510204081634,3806.602669469156
0.9667346938775511,2940.7409749639805
1.1659183673469387,2519.228951409334
1.3651020408163266,2293.1649700396606
1.5642857142857143,2146.116335804841
1.7634693877551022,2023.8880245133726
1.9626530612244897,1899.8945502908402
2.1618367346938774,1812.6460633799936
2.3610204081632653,1738.8235667791735
2.5602040816326532,1675.5799831686156
2.759387755102041,1625.0694834536127
2.9585714285714286,1586.6396149579675
3.157755102040816,1558.0706673753218
3.3569387755102036,1534.5356900261531
3.556122448979592,1510.160348976831
3.7553061224489794,1484.1338810674408
3.954489795918368,1457.4036595742639
4.153673469387755,1431.868571639184
4.352857142857143,1409.67442872478
4.552040816326531,1390.7118651848816
4.751224489795918,1373.7077904194828
4.9504081632653065,1359.8276254592301
5.149591836734694,1347.0049881754521
5.3487755102040815,1334.8603186096977
5.547959183673469,1323.7046243024204
5.747142857142857,1313.2244502113792
5.946326530612244,1303.1940912439804
6.145510204081632,1293.2269105702346
6.344693877551021,1284.1849060827274
6.543877551020408,1275.6152133185853
6.743061224489796,1267.5236955462476
6.942244897959184,1260.3840846980393
7.141428571428572,1253.7573582805417
7.340612244897959,1247.5955085448259
7.539795918367347,1241.8564487047304
7.738979591836735,1236.581541121079
7.938163265306122,1231.9353322268028
8.13734693877551,1228.2387419332783
8.336530612244898,1225.2326613599191
8.535714285714286,1222.4784608247835
8.734897959183673,1220.6480150456991
8.934081632653061,1219.5769139724405
9.13326530612245,1218.9521355471677
9.332448979591836,1218.8683311221782
9.531632653061225,1218.9503674549733
9.730816326530613,1219.032403787768
9.93,1219.1144401205631
