Pressure,Resistance
,
0.3485714285714286,68541.04475374395
0.5471428571428572,52023.549480920665
0.7457142857142859,46448.49082208721
0.9442857142857144,32156.356770712544
1.142857142857143,22211.084783627884
1.3414285714285714,17361.165676116983
1.54,12055.003776911772
1.7385714285714287,9547.805794825561
1.937142857142857,8489.246553102736
2.135714285714286,7765.7955691878815
2.3342857142857145,7240.802008360876
2.532857142857143,6849.46031987825
2.7314285714285718,6541.393471059656
2.93,6221.901843527413
3.1285714285714286,5927.163305152589
3.327142857142858,5687.454603413543
3.5257142857142854,5516.911955827191
3.7242857142857146,5362.107030969307
3.922857142857143,5230.339483717437
4.121428571428572,5108.690588786645
4.320000000000001,5007.737651078105
4.51857142857143,4914.618209407711
4.717142857142858,4810.479326368459
4.915714285714286,4682.429710660783
5.114285714285715,4520.194473468858
5.312857142857144,4355.517065523317
5.511428571428572,4226.283638298389
5.710000000000001,4112.395796156413
5.90857142857143,3998.8385930517998
6.1071428571428585,3882.2741477042764
6.305714285714287,3765.5311317086052
6.504285714285715,3649.9164755646702
6.702857142857144,3545.3888030257117
6.901428571428572,3448.45107661863
7.100000000000001,3357.991005847687
7.298571428571431,3284.852894762714
7.497142857142858,3214.762267746803
7.695714285714286,3153.291875505223
7.894285714285716,3099.5237813262083
8.092857142857143,3046.0602516922336
8.291428571428572,2997.067062865452
8.490000000000002,2954.6224913941574
8.68857142857143,2913.6734650703206
8.887142857142859,2879.895575178773
9.085714285714287,2851.9660784240164
9.284285714285716,2824.732734170926
9.482857142857144,2797.710454528815
9.681428571428572,2770.688174886703
9.88,2743.665895244592
