Pressure,Resistance
,
0.34714285714285714,110435.99231061242
0.5442857142857143,34345.543979383976
0.7414285714285714,26211.76391425106
0.9385714285714286,21809.232217260418
1.1357142857142857,17454.277335192743
1.3328571428571427,13898.26334572047
1.53,12097.953132052107
1.727142857142857,10478.103663844497
1.9242857142857142,9087.018430531878
2.1214285714285714,8285.801924979052
2.3185714285714285,7626.824091817803
2.5157142857142856,7098.121128415066
2.7128571428571426,6722.523392527823
2.91,6517.670621534125
3.107142857142857,6395.134196944502
3.304285714285714,6256.381391867598
3.5014285714285713,6105.765064342083
3.6985714285714284,5967.525100216898
3.895714285714286,5877.377155410702
4.092857142857143,5798.624576641535
4.29,5719.654341223223
4.4871428571428575,5617.1609932158835
4.684285714285715,5517.955362998836
4.881428571428572,5418.935637817473
5.078571428571429,5318.649433796243
5.275714285714286,5227.495009038793
5.472857142857143,5138.3736339644465
5.670000000000001,5055.211503027948
5.8671428571428565,4970.666681162803
6.064285714285714,4885.914973259944
6.261428571428572,4798.452178049912
6.458571428571429,4708.666201985853
6.655714285714287,4620.546292154485
6.852857142857143,4538.331587805292
7.050000000000001,4460.04177547469
7.247142857142857,4402.38177108419
7.444285714285715,4350.904193838102
7.641428571428572,4309.228121033847
7.83857142857143,4279.391314946817
8.035714285714286,4250.425448528932
8.232857142857144,4220.785914856569
8.43,4183.447846843766
8.627142857142857,4145.399994556769
8.824285714285715,4109.173890236348
9.021428571428572,4080.808640828053
9.21857142857143,4052.618819103244
9.415714285714285,4024.228383571675
9.612857142857143,3995.837948040104
9.81,3967.447512508535
