0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34
0.978708239,0.75363555,0.67183884,0.670169475,0.704203202,0.621083942,0.682925157,0.651635029,0.671864241,0.756851101,0.680452194,0.734232402,0.62777581,0.560653262,0.736702442,0.468867227,0.563141195,0.483404295,0.46138883,0.596270357,0.627026457,0.506960335,0.494043959,0.554685507,0.596884204,0.516378995,0.602438654,0.536595187,0.603963375,0.521287597,0.716804267,0.662578338,0.681352724,0.761894427,0.765204183
2339.854091,3532.324337,4335.274094,4355.480038,3977.529992,5047.172591,4205.700185,4593.165795,4334.968088,3506.791364,4233.927834,3694.647766,4940.21375,6273.796641,3673.159945,9944.715886,6211.645207,9101.288863,10442.54778,5487.733634,4951.965032,8001.627616,8569.35878,6428.072372,5475.90908,7632.878312,5371.185892,6945.830057,5343.135933,7453.857864,3853.714322,4449.790044,4223.604965,3467.480159,3442.157112
0.951352099,0.784006528,0.664707584,0.654393859,0.743189508,0.640921916,0.683501274,0.64395713,0.671204472,0.757853684,0.687636138,0.769234183,0.632427029,0.579549648,0.86330886,0.477075955,0.638919386,0.591196762,0.558529324,0.732756894,0.654596705,0.540899802,0.607075967,0.568819127,0.604162822,0.498379567,0.636297667,0.548275426,0.597164716,0.527942367,0.702198497,0.636757795,0.678871282,0.738742363,0.757197511
2439.970093,3305.039037,4422.927293,4556.156488,3617.89879,4742.766968,4199.178067,4699.401997,4342.930346,3498.905707,4152.955058,3411.818407,4868.50315,5830.693519,2829.629838,9450.195232,4771.81858,5587.457352,6327.847627,3707.604138,4553.458855,6815.209053,5286.774163,6074.313936,5339.488402,8370.016236,4810.395388,6602.464024,5470.522514,7224.149761,3997.965168,4803.579851,4252.172564,3655.601451,3504.062715
0.978159075,0.76389435,0.64846075,0.651494603,0.751617402,0.664709238,0.69435728,0.64286126,0.670051172,0.771605641,0.681373605,0.772354621,0.632156746,0.591476391,0.854472687,0.475336549,0.653589396,0.596596614,0.555345079,0.739905222,0.702194074,0.539779663,0.606361719,0.583419267,0.627064223,0.562058854,0.656395469,0.594067096,0.607541399,0.539081673,0.719456832,0.672027682,0.668507072,0.736856,0.761628676
2341.783005,3452.134335,4636.499205,4595.06569,3548.540145,4422.906552,4079.953702,4714.967232,4356.919133,3394.214215,4223.366202,3388.691954,4872.613241,5581.866842,2875.720819,9550.832393,4566.886494,5481.442595,6410.649467,3645.667128,3998.010487,6848.723816,5299.60215,5747.565452,4951.371457,6238.531362,4529.676321,5530.599009,5278.448311,6869.775004,3828.626443,4333.000154,4375.789769,3671.832338,3469.529595
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500g-avg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.969406471,0.767178809,0.661669058,0.658685979,0.733003371,0.642238365,0.686927904,0.64615114,0.671039961,0.762103475,0.683153979,0.758607068,0.630786528,0.577226434,0.81816133,0.47375991,0.618549992,0.55706589,0.525087744,0.689644157,0.661272412,0.529213266,0.569160549,0.568974633,0.609370416,0.525605805,0.631710596,0.559645903,0.60288983,0.529437212,0.712819865,0.657121272,0.676243693,0.74583093,0.761343457
2372.961127,3427.224574,4461.361291,4499.749329,3705.433515,4723.86059,4160.799944,4668.546099,4344.920254,3465.869706,4203.107303,3493.003381,4893.556852,5881.766678,3082.021301,9643.922272,5088.89264,6365.634969,7320.927839,4130.872859,4466.427769,7181.881779,6066.24931,6070.638098,5245.9825,7303.172305,4879.412873,6299.316814,5362.855068,7174.484916,3892.022665,4520.150245,4282.846981,3595.870862,3471.73187
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.045539615,0.875107694,0.713641111,0.735343642,0.873833441,0.698571425,0.748592167,0.687099263,0.722825078,0.846800983,0.745706053,0.816493771,0.640689672,0.631190993,0.995928714,0.503681788,0.716390971,0.673649563,0.653492687,0.795195691,0.69040693,0.59665625,0.627667189,0.663660224,0.643758834,0.628583696,0.705257471,0.630359767,0.63558124,0.620977232,0.677782786,0.68538862,0.688429599,0.76731446,0.81585619
2126.674507,2770.340409,3884.064546,3684.949641,2776.623614,4035.476753,3573.128691,4158.899132,3797.236549,2916.972951,3596.906224,3092.208646,4746.118093,4887.35596,2280.939474,8138.48834,3857.652899,4313.568053,4568.179822,3228.505614,4122.546063,5480.294215,4941.913676,4436.100233,4702.210881,4927.606877,3966.866788,4900.116659,4821.045873,5048.915711,4264.826169,4177.952724,4144.201213,3426.203509,3096.121531
1.049090319,0.874773333,0.699298968,0.719429544,0.837197879,0.691392152,0.722037189,0.694190118,0.71854411,0.843828409,0.743475207,0.785779742,0.642338837,0.627096709,0.980347416,0.508237399,0.725197603,0.68326622,0.639559124,0.802363759,0.680159158,0.596080828,0.639167128,0.670186776,0.643840031,0.653590702,0.693133946,0.622458832,0.627601269,0.621627393,0.693739125,0.70379213,0.684087723,0.761328647,0.812149487
2116.429914,2771.986353,4027.89609,3828.88287,2970.309026,4111.840455,3804.532956,4081.738189,3837.221989,2933.276924,3615.50322,3292.669272,4722.42384,4950.860977,2334.115405,7949.555036,3775.433329,4201.836617,4762.498997,3181.311773,4237.297824,5491.394873,4768.205202,4355.269671,4701.060319,4566.86903,4093.049217,5024.820809,4942.945901,5038.313914,4086.560423,3981.703261,4192.55972,3471.846298,3119.067479
