,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34
R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
507g,1177.904294,1004.425858,1820.811959,1079.260008,1455.635065,1881.281027,1186.495027,1157.96089,875.3393231,1335.22351,976.2596888,1089.507309,1226.704773,2265.784166,919.4465942,1181.480229,1255.77405,1497.109125,2127.920791,1182.230794,1204.968537,1143.429449,2071.2409,1468.465464,1165.45334,1247.901558,1062.531656,1914.841309,2115.709236,961.5805357,1200.892299,1057.603497,1613.883186,983.5487358,1085.266322
1009g,1041.278233,827.3052354,1484.968494,816.2424866,1108.887138,1539.242294,956.7544163,1044.743243,768.1865928,984.3187217,869.5082212,990.1992854,1038.020573,1627.456274,788.489166,1065.500536,1100.79404,1334.192498,1880.932468,990.5598061,1078.216191,998.588771,1924.161753,1286.241782,1066.815043,1063.658104,956.1701789,1466.258665,1339.054431,790.2888176,1091.251566,911.3611545,1454.551861,857.7088217,1005.100409
F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
507g,4.967,4.967,4.967,4.967,4.967,4.967,4.967,4.967,4.967,4.967,4.967,4.967,4.967,4.967,4.967,4.967,4.967,4.967,4.967,4.967,4.967,4.967,4.967,4.967,4.967,4.967,4.967,4.967,4.967,4.967,4.967,4.967,4.967,4.967,4.967
1009g,9.888,9.888,9.888,9.888,9.888,9.888,9.888,9.888,9.888,9.888,9.888,9.888,9.888,9.888,9.888,9.888,9.888,9.888,9.888,9.888,9.888,9.888,9.888,9.888,9.888,9.888,9.888,9.888,9.888,9.888,9.888,9.888,9.888,9.888,9.888
