Method: 500-1kg 1 time
Sensor,2.0N,2.5N,3.0N,3.5N,4.0N,4.5N,5.0N,5.5N,6.0N,6.5N,7.0N,7.5N,8.0N,8.5N,9.0N,9.5N,10.0N,Avg Err
Sensor,2.0N,2.5N,3.0N,3.5N,4.0N,4.5N,5.0N,5.5N,6.0N,6.5N,7.0N,7.5N,8.0N,8.5N,9.0N,9.5N,10.0N,Avg Err
P1,20.220983897397005,14.607971868556389,11.927396812516108,10.387422792443921,9.193583694390018,9.408991300001137,9.121191295993034,8.928280500847515,8.917056909784211,8.543486262222359,8.26074304174475,7.879805838405743,7.427976932592583,7.417760593962856,7.210140353282119,6.9639693689833635,6.6512507728907195,9.592236013883166
P2,25.91660358185075,10.817757250108613,1.6974489941033322,1.5117134483675214,2.924579136296826,4.514817946476743,7.026549673313272,8.34617570856725,8.022820969690894,10.126031969554033,10.596814035027956,9.668434842986416,9.428981523939326,9.935902228012921,11.18905952954818,12.373762875398777,,
P3,82.75483639942884,75.77502649513038,68.97070865478481,59.64752139316209,53.09161806043926,45.09698469018917,37.60866084828467,28.27520272605462,23.43981583349945,19.049697147733344,14.469429453463588,10.14288814208644,6.8972418154614585,4.7508416864552965,3.110067503178499,1.660054791979218,0.3065175081296112,31.4733595970271
P4,54.874834748275084,42.72424130098048,31.130531285987935,23.492128391979257,18.994231823803712,16.410594027815858,13.829723578232366,11.141571230952806,9.06747182182974,7.173190863474135,5.96833151677703,5.158170898914152,4.519427725427869,3.8195248781238473,3.378561693990329,3.114183338300886,2.8219741847373596,15.154040782917813
P5,54.46377107656349,39.523790022454264,29.968413216260675,20.97694630851129,15.019651889243224,11.691272598615974,9.33865044476859,7.813027441780312,6.338898272077497,4.954229890690237,3.815210789952113,2.8076808349582327,2.269514161923229,2.1918073466691532,2.438124368192439,2.766105509177742,2.8795167267907806,12.897447699919367
P6,54.8535457779072,50.86422744546301,46.31992340433687,41.42691219023189,30.65074893878777,20.614339184809765,11.957132098802322,5.1819780264748685,1.8925729050209292,0.3798317172053519,1.7663552283481554,2.2316762808855013,2.2914477458290596,2.378660255729645,2.617151922069218,2.399848599590519,2.013844347897625,16.461188004081748
P7,19.355927865749006,16.38457545840105,13.524594336596305,10.129514144862807,7.290623375947696,5.362802311286649,4.187244883850548,4.438274394100998,4.7722234701838495,5.020658590911514,5.33566733808733,4.713275882126019,3.4794505352115923,2.43623301497201,1.7361413758107074,1.2270562199770105,0.8125409255303849,6.482753183741499
P8,58.4377285075733,36.41615396999119,23.376013157900257,12.220678912381688,7.180776823416051,2.724296880876686,0.5363494237043233,2.164938343508084,3.0676205635059186,2.957604068106082,2.8709861864388504,2.808518777835163,2.9168521553017017,3.4100794493211444,3.4827194412209774,3.1109061231621373,2.709732497551774,10.023056193046784
P9,42.064299840092474,26.03163227332785,13.659264894676323,3.5211495022487713,0.37254830985634707,1.8098435657626788,4.329896216286241,5.998302506429858,7.136084105444923,8.575822935003865,9.427264308545272,9.353313747488967,9.050304613764988,8.91376636241017,9.422100767007404,9.601556979029047,9.816998337513589,10.534361721464043
