,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34
R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
507g,3598.417574,5668.724261,6074.052021,3106.23406,3709.19079,7217.079215,4155.099488,4524.960484,3182.559531,5098.319776,6027.051993,4204.121168,5471.37592,5673.613781,4694.266499,5321.020042,7683.296552,3494.483702,10055.7901,8590.250557,3256.494319,7738.276868,9145.550656,10943.54097,5432.529338,7288.49695,12406.28534,9297.695726,4120.311116,15200.17352,6440.088556,43107.76627,22436.16712,11259.74321,7658.175082
1009g,3211.833589,4814.676756,4554.845376,2649.371674,3384.179627,6187.550803,3694.033289,4066.941856,2588.458111,4492.474191,4816.291641,3971.523824,4911.005869,4642.522874,4555.250102,4495.190187,4773.552553,2872.80054,6070.510456,5736.083705,2827.630557,5002.24476,7644.579308,6294.514895,4130.720879,4831.02495,8198.057759,8056.497434,3891.140411,9497.761043,5637.072301,20973.40227,16958.66482,8798.61095,5809.192153
F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
507g,4.967,4.967,4.967,4.967,4.967,4.967,4.967,4.967,4.967,4.967,4.967,4.967,4.967,4.967,4.967,4.967,4.967,4.967,4.967,4.967,4.967,4.967,4.967,4.967,4.967,4.967,4.967,4.967,4.967,4.967,4.967,4.967,4.967,4.967,4.967
1009g,9.888,9.888,9.888,9.888,9.888,9.888,9.888,9.888,9.888,9.888,9.888,9.888,9.888,9.888,9.888,9.888,9.888,9.888,9.888,9.888,9.888,9.888,9.888,9.888,9.888,9.888,9.888,9.888,9.888,9.888,9.888,9.888,9.888,9.888,9.888
