"// DN: 108, SN: 35"
Timestamp,P1,P2,P3,P4,P5,P6,P7,P8,P9,P10,P11,P12,P13,P14,P15,P16,P17,P18,P19,P20,P21,P22,P23,P24,P25,P26,P27,P28,P29,P30,P31,P32,P33,P34,P35,Mag_x,Mag_y,Mag_z,Gyro_x,Gyro_y,Gyro_z,Acc_x,Acc_y,Acc_z
1744787371.461,308,310,310,309,310,311,310,309,309,310,309,310,310,311,310,309,309,309,310,310,310,310,309,308,308,309,309,310,310,310,309,310,310,310,310,-3.0,47.0,38.0,0.0610351525247097,-0.1220703050494194,0.0,-0.9969482421875,-0.0076904296875,-0.0458984375
1744787371.471,310,310,309,309,310,309,310,310,309,310,310,310,309,309,310,309,310,309,309,309,309,308,305,309,307,310,309,309,309,309,309,310,310,307,309,-3.0,47.0,38.0,0.0,-0.1220703050494194,0.0,-0.9969482421875,-0.0076904296875,-0.0458984375
1744787371.481,310,310,310,310,309,310,310,309,309,309,310,309,310,310,310,309,305,309,310,310,309,309,309,309,310,310,309,309,305,309,310,310,310,309,309,-3.0,47.0,38.0,0.0,-0.1220703050494194,0.0,-0.9970703125,-0.0081787109375,-0.0458984375
1744787371.491,310,310,310,310,310,309,309,309,310,309,310,310,309,309,309,309,310,308,310,310,309,309,309,308,308,310,309,309,310,310,311,310,310,310,310,-3.0,47.0,38.0,0.0,-0.0610351525247097,0.0,-0.997314453125,-0.0076904296875,-0.0458984375
1744787371.501,312,309,310,310,309,310,310,310,310,310,311,310,309,310,310,309,309,309,309,310,309,305,305,308,309,309,309,305,309,309,309,310,310,309,309,-3.0,47.0,38.0,0.0610351525247097,-0.0610351525247097,0.0610351525247097,-0.997314453125,-0.0076904296875,-0.0458984375
1744787371.511,309,310,309,310,310,309,309,310,309,309,310,310,309,310,309,309,307,307,304,309,310,309,310,309,310,310,309,309,309,309,310,309,310,310,310,-3.0,47.0,38.0,0.0610351525247097,-0.0610351525247097,0.0610351525247097,-0.996826171875,-0.008056640625,-0.0465087890625
1744787371.521,309,310,310,312,310,309,309,309,310,308,310,309,310,310,310,310,309,310,309,309,310,304,308,309,309,306,309,307,309,307,310,310,310,310,310,-3.0,47.0,38.0,0.0,-0.0610351525247097,0.0610351525247097,-0.9967041015625,-0.0086669921875,-0.0467529296875
1744787371.531,310,310,310,310,310,309,311,310,310,310,310,308,310,310,310,310,309,309,309,310,309,309,309,309,308,309,309,309,309,309,310,310,310,309,309,-3.0,47.0,38.0,-0.0610351525247097,-0.1220703050494194,0.0,-0.9964599609375,-0.0087890625,-0.04638671875
1744787371.541,309,312,309,310,309,310,309,309,309,310,309,310,309,309,309,310,310,309,310,310,309,309,309,307,310,309,310,306,310,309,310,310,310,310,310,-3.0,47.0,38.0,-0.0610351525247097,-0.1220703050494194,0.0,-0.9964599609375,-0.00830078125,-0.046630859375
1744787371.551,310,310,310,310,310,309,309,308,309,310,310,310,310,309,311,310,309,310,310,309,310,308,310,305,305,308,309,310,310,309,309,310,310,310,310,4.0,51.0,35.0,0.0610351525247097,-0.1220703050494194,0.0610351525247097,-0.99658203125,-0.0076904296875,-0.046875
