0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34
0.96281381,0.799481154,0.619147885,1.044624297,0.979901981,0.869305253,0.878971287,0.744699103,1.049785821,0.965128226,1.066484504,1.117548794,1.048329583,0.743819149,2.158898354,0.775223462,0.819730397,0.686758203,0.846941263,1.280340476,0.832387757,0.811148372,0.560977417,0.733501538,0.858103017,0.868029832,0.750121698,1.091444587,1.407919908,1.358665487,1.248964067,1.569517593,0.902453465,1.427770214,0.842453208
2396.998922,3200.123713,5078.986632,2129.33151,2335.672066,2799.184094,2751.462088,3605.27671,2114.43478,2388.50495,2067.636899,1936.567978,2118.616494,3612.623488,844.6593697,3367.70507,3072.496762,4162.684064,2916.208017,1611.003607,2997.764607,3125.323225,6265.628509,3701.054107,2856.603884,2805.604862,3560.654509,2001.42515,1423.461686,1490.44754,1664.95179,1240.539305,2642.037169,1398.13734,2940.881453
0.959562804,0.806415113,0.641238722,1.061464508,0.995486579,0.871199133,0.902314474,0.737308487,1.054207969,0.936243856,1.069208288,1.12521124,1.070819206,0.740044667,2.26127543,0.771959928,0.828922099,0.67200422,0.887071603,1.349702335,0.824388403,0.793329615,0.565649008,0.742057041,0.873995286,0.857141398,0.764254455,1.100825039,1.375818273,1.383296423,1.068245812,1.628616779,0.912371565,1.466331053,0.821689527
2409.032747,3155.243357,4738.203306,2081.486158,2282.414971,2789.703894,2642.659243,3667.925861,2101.83677,2499.023394,2060.199319,1918.320754,2055.825666,3644.47947,800.2973698,3391.599804,3017.862853,4333.282535,2712.705675,1503.321277,3044.565395,3241.022264,6150.23104,3627.425788,2775.823996,2861.64288,3449.385593,1977.624851,1466.415872,1456.179603,2062.821341,1184.85502,2598.390883,1351.432067,3060.686785
0.993289021,0.812688231,0.630909462,1.041599669,0.967266408,0.872449006,0.873286198,0.741272882,1.060426226,0.935034847,1.069194234,1.135660391,1.078375882,0.752353929,2.164344865,0.76248863,0.815371964,0.67407,0.890204286,1.328328599,0.82778575,0.757922652,0.563678538,0.730917308,0.83774875,0.869840465,0.755612105,1.077372393,1.436086667,1.385500288,1.146104217,1.632005313,0.917371333,1.442366101,0.82358
2289.777103,3115.71134,4891.670471,2138.158865,2380.711082,2783.482502,2779.330767,3634.052054,2084.373777,2503.872791,2060.23756,1893.984483,2035.554662,3542.604934,842.17579,3462.906488,3099.099892,4308.559118,2698.008366,1534.936636,3024.511631,3498.364559,6198.383102,3723.88529,2967.196784,2796.498457,3516.585732,2038.223503,1387.793349,1453.190109,1870.269888,1181.813425,2576.930743,1380.08385,3049.376442
0.911179219,0.69308619,0.4442487,0.92420697,0.804521238,0.813079008,0.753472283,0.710691818,0.922635179,0.686915342,1.00988065,1.049285882,1.009605328,0.677011953,1.8453949,0.755321866,0.708857207,0.595040896,0.57617419,1.042651776,0.774531658,0.656100121,0.485519765,0.555671286,0.63801125,0.805524091,0.614612048,0.877593396,0.983938077,1.109821655,0.956418621,1.263793103,0.748653663,1.17768082,0.672196273
2603.561588,4093.562136,11795.95716,2548.157857,3167.376103,3113.281491,3533.630668,3912.796624,2554.716883,4160.939346,2235.339236,2115.868535,2236.221453,4273.832642,1017.350456,3518.888015,3930.884892,5511.57103,5905.194588,2135.080009,3372.742109,4533.564227,8990.33031,6402.067422,4785.110943,3160.939919,5155.115301,2758.16516,2321.642505,1955.324213,2420.786659,1639.011666,3572.625472,1802.04986,4330.972079
0.901154468,0.669764545,0.451007619,0.901572683,0.78599125,0.796569486,0.756401868,0.705808224,0.91066679,0.735469273,0.981520194,1.031678588,0.973685421,0.661032683,1.802498889,0.747702574,0.701686548,0.593639135,0.587681798,0.981567549,0.748338495,0.660240789,0.483091846,0.573810306,0.719688939,0.798213069,0.638334851,0.963656355,0.933442169,1.088747614,0.97888984,1.240801857,0.754158046,1.250117426,0.703551429
2647.862461,4360.409716,11222.40645,2645.984194,3291.199996,3219.35253,3510.336279,3961.318997,2605.790109,3683.856422,2330.026807,2167.63431,2357.615797,4469.495484,1046.629428,3580.424106,4003.217482,5539.002959,5658.697864,2329.862017,3575.205991,4479.659038,9117.909679,5958.51257,3826.446708,3208.469904,4780.365912,2393.899772,2510.289901,2008.374371,2339.216924,1679.583205,3528.150204,1662.904832,3984.15096
