,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34
R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
507g,2627.642219,4295.630656,11161.21161,2675.248852,3232.27115,3190.082182,3531.987117,3961.462877,2555.375652,3937.277394,2285.439203,2168.906872,2323.426288,4343.632784,1039.774479,3574.717426,3918.444387,5589.61814,5962.960568,2222.925706,3500.388551,4531.267913,9206.616483,6557.192875,4275.976325,3233.332677,4899.286642,2514.786566,2371.633516,1995.511989,2307.829758,1574.673763,3572.928571,1714.485819,4098.105391
1009g,2365.269591,3157.026136,4902.95347,2116.325511,2332.932706,2790.790163,2724.484033,3635.751542,2100.215109,2463.800378,2062.691259,1916.291072,2069.99894,3599.902631,829.0441765,3407.403787,3063.153169,4268.175239,2775.640686,1549.75384,3022.280544,3288.236683,6204.74755,3684.121728,2866.541555,2821.248733,3508.875278,2005.757835,1425.890302,1466.60575,1866.01434,1202.402584,2605.786265,1376.551086,3016.98156
F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
507g,4.967,4.967,4.967,4.967,4.967,4.967,4.967,4.967,4.967,4.967,4.967,4.967,4.967,4.967,4.967,4.967,4.967,4.967,4.967,4.967,4.967,4.967,4.967,4.967,4.967,4.967,4.967,4.967,4.967,4.967,4.967,4.967,4.967,4.967,4.967
1009g,9.888,9.888,9.888,9.888,9.888,9.888,9.888,9.888,9.888,9.888,9.888,9.888,9.888,9.888,9.888,9.888,9.888,9.888,9.888,9.888,9.888,9.888,9.888,9.888,9.888,9.888,9.888,9.888,9.888,9.888,9.888,9.888,9.888,9.888,9.888
